,Date,time,Carbon monoxide,status,unit,PM10 particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,Sulphur dioxide,status.6,unit.6
145,07-01-1995,02:00,,,,44.0,R,ugm-3 (GRAV EQ),73.0,R,ugm-3,53.0,R,ugm-3,164.0,R,ugm-3,6.0,R,ugm-3,90.0,R,ugm-3
146,07-01-1995,03:00,,,,43.0,R,ugm-3 (GRAV EQ),68.0,R,ugm-3,52.0,R,ugm-3,155.0,R,ugm-3,6.0,R,ugm-3,88.0,R,ugm-3
147,07-01-1995,04:00,,,,44.0,R,ugm-3 (GRAV EQ),78.0,R,ugm-3,52.0,R,ugm-3,170.0,R,ugm-3,6.0,R,ugm-3,90.0,R,ugm-3
148,07-01-1995,05:00,,,,51.0,R,ugm-3 (GRAV EQ),78.0,R,ugm-3,55.0,R,ugm-3,174.0,R,ugm-3,8.0,R,ugm-3,51.0,R,ugm-3
149,07-01-1995,06:00,,,,35.0,R,ugm-3 (GRAV EQ),70.0,R,ugm-3,59.0,R,ugm-3,166.0,R,ugm-3,10.0,R,ugm-3,106.0,R,ugm-3
150,07-01-1995,07:00,,,,46.0,R,ugm-3 (GRAV EQ),86.0,R,ugm-3,50.0,R,ugm-3,181.0,R,ugm-3,6.0,R,ugm-3,112.0,R,ugm-3
151,07-01-1995,08:00,,,,46.0,R,ugm-3 (GRAV EQ),90.0,R,ugm-3,53.0,R,ugm-3,191.0,R,ugm-3,6.0,R,ugm-3,112.0,R,ugm-3
152,07-01-1995,09:00,,,,43.0,R,ugm-3 (GRAV EQ),154.0,R,ugm-3,59.0,R,ugm-3,294.0,R,ugm-3,8.0,R,ugm-3,82.0,R,ugm-3
153,07-01-1995,10:00,,,,70.0,R,ugm-3 (GRAV EQ),299.0,R,ugm-3,71.0,R,ugm-3,527.0,R,ugm-3,8.0,R,ugm-3,64.0,R,ugm-3
154,07-01-1995,11:00,,,,65.0,R,ugm-3 (GRAV EQ),273.0,R,ugm-3,74.0,R,ugm-3,491.0,R,ugm-3,8.0,R,ugm-3,69.0,R,ugm-3
155,07-01-1995,12:00,,,,68.0,R,ugm-3 (GRAV EQ),229.0,R,ugm-3,76.0,R,ugm-3,426.0,R,ugm-3,8.0,R,ugm-3,43.0,R,ugm-3
156,07-01-1995,13:00,,,,59.0,R,ugm-3 (GRAV EQ),180.0,R,ugm-3,69.0,R,ugm-3,344.0,R,ugm-3,8.0,R,ugm-3,43.0,R,ugm-3
157,07-01-1995,14:00,,,,47.0,R,ugm-3 (GRAV EQ),146.0,R,ugm-3,71.0,R,ugm-3,294.0,R,ugm-3,6.0,R,ugm-3,37.0,R,ugm-3
158,07-01-1995,15:00,,,,46.0,R,ugm-3 (GRAV EQ),144.0,R,ugm-3,74.0,R,ugm-3,294.0,R,ugm-3,6.0,R,ugm-3,24.0,R,ugm-3
159,07-01-1995,16:00,,,,43.0,R,ugm-3 (GRAV EQ),119.0,R,ugm-3,69.0,R,ugm-3,250.0,R,ugm-3,6.0,R,ugm-3,16.0,R,ugm-3
160,07-01-1995,17:00,,,,,,,105.0,R,ugm-3,67.0,R,ugm-3,227.0,R,ugm-3,6.0,R,ugm-3,16.0,R,ugm-3
161,07-01-1995,18:00,,,,,,,116.0,R,ugm-3,65.0,R,ugm-3,243.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
162,07-01-1995,19:00,,,,25.0,R,ugm-3 (GRAV EQ),111.0,R,ugm-3,65.0,R,ugm-3,235.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
163,07-01-1995,20:00,,,,22.0,R,ugm-3 (GRAV EQ),76.0,R,ugm-3,63.0,R,ugm-3,180.0,R,ugm-3,4.0,R,ugm-3,21.0,R,ugm-3
164,07-01-1995,21:00,,,,30.0,R,ugm-3 (GRAV EQ),59.0,R,ugm-3,61.0,R,ugm-3,151.0,R,ugm-3,4.0,R,ugm-3,21.0,R,ugm-3
165,07-01-1995,22:00,,,,35.0,R,ugm-3 (GRAV EQ),64.0,R,ugm-3,55.0,R,ugm-3,153.0,R,ugm-3,4.0,R,ugm-3,19.0,R,ugm-3
166,07-01-1995,23:00,,,,29.0,R,ugm-3 (GRAV EQ),50.0,R,ugm-3,53.0,R,ugm-3,130.0,R,ugm-3,4.0,R,ugm-3,16.0,R,ugm-3
167,07-01-1995,24:00,,,,31.0,R,ugm-3 (GRAV EQ),61.0,R,ugm-3,55.0,R,ugm-3,149.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
168,08-01-1995,01:00,,,,31.0,R,ugm-3 (GRAV EQ),75.0,R,ugm-3,50.0,R,ugm-3,164.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
169,08-01-1995,02:00,,,,14.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,48.0,R,ugm-3,86.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
170,08-01-1995,03:00,,,,20.0,R,ugm-3 (GRAV EQ),33.0,R,ugm-3,46.0,R,ugm-3,96.0,R,ugm-3,4.0,R,ugm-3,8.0,R,ugm-3
171,08-01-1995,04:00,,,,8.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,38.0,R,ugm-3,63.0,R,ugm-3,10.0,R,ugm-3,8.0,R,ugm-3
172,08-01-1995,05:00,,,,10.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,42.0,R,ugm-3,63.0,R,ugm-3,10.0,R,ugm-3,8.0,R,ugm-3
173,08-01-1995,06:00,,,,4.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,36.0,R,ugm-3,50.0,R,ugm-3,12.0,R,ugm-3,11.0,R,ugm-3
174,08-01-1995,07:00,,,,8.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,36.0,R,ugm-3,55.0,R,ugm-3,16.0,R,ugm-3,11.0,R,ugm-3
175,08-01-1995,08:00,,,,4.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,46.0,R,ugm-3,61.0,R,ugm-3,14.0,R,ugm-3,11.0,R,ugm-3
176,08-01-1995,09:00,,,,8.0,R,ugm-3 (GRAV EQ),21.0,R,ugm-3,52.0,R,ugm-3,84.0,R,ugm-3,10.0,R,ugm-3,8.0,R,ugm-3
177,08-01-1995,10:00,,,,9.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,55.0,R,ugm-3,94.0,R,ugm-3,8.0,R,ugm-3,8.0,R,ugm-3
178,08-01-1995,11:00,,,,12.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,59.0,R,ugm-3,120.0,R,ugm-3,6.0,R,ugm-3,8.0,R,ugm-3
179,08-01-1995,12:00,,,,7.0,R,ugm-3 (GRAV EQ),54.0,R,ugm-3,57.0,R,ugm-3,139.0,R,ugm-3,6.0,R,ugm-3,11.0,R,ugm-3
180,08-01-1995,13:00,,,,25.0,R,ugm-3 (GRAV EQ),75.0,R,ugm-3,59.0,R,ugm-3,174.0,R,ugm-3,6.0,R,ugm-3,8.0,R,ugm-3
181,08-01-1995,14:00,,,,14.0,R,ugm-3 (GRAV EQ),93.0,R,ugm-3,61.0,R,ugm-3,202.0,R,ugm-3,8.0,R,ugm-3,13.0,R,ugm-3
182,08-01-1995,15:00,,,,9.0,R,ugm-3 (GRAV EQ),65.0,R,ugm-3,61.0,R,ugm-3,160.0,R,ugm-3,8.0,R,ugm-3,27.0,R,ugm-3
183,08-01-1995,16:00,,,,22.0,R,ugm-3 (GRAV EQ),75.0,R,ugm-3,63.0,R,ugm-3,178.0,R,ugm-3,6.0,R,ugm-3,24.0,R,ugm-3
184,08-01-1995,17:00,,,,29.0,R,ugm-3 (GRAV EQ),81.0,R,ugm-3,69.0,R,ugm-3,193.0,R,ugm-3,4.0,R,ugm-3,19.0,R,ugm-3
185,08-01-1995,18:00,,,,22.0,R,ugm-3 (GRAV EQ),91.0,R,ugm-3,71.0,R,ugm-3,210.0,R,ugm-3,6.0,R,ugm-3,16.0,R,ugm-3
186,08-01-1995,19:00,,,,27.0,R,ugm-3 (GRAV EQ),79.0,R,ugm-3,73.0,R,ugm-3,193.0,R,ugm-3,6.0,R,ugm-3,13.0,R,ugm-3
187,08-01-1995,20:00,,,,27.0,R,ugm-3 (GRAV EQ),66.0,R,ugm-3,69.0,R,ugm-3,170.0,R,ugm-3,8.0,R,ugm-3,11.0,R,ugm-3
188,08-01-1995,21:00,,,,26.0,R,ugm-3 (GRAV EQ),49.0,R,ugm-3,67.0,R,ugm-3,141.0,R,ugm-3,6.0,R,ugm-3,19.0,R,ugm-3
189,08-01-1995,22:00,,,,31.0,R,ugm-3 (GRAV EQ),86.0,R,ugm-3,65.0,R,ugm-3,197.0,R,ugm-3,6.0,R,ugm-3,21.0,R,ugm-3
190,08-01-1995,23:00,,,,27.0,R,ugm-3 (GRAV EQ),81.0,R,ugm-3,65.0,R,ugm-3,189.0,R,ugm-3,6.0,R,ugm-3,24.0,R,ugm-3
191,08-01-1995,24:00,,,,34.0,R,ugm-3 (GRAV EQ),113.0,R,ugm-3,67.0,R,ugm-3,239.0,R,ugm-3,6.0,R,ugm-3,32.0,R,ugm-3
192,09-01-1995,01:00,,,,29.0,R,ugm-3 (GRAV EQ),84.0,R,ugm-3,63.0,R,ugm-3,191.0,R,ugm-3,6.0,R,ugm-3,29.0,R,ugm-3
193,09-01-1995,02:00,,,,22.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,53.0,R,ugm-3,117.0,R,ugm-3,4.0,R,ugm-3,24.0,R,ugm-3
194,09-01-1995,03:00,,,,17.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,50.0,R,ugm-3,69.0,R,ugm-3,8.0,R,ugm-3,16.0,R,ugm-3
195,09-01-1995,04:00,,,,16.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,53.0,R,ugm-3,74.0,R,ugm-3,6.0,R,ugm-3,19.0,R,ugm-3
196,09-01-1995,05:00,,,,20.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,53.0,R,ugm-3,88.0,R,ugm-3,6.0,R,ugm-3,16.0,R,ugm-3
197,09-01-1995,06:00,,,,21.0,R,ugm-3 (GRAV EQ),38.0,R,ugm-3,52.0,R,ugm-3,109.0,R,ugm-3,6.0,R,ugm-3,24.0,R,ugm-3
198,09-01-1995,07:00,,,,18.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,57.0,R,ugm-3,109.0,R,ugm-3,6.0,R,ugm-3,24.0,R,ugm-3
199,09-01-1995,08:00,,,,27.0,R,ugm-3 (GRAV EQ),84.0,R,ugm-3,59.0,R,ugm-3,187.0,R,ugm-3,6.0,R,ugm-3,32.0,R,ugm-3
200,09-01-1995,09:00,,,,34.0,R,ugm-3 (GRAV EQ),115.0,R,ugm-3,59.0,R,ugm-3,235.0,R,ugm-3,6.0,R,ugm-3,29.0,R,ugm-3
201,09-01-1995,10:00,,,,31.0,R,ugm-3 (GRAV EQ),113.0,R,ugm-3,59.0,R,ugm-3,231.0,R,ugm-3,6.0,R,ugm-3,24.0,R,ugm-3
202,09-01-1995,11:00,,,,61.0,R,ugm-3 (GRAV EQ),138.0,R,ugm-3,67.0,R,ugm-3,277.0,R,ugm-3,6.0,R,ugm-3,27.0,R,ugm-3
203,09-01-1995,12:00,,,,38.0,R,ugm-3 (GRAV EQ),85.0,R,ugm-3,61.0,R,ugm-3,191.0,R,ugm-3,6.0,R,ugm-3,24.0,R,ugm-3
204,09-01-1995,13:00,,,,40.0,R,ugm-3 (GRAV EQ),78.0,R,ugm-3,69.0,R,ugm-3,187.0,R,ugm-3,6.0,R,ugm-3,16.0,R,ugm-3
205,09-01-1995,14:00,,,,34.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,63.0,R,ugm-3,126.0,R,ugm-3,10.0,R,ugm-3,24.0,R,ugm-3
206,09-01-1995,15:00,,,,29.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,59.0,R,ugm-3,90.0,R,ugm-3,18.0,R,ugm-3,16.0,R,ugm-3
207,09-01-1995,16:00,,,,34.0,R,ugm-3 (GRAV EQ),21.0,R,ugm-3,61.0,R,ugm-3,94.0,R,ugm-3,14.0,R,ugm-3,16.0,R,ugm-3
208,09-01-1995,17:00,,,,35.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,63.0,R,ugm-3,101.0,R,ugm-3,12.0,R,ugm-3,27.0,R,ugm-3
209,09-01-1995,18:00,,,,35.0,R,ugm-3 (GRAV EQ),21.0,R,ugm-3,59.0,R,ugm-3,92.0,R,ugm-3,14.0,R,ugm-3,21.0,R,ugm-3
210,09-01-1995,19:00,,,,27.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,59.0,R,ugm-3,84.0,R,ugm-3,16.0,R,ugm-3,16.0,R,ugm-3
211,09-01-1995,20:00,,,,30.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,57.0,R,ugm-3,86.0,R,ugm-3,10.0,R,ugm-3,19.0,R,ugm-3
212,09-01-1995,21:00,,,,36.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,55.0,R,ugm-3,76.0,R,ugm-3,14.0,R,ugm-3,21.0,R,ugm-3
213,09-01-1995,22:00,,,,29.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,52.0,R,ugm-3,71.0,R,ugm-3,14.0,R,ugm-3,21.0,R,ugm-3
214,09-01-1995,23:00,,,,22.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,55.0,R,ugm-3,78.0,R,ugm-3,12.0,R,ugm-3,27.0,R,ugm-3
215,09-01-1995,24:00,,,,12.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,42.0,R,ugm-3,55.0,R,ugm-3,26.0,R,ugm-3,35.0,R,ugm-3
216,10-01-1995,01:00,,,,8.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,27.0,R,ugm-3,36.0,R,ugm-3,38.0,R,ugm-3,72.0,R,ugm-3
217,10-01-1995,02:00,,,,13.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,17.0,R,ugm-3,25.0,R,ugm-3,50.0,R,ugm-3,67.0,R,ugm-3
218,10-01-1995,03:00,,,,5.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,13.0,R,ugm-3,21.0,R,ugm-3,50.0,R,ugm-3,35.0,R,ugm-3
219,10-01-1995,04:00,,,,26.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,11.0,R,ugm-3,17.0,R,ugm-3,56.0,R,ugm-3,11.0,R,ugm-3
220,10-01-1995,05:00,,,,22.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,11.0,R,ugm-3,17.0,R,ugm-3,54.0,R,ugm-3,21.0,R,ugm-3
221,10-01-1995,06:00,,,,36.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,32.0,R,ugm-3,48.0,R,ugm-3,36.0,R,ugm-3,141.0,R,ugm-3
222,10-01-1995,07:00,,,,26.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,38.0,R,ugm-3,63.0,R,ugm-3,30.0,R,ugm-3,160.0,R,ugm-3
223,10-01-1995,08:00,,,,47.0,R,ugm-3 (GRAV EQ),45.0,R,ugm-3,61.0,R,ugm-3,130.0,R,ugm-3,16.0,R,ugm-3,213.0,R,ugm-3
224,10-01-1995,09:00,,,,61.0,R,ugm-3 (GRAV EQ),64.0,R,ugm-3,69.0,R,ugm-3,166.0,R,ugm-3,12.0,R,ugm-3,239.0,R,ugm-3
225,10-01-1995,10:00,,,,55.0,R,ugm-3 (GRAV EQ),91.0,R,ugm-3,74.0,R,ugm-3,214.0,R,ugm-3,10.0,R,ugm-3,48.0,R,ugm-3
226,10-01-1995,11:00,,,,39.0,R,ugm-3 (GRAV EQ),80.0,R,ugm-3,69.0,R,ugm-3,191.0,R,ugm-3,8.0,R,ugm-3,35.0,R,ugm-3
227,10-01-1995,12:00,,,,31.0,R,ugm-3 (GRAV EQ),71.0,R,ugm-3,67.0,R,ugm-3,176.0,R,ugm-3,8.0,R,ugm-3,48.0,R,ugm-3
228,10-01-1995,13:00,,,,27.0,R,ugm-3 (GRAV EQ),56.0,R,ugm-3,63.0,R,ugm-3,149.0,R,ugm-3,10.0,R,ugm-3,27.0,R,ugm-3
229,10-01-1995,14:00,,,,26.0,R,ugm-3 (GRAV EQ),50.0,R,ugm-3,63.0,R,ugm-3,139.0,R,ugm-3,10.0,R,ugm-3,19.0,R,ugm-3
230,10-01-1995,15:00,,,,23.0,R,ugm-3 (GRAV EQ),33.0,R,ugm-3,63.0,R,ugm-3,113.0,R,ugm-3,12.0,R,ugm-3,19.0,R,ugm-3
231,10-01-1995,16:00,,,,25.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,59.0,R,ugm-3,96.0,R,ugm-3,16.0,R,ugm-3,16.0,R,ugm-3
232,10-01-1995,17:00,,,,23.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,69.0,R,ugm-3,120.0,R,ugm-3,10.0,R,ugm-3,16.0,R,ugm-3
233,10-01-1995,18:00,,,,21.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,59.0,R,ugm-3,101.0,R,ugm-3,10.0,R,ugm-3,13.0,R,ugm-3
234,10-01-1995,19:00,,,,23.0,R,ugm-3 (GRAV EQ),36.0,R,ugm-3,59.0,R,ugm-3,115.0,R,ugm-3,8.0,R,ugm-3,19.0,R,ugm-3
235,10-01-1995,20:00,,,,25.0,R,ugm-3 (GRAV EQ),43.0,R,ugm-3,57.0,R,ugm-3,122.0,R,ugm-3,4.0,R,ugm-3,43.0,R,ugm-3
236,10-01-1995,21:00,,,,25.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,52.0,R,ugm-3,99.0,R,ugm-3,6.0,R,ugm-3,61.0,R,ugm-3
237,10-01-1995,22:00,,,,13.0,R,ugm-3 (GRAV EQ),33.0,R,ugm-3,40.0,R,ugm-3,90.0,R,ugm-3,20.0,R,ugm-3,29.0,R,ugm-3
238,10-01-1995,23:00,,,,7.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,34.0,R,ugm-3,63.0,R,ugm-3,30.0,R,ugm-3,13.0,R,ugm-3
239,10-01-1995,24:00,,,,10.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,34.0,R,ugm-3,73.0,R,ugm-3,22.0,R,ugm-3,16.0,R,ugm-3
240,11-01-1995,01:00,,,,8.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,42.0,R,ugm-3,67.0,R,ugm-3,28.0,R,ugm-3,11.0,R,ugm-3
241,11-01-1995,02:00,,,,10.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,29.0,R,ugm-3,34.0,R,ugm-3,40.0,R,ugm-3,11.0,R,ugm-3
242,11-01-1995,03:00,,,,8.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,19.0,R,ugm-3,25.0,R,ugm-3,46.0,R,ugm-3,11.0,R,ugm-3
243,11-01-1995,04:00,,,,13.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,19.0,R,ugm-3,27.0,R,ugm-3,42.0,R,ugm-3,11.0,R,ugm-3
244,11-01-1995,05:00,,,,14.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,21.0,R,ugm-3,29.0,R,ugm-3,36.0,R,ugm-3,32.0,R,ugm-3
245,11-01-1995,06:00,,,,16.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,40.0,R,ugm-3,59.0,R,ugm-3,20.0,R,ugm-3,59.0,R,ugm-3
246,11-01-1995,07:00,,,,23.0,R,ugm-3 (GRAV EQ),51.0,R,ugm-3,61.0,R,ugm-3,139.0,R,ugm-3,10.0,R,ugm-3,88.0,R,ugm-3
247,11-01-1995,08:00,,,,25.0,R,ugm-3 (GRAV EQ),95.0,R,ugm-3,76.0,R,ugm-3,222.0,R,ugm-3,6.0,R,ugm-3,96.0,R,ugm-3
248,11-01-1995,09:00,,,,26.0,R,ugm-3 (GRAV EQ),135.0,R,ugm-3,74.0,R,ugm-3,281.0,R,ugm-3,6.0,R,ugm-3,69.0,R,ugm-3
249,11-01-1995,10:00,,,,27.0,R,ugm-3 (GRAV EQ),124.0,R,ugm-3,76.0,R,ugm-3,265.0,R,ugm-3,8.0,R,ugm-3,59.0,R,ugm-3
250,11-01-1995,11:00,,,,18.0,R,ugm-3 (GRAV EQ),85.0,R,ugm-3,74.0,R,ugm-3,204.0,R,ugm-3,12.0,R,ugm-3,48.0,R,ugm-3
251,11-01-1995,12:00,,,,29.0,R,ugm-3 (GRAV EQ),74.0,R,ugm-3,63.0,R,ugm-3,176.0,R,ugm-3,14.0,R,ugm-3,29.0,R,ugm-3
252,11-01-1995,13:00,,,,23.0,R,ugm-3 (GRAV EQ),,,,,,,,,,,,,,,
253,11-01-1995,14:00,,,,29.0,R,ugm-3 (GRAV EQ),,,,,,,,,,,,,,,
254,11-01-1995,15:00,,,,26.0,R,ugm-3 (GRAV EQ),84.0,R,ugm-3,69.0,R,ugm-3,197.0,R,ugm-3,12.0,R,ugm-3,27.0,R,ugm-3
255,11-01-1995,16:00,,,,33.0,R,ugm-3 (GRAV EQ),94.0,R,ugm-3,73.0,R,ugm-3,216.0,R,ugm-3,8.0,R,ugm-3,29.0,R,ugm-3
256,11-01-1995,17:00,,,,33.0,R,ugm-3 (GRAV EQ),106.0,R,ugm-3,76.0,R,ugm-3,239.0,R,ugm-3,6.0,R,ugm-3,35.0,R,ugm-3
257,11-01-1995,18:00,,,,36.0,R,ugm-3 (GRAV EQ),146.0,R,ugm-3,82.0,R,ugm-3,306.0,R,ugm-3,6.0,R,ugm-3,40.0,R,ugm-3
258,11-01-1995,19:00,,,,44.0,R,ugm-3 (GRAV EQ),148.0,R,ugm-3,74.0,R,ugm-3,300.0,R,ugm-3,6.0,R,ugm-3,43.0,R,ugm-3
259,11-01-1995,20:00,,,,34.0,R,ugm-3 (GRAV EQ),123.0,R,ugm-3,73.0,R,ugm-3,260.0,R,ugm-3,6.0,R,ugm-3,48.0,R,ugm-3
260,11-01-1995,21:00,,,,30.0,R,ugm-3 (GRAV EQ),110.0,R,ugm-3,71.0,R,ugm-3,239.0,R,ugm-3,6.0,R,ugm-3,29.0,R,ugm-3
261,11-01-1995,22:00,,,,25.0,R,ugm-3 (GRAV EQ),84.0,R,ugm-3,71.0,R,ugm-3,199.0,R,ugm-3,4.0,R,ugm-3,24.0,R,ugm-3
262,11-01-1995,23:00,,,,25.0,R,ugm-3 (GRAV EQ),66.0,R,ugm-3,67.0,R,ugm-3,168.0,R,ugm-3,4.0,R,ugm-3,21.0,R,ugm-3
263,11-01-1995,24:00,,,,20.0,R,ugm-3 (GRAV EQ),60.0,R,ugm-3,65.0,R,ugm-3,157.0,R,ugm-3,6.0,R,ugm-3,24.0,R,ugm-3
264,12-01-1995,01:00,,,,17.0,R,ugm-3 (GRAV EQ),46.0,R,ugm-3,55.0,R,ugm-3,126.0,R,ugm-3,6.0,R,ugm-3,19.0,R,ugm-3
265,12-01-1995,02:00,,,,16.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,48.0,R,ugm-3,65.0,R,ugm-3,14.0,R,ugm-3,16.0,R,ugm-3
266,12-01-1995,03:00,,,,16.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,42.0,R,ugm-3,55.0,R,ugm-3,18.0,R,ugm-3,16.0,R,ugm-3
267,12-01-1995,04:00,,,,9.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,31.0,R,ugm-3,42.0,R,ugm-3,24.0,R,ugm-3,13.0,R,ugm-3
268,12-01-1995,05:00,,,,17.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,27.0,R,ugm-3,34.0,R,ugm-3,32.0,R,ugm-3,13.0,R,ugm-3
269,12-01-1995,06:00,,,,18.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,31.0,R,ugm-3,44.0,R,ugm-3,28.0,R,ugm-3,16.0,R,ugm-3
270,12-01-1995,07:00,,,,20.0,R,ugm-3 (GRAV EQ),43.0,R,ugm-3,50.0,R,ugm-3,115.0,R,ugm-3,16.0,R,ugm-3,24.0,R,ugm-3
271,12-01-1995,08:00,,,,21.0,R,ugm-3 (GRAV EQ),73.0,R,ugm-3,63.0,R,ugm-3,174.0,R,ugm-3,8.0,R,ugm-3,27.0,R,ugm-3
272,12-01-1995,09:00,,,,26.0,R,ugm-3 (GRAV EQ),96.0,R,ugm-3,71.0,R,ugm-3,218.0,R,ugm-3,6.0,R,ugm-3,35.0,R,ugm-3
273,12-01-1995,10:00,,,,30.0,R,ugm-3 (GRAV EQ),105.0,R,ugm-3,63.0,R,ugm-3,223.0,R,ugm-3,8.0,R,ugm-3,35.0,R,ugm-3
274,12-01-1995,11:00,,,,34.0,R,ugm-3 (GRAV EQ),95.0,R,ugm-3,65.0,R,ugm-3,210.0,R,ugm-3,10.0,R,ugm-3,40.0,R,ugm-3
275,12-01-1995,12:00,,,,38.0,R,ugm-3 (GRAV EQ),96.0,R,ugm-3,71.0,R,ugm-3,218.0,R,ugm-3,8.0,R,ugm-3,48.0,R,ugm-3
276,12-01-1995,13:00,,,,36.0,R,ugm-3 (GRAV EQ),91.0,R,ugm-3,65.0,R,ugm-3,204.0,R,ugm-3,10.0,R,ugm-3,48.0,R,ugm-3
277,12-01-1995,14:00,,,,43.0,R,ugm-3 (GRAV EQ),100.0,R,ugm-3,71.0,R,ugm-3,223.0,R,ugm-3,10.0,R,ugm-3,53.0,R,ugm-3
278,12-01-1995,15:00,,,,46.0,R,ugm-3 (GRAV EQ),95.0,R,ugm-3,73.0,R,ugm-3,218.0,R,ugm-3,6.0,R,ugm-3,51.0,R,ugm-3
279,12-01-1995,16:00,,,,49.0,R,ugm-3 (GRAV EQ),119.0,R,ugm-3,76.0,R,ugm-3,258.0,R,ugm-3,6.0,R,ugm-3,59.0,R,ugm-3
280,12-01-1995,17:00,,,,47.0,R,ugm-3 (GRAV EQ),136.0,R,ugm-3,78.0,R,ugm-3,287.0,R,ugm-3,6.0,R,ugm-3,61.0,R,ugm-3
281,12-01-1995,18:00,,,,52.0,R,ugm-3 (GRAV EQ),160.0,R,ugm-3,76.0,R,ugm-3,321.0,R,ugm-3,6.0,R,ugm-3,64.0,R,ugm-3
282,12-01-1995,19:00,,,,47.0,R,ugm-3 (GRAV EQ),170.0,R,ugm-3,84.0,R,ugm-3,344.0,R,ugm-3,6.0,R,ugm-3,48.0,R,ugm-3
283,12-01-1995,20:00,,,,47.0,R,ugm-3 (GRAV EQ),135.0,R,ugm-3,69.0,R,ugm-3,275.0,R,ugm-3,6.0,R,ugm-3,101.0,R,ugm-3
284,12-01-1995,21:00,,,,49.0,R,ugm-3 (GRAV EQ),134.0,R,ugm-3,71.0,R,ugm-3,275.0,R,ugm-3,6.0,R,ugm-3,130.0,R,ugm-3
285,12-01-1995,22:00,,,,42.0,R,ugm-3 (GRAV EQ),138.0,R,ugm-3,69.0,R,ugm-3,279.0,R,ugm-3,6.0,R,ugm-3,77.0,R,ugm-3
286,12-01-1995,23:00,,,,36.0,R,ugm-3 (GRAV EQ),138.0,R,ugm-3,73.0,R,ugm-3,283.0,R,ugm-3,6.0,R,ugm-3,85.0,R,ugm-3
287,12-01-1995,24:00,,,,39.0,R,ugm-3 (GRAV EQ),134.0,R,ugm-3,74.0,R,ugm-3,279.0,R,ugm-3,6.0,R,ugm-3,98.0,R,ugm-3
288,13-01-1995,01:00,,,,49.0,R,ugm-3 (GRAV EQ),178.0,R,ugm-3,76.0,R,ugm-3,348.0,R,ugm-3,8.0,R,ugm-3,93.0,R,ugm-3
