,Unnamed: 0,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,PM<sub>2.5</sub> particulate matter (Hourly measured),status.3,unit.3
4141,4141,21-06-2020,14:00,1.47177,R,ugm-3,5.44819,R,ugm-3,7.70488,R,ugm-3,9.0,R,ugm-3 (BAM)
4142,4142,21-06-2020,15:00,1.61895,R,ugm-3,5.67911,R,ugm-3,8.16147,R,ugm-3,10.0,R,ugm-3 (BAM)
4143,4143,21-06-2020,16:00,1.36139,R,ugm-3,4.30476,R,ugm-3,6.3922,R,ugm-3,11.0,R,ugm-3 (BAM)
4144,4144,21-06-2020,17:00,1.3246,R,ugm-3,4.3041,R,ugm-3,6.33512,R,ugm-3,10.0,R,ugm-3 (BAM)
4145,4145,21-06-2020,18:00,1.80292,R,ugm-3,7.28044,R,ugm-3,10.04488,R,ugm-3,7.0,R,ugm-3 (BAM)
4146,4146,21-06-2020,19:00,2.02369,R,ugm-3,6.94194,R,ugm-3,10.04488,R,ugm-3,10.0,R,ugm-3 (BAM)
4147,4147,21-06-2020,20:00,1.3246,R,ugm-3,8.18508,R,ugm-3,10.2161,R,ugm-3,14.0,R,ugm-3 (BAM)
4148,4148,21-06-2020,21:00,1.17742,R,ugm-3,8.58197,R,ugm-3,10.38732,R,ugm-3,12.0,R,ugm-3 (BAM)
4149,4149,21-06-2020,22:00,0.88307,R,ugm-3,8.51965,R,ugm-3,9.87366,R,ugm-3,10.0,R,ugm-3 (BAM)
4150,4150,21-06-2020,23:00,0.91986,R,ugm-3,8.00665,R,ugm-3,9.41708,R,ugm-3,7.0,R,ugm-3 (BAM)
4151,4151,21-06-2020,24:00,1.2878,R,ugm-3,7.55662,R,ugm-3,9.53122,R,ugm-3,13.0,R,ugm-3 (BAM)
4152,4152,22-06-2020,01:00,0.93332,R,ugm-3,7.78867,R,ugm-3,9.21974,R,ugm-3,14.0,R,ugm-3 (BAM)
4153,4153,22-06-2020,02:00,0.73683,R,ugm-3,8.62332,R,ugm-3,9.75311,R,ugm-3,10.0,R,ugm-3 (BAM)
4154,4154,22-06-2020,03:00,0.73683,R,ugm-3,5.95645,R,ugm-3,7.08625,R,ugm-3,11.0,R,ugm-3 (BAM)
4155,4155,22-06-2020,04:00,0.77367,R,ugm-3,6.29999,R,ugm-3,7.48628,R,ugm-3,13.0,R,ugm-3 (BAM)
4156,4156,22-06-2020,05:00,1.3263,R,ugm-3,10.88163,R,ugm-3,12.91525,R,ugm-3,10.0,R,ugm-3 (BAM)
4157,4157,22-06-2020,06:00,2.02629,R,ugm-3,9.97977,R,ugm-3,13.08669,R,ugm-3,9.0,R,ugm-3 (BAM)
4158,4158,22-06-2020,07:00,2.76312,R,ugm-3,9.59289,R,ugm-3,13.82961,R,ugm-3,10.0,R,ugm-3 (BAM)
4159,4159,22-06-2020,08:00,3.83152,R,ugm-3,9.84054,R,ugm-3,15.71546,R,ugm-3,6.0,R,ugm-3 (BAM)
4160,4160,22-06-2020,09:00,8.47356,R,ugm-3,11.35207,R,ugm-3,24.34468,R,ugm-3,31.0,R,ugm-3 (BAM)
4161,4161,22-06-2020,10:00,31.94164,R,ugm-3,33.31538,R,ugm-3,82.29188,R,ugm-3,18.0,R,ugm-3 (BAM)
4162,4162,22-06-2020,11:00,21.07338,R,ugm-3,13.69139,R,ugm-3,46.00345,R,ugm-3,10.0,R,ugm-3 (BAM)
4163,4163,22-06-2020,12:00,6.04202,R,ugm-3,12.6802,R,ugm-3,21.9445,R,ugm-3,7.0,R,ugm-3 (BAM)
4164,4164,22-06-2020,13:00,6.44727,R,ugm-3,11.5445,R,ugm-3,21.43018,R,ugm-3,8.0,R,ugm-3 (BAM)
4165,4165,22-06-2020,14:00,6.81569,R,ugm-3,15.03705,R,ugm-3,25.48762,R,ugm-3,11.0,R,ugm-3 (BAM)
4166,4166,22-06-2020,15:00,14.44189,R,ugm-3,24.54528,R,ugm-3,46.68921,R,ugm-3,10.0,R,ugm-3 (BAM)
4167,4167,22-06-2020,16:00,4.1631,R,ugm-3,10.58937,R,ugm-3,16.9727,R,ugm-3,8.0,R,ugm-3 (BAM)
4168,4168,22-06-2020,17:00,1.43682,R,ugm-3,7.11189,R,ugm-3,9.31498,R,ugm-3,10.0,R,ugm-3 (BAM)
4169,4169,22-06-2020,18:00,1.39998,R,ugm-3,6.99694,R,ugm-3,9.14354,R,ugm-3,8.0,R,ugm-3 (BAM)
4170,4170,22-06-2020,19:00,1.10525,R,ugm-3,6.24876,R,ugm-3,7.94345,R,ugm-3,9.0,R,ugm-3 (BAM)
4171,4171,22-06-2020,20:00,0.81051,R,ugm-3,6.18636,R,ugm-3,7.42913,R,ugm-3,8.0,R,ugm-3 (BAM)
4172,4172,22-06-2020,21:00,0.8842,R,ugm-3,10.35941,R,ugm-3,11.71516,R,ugm-3,12.0,R,ugm-3 (BAM)
4173,4173,22-06-2020,22:00,0.51578,R,ugm-3,10.46713,R,ugm-3,11.25799,R,ugm-3,13.0,R,ugm-3 (BAM)
4174,4174,22-06-2020,23:00,0.47894,R,ugm-3,15.83831,R,ugm-3,16.57267,R,ugm-3,10.0,R,ugm-3 (BAM)
4175,4175,22-06-2020,24:00,0.40526,R,ugm-3,9.89369,R,ugm-3,10.51507,R,ugm-3,13.0,R,ugm-3 (BAM)
4176,4176,23-06-2020,01:00,0.68859,R,ugm-3,12.06688,R,ugm-3,13.1227,R,ugm-3,10.0,R,ugm-3 (BAM)
4177,4177,23-06-2020,02:00,0.81155,R,ugm-3,10.02819,R,ugm-3,11.27255,R,ugm-3,14.0,R,ugm-3 (BAM)
4178,4178,23-06-2020,03:00,0.70089,R,ugm-3,10.19788,R,ugm-3,11.27255,R,ugm-3,9.0,R,ugm-3 (BAM)
4179,4179,23-06-2020,04:00,0.77466,R,ugm-3,10.19919,R,ugm-3,11.387,R,ugm-3,9.0,R,ugm-3 (BAM)
4180,4180,23-06-2020,05:00,1.21733,R,ugm-3,14.49869,R,ugm-3,16.36523,R,ugm-3,9.0,R,ugm-3 (BAM)
4181,4181,23-06-2020,06:00,2.87733,R,ugm-3,19.33491,R,ugm-3,23.74675,R,ugm-3,10.0,R,ugm-3 (BAM)
4182,4182,23-06-2020,07:00,5.82843,R,ugm-3,25.28141,R,ugm-3,34.21821,R,ugm-3,14.0,R,ugm-3 (BAM)
4183,4183,23-06-2020,08:00,7.34087,R,ugm-3,25.93787,R,ugm-3,37.19371,R,ugm-3,12.0,R,ugm-3 (BAM)
4184,4184,23-06-2020,09:00,9.00087,R,ugm-3,26.02475,R,ugm-3,39.82588,R,ugm-3,15.0,R,ugm-3 (BAM)
4185,4185,23-06-2020,10:00,13.98085,R,ugm-3,20.9066,R,ugm-3,42.34361,R,ugm-3,12.0,R,ugm-3 (BAM)
4186,4186,23-06-2020,11:00,4.16843,R,ugm-3,14.55141,R,ugm-3,20.94292,R,ugm-3,11.0,R,ugm-3 (BAM)
4187,4187,23-06-2020,12:00,4.97999,R,ugm-3,18.28528,R,ugm-3,25.92115,R,ugm-3,69.0,R,ugm-3 (BAM)
4188,4188,23-06-2020,13:00,1.95511,R,ugm-3,10.33473,R,ugm-3,13.33251,R,ugm-3,6.0,R,ugm-3 (BAM)
4189,4189,23-06-2020,14:00,1.51244,R,ugm-3,9.58295,R,ugm-3,11.90199,R,ugm-3,7.0,R,ugm-3 (BAM)
4190,4190,23-06-2020,15:00,1.40177,R,ugm-3,9.18042,R,ugm-3,11.32978,R,ugm-3,7.0,R,ugm-3 (BAM)
4191,4191,23-06-2020,16:00,1.43866,R,ugm-3,10.0394,R,ugm-3,12.24531,R,ugm-3,10.0,R,ugm-3 (BAM)
4192,4192,23-06-2020,17:00,1.10666,R,ugm-3,8.37405,R,ugm-3,10.07091,R,ugm-3,11.0,R,ugm-3 (BAM)
4193,4193,23-06-2020,18:00,1.51244,R,ugm-3,10.2696,R,ugm-3,12.58864,R,ugm-3,11.0,R,ugm-3 (BAM)
4194,4194,23-06-2020,19:00,0.70089,R,ugm-3,9.85455,R,ugm-3,10.92923,R,ugm-3,9.0,R,ugm-3 (BAM)
4195,4195,23-06-2020,20:00,0.70089,R,ugm-3,8.93901,R,ugm-3,10.01369,R,ugm-3,9.0,R,ugm-3 (BAM)
4196,4196,23-06-2020,21:00,0.44267,R,ugm-3,14.3704,R,ugm-3,15.04915,R,ugm-3,10.0,R,ugm-3 (BAM)
4197,4197,23-06-2020,22:00,0.77466,R,ugm-3,45.04684,R,ugm-3,46.23464,R,ugm-3,17.0,R,ugm-3 (BAM)
4198,4198,23-06-2020,23:00,0.47955,R,ugm-3,44.75546,R,ugm-3,45.49077,R,ugm-3,17.0,R,ugm-3 (BAM)
4199,4199,23-06-2020,24:00,0.25822,R,ugm-3,35.53891,R,ugm-3,35.93484,R,ugm-3,17.0,R,ugm-3 (BAM)
4200,4200,24-06-2020,01:00,0.24624,R,ugm-3,30.56176,R,ugm-3,30.93932,R,ugm-3,17.0,R,ugm-3 (BAM)
4201,4201,24-06-2020,02:00,0.49248,R,ugm-3,37.21239,R,ugm-3,37.96751,R,ugm-3,14.0,R,ugm-3 (BAM)
4202,4202,24-06-2020,03:00,0.33242,R,ugm-3,35.1851,R,ugm-3,35.69481,R,ugm-3,12.0,R,ugm-3 (BAM)
4203,4203,24-06-2020,04:00,0.66485,R,ugm-3,42.06645,R,ugm-3,43.08587,R,ugm-3,13.0,R,ugm-3 (BAM)
4204,4204,24-06-2020,05:00,2.43778,R,ugm-3,43.87431,R,ugm-3,47.61218,R,ugm-3,16.0,R,ugm-3 (BAM)
4205,4205,24-06-2020,06:00,6.27912,R,ugm-3,47.78178,R,ugm-3,57.40963,R,ugm-3,15.0,R,ugm-3 (BAM)
4206,4206,24-06-2020,07:00,12.22582,R,ugm-3,56.19592,R,ugm-3,74.94192,R,ugm-3,18.0,R,ugm-3 (BAM)
4207,4207,24-06-2020,08:00,17.54461,R,ugm-3,63.91129,R,ugm-3,90.81264,R,ugm-3,18.0,R,ugm-3 (BAM)
4208,4208,24-06-2020,09:00,18.83737,R,ugm-3,67.88777,R,ugm-3,96.77133,R,ugm-3,18.0,R,ugm-3 (BAM)
4209,4209,24-06-2020,10:00,12.18889,R,ugm-3,61.75288,R,ugm-3,80.44224,R,ugm-3,16.0,R,ugm-3 (BAM)
4210,4210,24-06-2020,11:00,10.08353,R,ugm-3,54.49605,R,ugm-3,69.95725,R,ugm-3,13.0,R,ugm-3 (BAM)
4211,4211,24-06-2020,12:00,3.39811,R,ugm-3,35.75559,R,ugm-3,40.96596,R,ugm-3,16.0,R,ugm-3 (BAM)
4212,4212,24-06-2020,13:00,1.58825,R,ugm-3,28.16027,R,ugm-3,30.59555,R,ugm-3,20.0,R,ugm-3 (BAM)
4213,4213,24-06-2020,14:00,0.96034,R,ugm-3,20.5861,R,ugm-3,22.05859,R,ugm-3,22.0,R,ugm-3 (BAM)
4214,4214,24-06-2020,15:00,1.69906,R,ugm-3,24.60996,R,ugm-3,27.21515,R,ugm-3,12.0,R,ugm-3 (BAM)
4215,4215,24-06-2020,16:00,2.54859,R,ugm-3,21.98958,R,ugm-3,25.89736,R,ugm-3,16.0,R,ugm-3 (BAM)
4216,4216,24-06-2020,17:00,0.84953,R,ugm-3,17.43289,R,ugm-3,18.73548,R,ugm-3,20.0,R,ugm-3 (BAM)
4217,4217,24-06-2020,18:00,0.36936,R,ugm-3,16.85135,R,ugm-3,17.41769,R,ugm-3,18.0,R,ugm-3 (BAM)
4218,4218,24-06-2020,19:00,0.25855,R,ugm-3,19.25576,R,ugm-3,19.6522,R,ugm-3,18.0,R,ugm-3 (BAM)
4219,4219,24-06-2020,20:00,0.07387,R,ugm-3,21.42967,R,ugm-3,21.54294,R,ugm-3,25.0,R,ugm-3 (BAM)
4220,4220,24-06-2020,21:00,0.18468,R,ugm-3,25.38501,R,ugm-3,25.66818,R,ugm-3,21.0,R,ugm-3 (BAM)
4221,4221,24-06-2020,22:00,0.11081,R,ugm-3,19.88336,R,ugm-3,20.05326,R,ugm-3,22.0,R,ugm-3 (BAM)
4222,4222,24-06-2020,23:00,0.03694,R,ugm-3,23.72081,R,ugm-3,23.77744,R,ugm-3,24.0,R,ugm-3 (BAM)
4223,4223,24-06-2020,24:00,0.07387,R,ugm-3,23.03393,R,ugm-3,23.1472,R,ugm-3,21.0,R,ugm-3 (BAM)
4224,4224,25-06-2020,01:00,0.34518,R,ugm-3,23.79519,R,ugm-3,24.32445,R,ugm-3,22.0,R,ugm-3 (BAM)
4225,4225,25-06-2020,02:00,0.85062,R,ugm-3,24.05284,R,ugm-3,25.3571,R,ugm-3,25.0,R,ugm-3 (BAM)
4226,4226,25-06-2020,03:00,0.36983,R,ugm-3,25.7653,R,ugm-3,26.33237,R,ugm-3,22.0,R,ugm-3 (BAM)
4227,4227,25-06-2020,04:00,0.51777,R,ugm-3,29.49693,R,ugm-3,30.29083,R,ugm-3,18.0,R,ugm-3 (BAM)
4228,4228,25-06-2020,05:00,0.81363,R,ugm-3,28.12537,R,ugm-3,29.37293,R,ugm-3,18.0,R,ugm-3 (BAM)
4229,4229,25-06-2020,06:00,2.44089,R,ugm-3,38.76777,R,ugm-3,42.51043,R,ugm-3,23.0,R,ugm-3 (BAM)
4230,4230,25-06-2020,07:00,7.10078,R,ugm-3,51.98871,R,ugm-3,62.87642,R,ugm-3,19.0,R,ugm-3 (BAM)
4231,4231,25-06-2020,08:00,10.24436,R,ugm-3,57.26557,R,ugm-3,72.97336,R,ugm-3,21.0,R,ugm-3 (BAM)
4232,4232,25-06-2020,09:00,9.91151,R,ugm-3,54.5059,R,ugm-3,69.70333,R,ugm-3,18.0,R,ugm-3 (BAM)
4233,4233,25-06-2020,10:00,6.02827,R,ugm-3,44.10995,R,ugm-3,53.35317,R,ugm-3,15.0,R,ugm-3 (BAM)
4234,4234,25-06-2020,11:00,5.62145,R,ugm-3,37.33313,R,ugm-3,45.95257,R,ugm-3,14.0,R,ugm-3 (BAM)
4235,4235,25-06-2020,12:00,2.47788,R,ugm-3,24.19671,R,ugm-3,27.99607,R,ugm-3,16.0,R,ugm-3 (BAM)
4236,4236,25-06-2020,13:00,1.47933,R,ugm-3,19.93353,R,ugm-3,22.2018,R,ugm-3,15.0,R,ugm-3 (BAM)
4237,4237,25-06-2020,14:00,1.07251,R,ugm-3,19.75414,R,ugm-3,21.39864,R,ugm-3,17.0,R,ugm-3 (BAM)
4238,4238,25-06-2020,15:00,0.92458,R,ugm-3,19.80886,R,ugm-3,21.22653,R,ugm-3,17.0,R,ugm-3 (BAM)
4239,4239,25-06-2020,16:00,2.25598,R,ugm-3,32.91283,R,ugm-3,36.37194,R,ugm-3,14.0,R,ugm-3 (BAM)
4240,4240,25-06-2020,17:00,1.47933,R,ugm-3,27.21939,R,ugm-3,29.48766,R,ugm-3,18.0,R,ugm-3 (BAM)
4241,4241,25-06-2020,18:00,1.36838,R,ugm-3,30.02848,R,ugm-3,32.12664,R,ugm-3,13.0,R,ugm-3 (BAM)
4242,4242,25-06-2020,19:00,0.70268,R,ugm-3,26.8039,R,ugm-3,27.88133,R,ugm-3,15.0,R,ugm-3 (BAM)
4243,4243,25-06-2020,20:00,0.4438,R,ugm-3,26.11084,R,ugm-3,26.79132,R,ugm-3,17.0,R,ugm-3 (BAM)
4244,4244,25-06-2020,21:00,0.40682,R,ugm-3,28.06072,R,ugm-3,28.6845,R,ugm-3,13.0,R,ugm-3 (BAM)
4245,4245,25-06-2020,22:00,0.25888,R,ugm-3,29.14809,R,ugm-3,29.54503,R,ugm-3,19.0,R,ugm-3 (BAM)
4246,4246,25-06-2020,23:00,0.33285,R,ugm-3,33.85367,R,ugm-3,34.36403,R,ugm-3,15.0,R,ugm-3 (BAM)
4247,4247,25-06-2020,24:00,0.11095,R,ugm-3,26.04751,R,ugm-3,26.21763,R,ugm-3,15.0,R,ugm-3 (BAM)
4248,4248,26-06-2020,01:00,0.09875,R,ugm-3,22.74918,R,ugm-3,22.90059,R,ugm-3,20.0,R,ugm-3 (BAM)
4249,4249,26-06-2020,02:00,1.03685,R,ugm-3,37.47139,R,ugm-3,39.0612,R,ugm-3,27.0,R,ugm-3 (BAM)
4250,4250,26-06-2020,03:00,0.25921,R,ugm-3,38.31909,R,ugm-3,38.71655,R,ugm-3,28.0,R,ugm-3 (BAM)
4251,4251,26-06-2020,04:00,0.11109,R,ugm-3,34.06566,R,ugm-3,34.236,R,ugm-3,29.0,R,ugm-3 (BAM)
4252,4252,26-06-2020,05:00,0.07406,R,ugm-3,37.6839,R,ugm-3,37.79746,R,ugm-3,32.0,R,ugm-3 (BAM)
4253,4253,26-06-2020,06:00,0.88873,R,ugm-3,34.02215,R,ugm-3,35.38486,R,ugm-3,20.0,R,ugm-3 (BAM)
4254,4254,26-06-2020,07:00,3.4068,R,ugm-3,42.28163,R,ugm-3,47.50532,R,ugm-3,21.0,R,ugm-3 (BAM)
4255,4255,26-06-2020,08:00,4.66584,R,ugm-3,41.15533,R,ugm-3,48.30952,R,ugm-3,17.0,R,ugm-3 (BAM)
4256,4256,26-06-2020,09:00,1.96261,R,ugm-3,25.02286,R,ugm-3,28.03216,R,ugm-3,16.0,R,ugm-3 (BAM)
4257,4257,26-06-2020,10:00,1.14794,R,ugm-3,14.32387,R,ugm-3,16.08403,R,ugm-3,16.0,R,ugm-3 (BAM)
4258,4258,26-06-2020,11:00,0.88873,R,ugm-3,10.75776,R,ugm-3,12.12046,R,ugm-3,11.0,R,ugm-3 (BAM)
4259,4259,26-06-2020,12:00,0.66655,R,ugm-3,9.94958,R,ugm-3,10.9716,R,ugm-3,9.0,R,ugm-3 (BAM)
4260,4260,26-06-2020,13:00,1.3331,R,ugm-3,13.17833,R,ugm-3,15.22238,R,ugm-3,9.0,R,ugm-3 (BAM)
4261,4261,26-06-2020,14:00,0.4814,R,ugm-3,11.66955,R,ugm-3,12.40768,R,ugm-3,15.0,R,ugm-3 (BAM)
4262,4262,26-06-2020,15:00,0.44437,R,ugm-3,10.40514,R,ugm-3,11.08649,R,ugm-3,11.0,R,ugm-3 (BAM)
4263,4263,26-06-2020,16:00,0.77764,R,ugm-3,10.41111,R,ugm-3,11.60348,R,ugm-3,9.0,R,ugm-3 (BAM)
4264,4264,26-06-2020,17:00,0.55546,R,ugm-3,10.00503,R,ugm-3,10.85672,R,ugm-3,15.0,R,ugm-3 (BAM)
4265,4265,26-06-2020,18:00,0.62952,R,ugm-3,10.868,R,ugm-3,11.83325,R,ugm-3,11.0,R,ugm-3 (BAM)
4266,4266,26-06-2020,19:00,0.22218,R,ugm-3,10.68837,R,ugm-3,11.02905,R,ugm-3,9.0,R,ugm-3 (BAM)
4267,4267,26-06-2020,20:00,0.51843,R,ugm-3,12.30208,R,ugm-3,13.09699,R,ugm-3,14.0,R,ugm-3 (BAM)
4268,4268,26-06-2020,21:00,0.44437,R,ugm-3,9.88815,R,ugm-3,10.5695,R,ugm-3,17.0,R,ugm-3 (BAM)
4269,4269,26-06-2020,22:00,0.51843,R,ugm-3,8.0513,R,ugm-3,8.84621,R,ugm-3,11.0,R,ugm-3 (BAM)
4270,4270,26-06-2020,23:00,0.66655,R,ugm-3,6.67533,R,ugm-3,7.69736,R,ugm-3,11.0,R,ugm-3 (BAM)
4271,4271,26-06-2020,24:00,0.81467,R,ugm-3,5.24191,R,ugm-3,6.49105,R,ugm-3,11.0,R,ugm-3 (BAM)
4272,4272,27-06-2020,01:00,-0.09887,R,ugm-3,6.13336,R,ugm-3,5.98176,R,ugm-3,10.0,R,ugm-3 (BAM)
4273,4273,27-06-2020,02:00,0.07416,R,ugm-3,6.67329,R,ugm-3,6.78699,R,ugm-3,8.0,R,ugm-3 (BAM)
4274,4274,27-06-2020,03:00,-0.14831,R,ugm-3,7.64709,R,ugm-3,7.41968,R,ugm-3,12.0,R,ugm-3 (BAM)
4275,4275,27-06-2020,04:00,-0.14831,R,ugm-3,7.47454,R,ugm-3,7.24713,R,ugm-3,13.0,R,ugm-3 (BAM)
4276,4276,27-06-2020,05:00,0.0,R,ugm-3,6.61444,R,ugm-3,6.61444,R,ugm-3,8.0,R,ugm-3 (BAM)
4277,4277,27-06-2020,06:00,0.25954,R,ugm-3,5.69883,R,ugm-3,6.09679,R,ugm-3,6.0,R,ugm-3 (BAM)
4278,4278,27-06-2020,07:00,0.37078,R,ugm-3,7.13875,R,ugm-3,7.70726,R,ugm-3,6.0,R,ugm-3 (BAM)
4279,4279,27-06-2020,08:00,0.63032,R,ugm-3,7.43099,R,ugm-3,8.39747,R,ugm-3,5.0,R,ugm-3 (BAM)
4280,4280,27-06-2020,09:00,1.29772,R,ugm-3,8.19068,R,ugm-3,10.18049,R,ugm-3,4.0,R,ugm-3 (BAM)
4281,4281,27-06-2020,10:00,1.26064,R,ugm-3,6.92465,R,ugm-3,8.8576,R,ugm-3,6.0,R,ugm-3 (BAM)
4282,4282,27-06-2020,11:00,1.18649,R,ugm-3,8.70634,R,ugm-3,10.52559,R,ugm-3,6.0,R,ugm-3 (BAM)
4283,4283,27-06-2020,12:00,1.3348,R,ugm-3,8.0188,R,ugm-3,10.06546,R,ugm-3,5.0,R,ugm-3 (BAM)
4284,4284,27-06-2020,13:00,1.07525,R,ugm-3,6.92132,R,ugm-3,8.57002,R,ugm-3,6.0,R,ugm-3 (BAM)
4285,4285,27-06-2020,14:00,1.0011,R,ugm-3,6.68992,R,ugm-3,8.22492,R,ugm-3,9.0,R,ugm-3 (BAM)
4286,4286,27-06-2020,15:00,0.70448,R,ugm-3,6.62708,R,ugm-3,7.70726,R,ugm-3,8.0,R,ugm-3 (BAM)
4287,4287,27-06-2020,16:00,1.37187,R,ugm-3,7.04168,R,ugm-3,9.14519,R,ugm-3,7.0,R,ugm-3 (BAM)
4288,4288,27-06-2020,17:00,1.0011,R,ugm-3,6.34482,R,ugm-3,7.87982,R,ugm-3,11.0,R,ugm-3 (BAM)
4289,4289,27-06-2020,18:00,0.81571,R,ugm-3,5.59377,R,ugm-3,6.84451,R,ugm-3,7.0,R,ugm-3 (BAM)
4290,4290,27-06-2020,19:00,0.70448,R,ugm-3,6.05192,R,ugm-3,7.1321,R,ugm-3,7.0,R,ugm-3 (BAM)
4291,4291,27-06-2020,20:00,0.37078,R,ugm-3,6.44855,R,ugm-3,7.01706,R,ugm-3,8.0,R,ugm-3 (BAM)
4292,4292,27-06-2020,21:00,0.3337,R,ugm-3,6.44788,R,ugm-3,6.95955,R,ugm-3,10.0,R,ugm-3 (BAM)
4293,4293,27-06-2020,22:00,0.29662,R,ugm-3,5.92956,R,ugm-3,6.38438,R,ugm-3,9.0,R,ugm-3 (BAM)
4294,4294,27-06-2020,23:00,0.48201,R,ugm-3,5.76034,R,ugm-3,6.49941,R,ugm-3,9.0,R,ugm-3 (BAM)
4295,4295,27-06-2020,24:00,0.40786,R,ugm-3,4.83874,R,ugm-3,5.46411,R,ugm-3,9.0,R,ugm-3 (BAM)
4296,4296,28-06-2020,01:00,0.1485,R,ugm-3,5.60818,R,ugm-3,5.83587,R,ugm-3,6.0,R,ugm-3 (BAM)
4297,4297,28-06-2020,02:00,0.22275,R,ugm-3,2.71077,R,ugm-3,3.05232,R,ugm-3,10.0,R,ugm-3 (BAM)
4298,4298,28-06-2020,03:00,0.07425,R,ugm-3,2.30497,R,ugm-3,2.41882,R,ugm-3,6.0,R,ugm-3 (BAM)
4299,4299,28-06-2020,04:00,0.18562,R,ugm-3,2.1342,R,ugm-3,2.41882,R,ugm-3,5.0,R,ugm-3 (BAM)
4300,4300,28-06-2020,05:00,0.33412,R,ugm-3,3.57663,R,ugm-3,4.08895,R,ugm-3,5.0,R,ugm-3 (BAM)
4301,4301,28-06-2020,06:00,0.594,R,ugm-3,3.35094,R,ugm-3,4.26172,R,ugm-3,6.0,R,ugm-3 (BAM)
4302,4302,28-06-2020,07:00,0.55687,R,ugm-3,3.35027,R,ugm-3,4.20413,R,ugm-3,9.0,R,ugm-3 (BAM)
4303,4303,28-06-2020,08:00,0.63112,R,ugm-3,3.06365,R,ugm-3,4.03136,R,ugm-3,7.0,R,ugm-3 (BAM)
4304,4304,28-06-2020,09:00,0.63112,R,ugm-3,3.63956,R,ugm-3,4.60727,R,ugm-3,7.0,R,ugm-3 (BAM)
4305,4305,28-06-2020,10:00,0.70537,R,ugm-3,3.52571,R,ugm-3,4.60727,R,ugm-3,7.0,R,ugm-3 (BAM)
4306,4306,28-06-2020,11:00,1.00237,R,ugm-3,4.10695,R,ugm-3,5.6439,R,ugm-3,6.0,R,ugm-3 (BAM)
4307,4307,28-06-2020,12:00,0.63112,R,ugm-3,4.33065,R,ugm-3,5.29836,R,ugm-3,8.0,R,ugm-3 (BAM)
4308,4308,28-06-2020,13:00,1.00237,R,ugm-3,6.18023,R,ugm-3,7.71718,R,ugm-3,9.0,R,ugm-3 (BAM)
4309,4309,28-06-2020,14:00,0.891,R,ugm-3,6.00545,R,ugm-3,7.37163,R,ugm-3,8.0,R,ugm-3 (BAM)
4310,4310,28-06-2020,15:00,0.7425,R,ugm-3,6.06038,R,ugm-3,7.19886,R,ugm-3,7.0,R,ugm-3 (BAM)
4311,4311,28-06-2020,16:00,0.77962,R,ugm-3,5.25477,R,ugm-3,6.45018,R,ugm-3,8.0,R,ugm-3 (BAM)
4312,4312,28-06-2020,17:00,0.7425,R,ugm-3,4.44783,R,ugm-3,5.58631,R,ugm-3,9.0,R,ugm-3 (BAM)
4313,4313,28-06-2020,18:00,0.63112,R,ugm-3,5.54006,R,ugm-3,6.50777,R,ugm-3,8.0,R,ugm-3 (BAM)
4314,4314,28-06-2020,19:00,0.55687,R,ugm-3,7.49681,R,ugm-3,8.35067,R,ugm-3,7.0,R,ugm-3 (BAM)
4315,4315,28-06-2020,20:00,0.25988,R,ugm-3,7.60666,R,ugm-3,8.00513,R,ugm-3,10.0,R,ugm-3 (BAM)
4316,4316,28-06-2020,21:00,0.40837,R,ugm-3,8.24283,R,ugm-3,8.86899,R,ugm-3,10.0,R,ugm-3 (BAM)
4317,4317,28-06-2020,22:00,0.297,R,ugm-3,7.66492,R,ugm-3,8.12031,R,ugm-3,9.0,R,ugm-3 (BAM)
4318,4318,28-06-2020,23:00,0.37125,R,ugm-3,8.18457,R,ugm-3,8.75381,R,ugm-3,7.0,R,ugm-3 (BAM)
4319,4319,28-06-2020,24:00,0.37125,R,ugm-3,5.53539,R,ugm-3,6.10463,R,ugm-3,5.0,R,ugm-3 (BAM)
4320,4320,29-06-2020,01:00,0.24782,R,ugm-3,4.00255,R,ugm-3,4.38252,R,ugm-3,6.0,R,ugm-3 (BAM)
4321,4321,29-06-2020,02:00,0.44607,R,ugm-3,1.85329,R,ugm-3,2.53725,R,ugm-3,6.0,R,ugm-3 (BAM)
4322,4322,29-06-2020,03:00,0.44607,R,ugm-3,1.62263,R,ugm-3,2.30659,R,ugm-3,6.0,R,ugm-3 (BAM)
4323,4323,29-06-2020,04:00,0.40889,R,ugm-3,1.91029,R,ugm-3,2.53725,R,ugm-3,5.0,R,ugm-3 (BAM)
4324,4324,29-06-2020,05:00,0.55758,R,ugm-3,2.72027,R,ugm-3,3.57522,R,ugm-3,6.0,R,ugm-3 (BAM)
4325,4325,29-06-2020,06:00,0.78062,R,ugm-3,4.62722,R,ugm-3,5.82415,R,ugm-3,5.0,R,ugm-3 (BAM)
4326,4326,29-06-2020,07:00,1.18951,R,ugm-3,7.22949,R,ugm-3,9.05338,R,ugm-3,4.0,R,ugm-3 (BAM)
4327,4327,29-06-2020,08:00,1.41254,R,ugm-3,8.55979,R,ugm-3,10.72565,R,ugm-3,6.0,R,ugm-3 (BAM)
