,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5,Volatile PM<sub>2.5</sub> (Hourly measured),status.6,unit.6
3424,3424,22-05-2020,17:00,,,,0.93939,R,ugm-3,5.50631,R,ugm-3,6.94669,R,ugm-3,10.8,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),-1.9,R,ugm-3 (TEOM FDMS)
3425,3425,22-05-2020,18:00,,,,0.93939,R,ugm-3,5.21925,R,ugm-3,6.65964,R,ugm-3,13.1,R,ugm-3 (TEOM FDMS),13.4,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
3426,3426,22-05-2020,19:00,,,,0.73064,R,ugm-3,5.48193,R,ugm-3,6.60222,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),13.8,R,ugm-3 (TEOM FDMS),-2.2,R,ugm-3 (TEOM FDMS)
3427,3427,22-05-2020,20:00,,,,0.38272,R,ugm-3,5.67094,R,ugm-3,6.25776,R,ugm-3,14.8,R,ugm-3 (TEOM FDMS),17.8,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
3428,3428,22-05-2020,21:00,,,,0.27834,R,ugm-3,6.29027,R,ugm-3,6.71705,R,ugm-3,13.3,R,ugm-3 (TEOM FDMS),13.4,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS)
3429,3429,22-05-2020,22:00,,,,0.13917,R,ugm-3,5.41285,R,ugm-3,5.62624,R,ugm-3,12.1,R,ugm-3 (TEOM FDMS),10.7,R,ugm-3 (TEOM FDMS),-1.4,R,ugm-3 (TEOM FDMS)
3430,3430,22-05-2020,23:00,,,,0.27834,R,ugm-3,3.87902,R,ugm-3,4.3058,R,ugm-3,10.5,R,ugm-3 (TEOM FDMS),12.2,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
3431,3431,22-05-2020,24:00,,,,0.10438,R,ugm-3,3.97353,R,ugm-3,4.13357,R,ugm-3,9.9,R,ugm-3 (TEOM FDMS),12.9,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
3432,3432,23-05-2020,01:00,,,,0.41784,R,ugm-3,2.64964,R,ugm-3,3.29031,R,ugm-3,8.7,R,ugm-3 (TEOM FDMS),11.1,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
3433,3433,23-05-2020,02:00,,,,0.13928,R,ugm-3,2.71329,R,ugm-3,2.92684,R,ugm-3,6.9,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
3434,3434,23-05-2020,03:00,,,,0.13928,R,ugm-3,0.81945,R,ugm-3,1.033,R,ugm-3,6.3,R,ugm-3 (TEOM FDMS),8.2,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
3435,3435,23-05-2020,04:00,,,,0.3482,R,ugm-3,0.78606,R,ugm-3,1.31995,R,ugm-3,6.1,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
3436,3436,23-05-2020,05:00,,,,0.41784,R,ugm-3,2.63051,R,ugm-3,3.27118,R,ugm-3,7.2,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
3437,3437,23-05-2020,06:00,,,,0.69639,R,ugm-3,2.37556,R,ugm-3,3.44335,R,ugm-3,7.3,R,ugm-3 (TEOM FDMS),8.5,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
3438,3438,23-05-2020,07:00,,,,0.73121,R,ugm-3,2.26478,R,ugm-3,3.38596,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),8.5,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
3439,3439,23-05-2020,08:00,,,,0.87049,R,ugm-3,2.166,R,ugm-3,3.50074,R,ugm-3,4.8,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
3440,3440,23-05-2020,09:00,,,,0.87049,R,ugm-3,1.99383,R,ugm-3,3.32857,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
3441,3441,23-05-2020,10:00,,,,0.90531,R,ugm-3,1.94044,R,ugm-3,3.32857,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
3442,3442,23-05-2020,11:00,,,,0.97495,R,ugm-3,1.77628,R,ugm-3,3.27118,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
3443,3443,23-05-2020,12:00,,,,0.87049,R,ugm-3,1.99383,R,ugm-3,3.32857,R,ugm-3,5.6,R,ugm-3 (TEOM FDMS),8.6,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
3444,3444,23-05-2020,13:00,,,,1.14905,R,ugm-3,3.34578,R,ugm-3,5.10763,R,ugm-3,9.5,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS),-1.6,R,ugm-3 (TEOM FDMS)
3445,3445,23-05-2020,14:00,,,,1.63653,R,ugm-3,5.58256,R,ugm-3,8.09186,R,ugm-3,9.6,R,ugm-3 (TEOM FDMS),11.4,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
3446,3446,23-05-2020,15:00,,,,1.14905,R,ugm-3,2.7145,R,ugm-3,4.47635,R,ugm-3,-1.5,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS)
3447,3447,23-05-2020,16:00,,,,0.83567,R,ugm-3,2.39156,R,ugm-3,3.6729,R,ugm-3,5.5,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS)
3448,3448,23-05-2020,17:00,,,,0.76603,R,ugm-3,1.80967,R,ugm-3,2.98423,R,ugm-3,5.6,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
3449,3449,23-05-2020,18:00,,,,0.62676,R,ugm-3,2.138,R,ugm-3,3.09901,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
3450,3450,23-05-2020,19:00,,,,0.55712,R,ugm-3,1.78567,R,ugm-3,2.6399,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
3451,3451,23-05-2020,20:00,,,,0.41784,R,ugm-3,2.22878,R,ugm-3,2.86946,R,ugm-3,6.1,R,ugm-3 (TEOM FDMS),7.3,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
3452,3452,23-05-2020,21:00,,,,0.31338,R,ugm-3,1.81506,R,ugm-3,2.29556,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
3453,3453,23-05-2020,22:00,,,,0.3482,R,ugm-3,2.22078,R,ugm-3,2.75468,R,ugm-3,7.3,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS),-0.7,R,ugm-3 (TEOM FDMS)
3454,3454,23-05-2020,23:00,,,,0.20892,R,ugm-3,2.54912,R,ugm-3,2.86946,R,ugm-3,5.8,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),-1.2,R,ugm-3 (TEOM FDMS)
3455,3455,23-05-2020,24:00,,,,0.31338,R,ugm-3,2.04462,R,ugm-3,2.52512,R,ugm-3,6.9,R,ugm-3 (TEOM FDMS),7.3,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
3456,3456,24-05-2020,01:00,,,,0.18585,R,ugm-3,2.00974,R,ugm-3,2.2947,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
3457,3457,24-05-2020,02:00,,,,0.24393,R,ugm-3,2.83857,R,ugm-3,3.21258,R,ugm-3,5.4,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
3458,3458,24-05-2020,03:00,,,,0.24393,R,ugm-3,1.51911,R,ugm-3,1.89313,R,ugm-3,7.5,R,ugm-3 (TEOM FDMS),8.3,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
3459,3459,24-05-2020,04:00,,,,0.10454,R,ugm-3,0.92969,R,ugm-3,1.08998,R,ugm-3,7.9,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS)
3460,3460,24-05-2020,05:00,,,,0.06969,R,ugm-3,1.7289,R,ugm-3,1.83576,R,ugm-3,7.9,R,ugm-3 (TEOM FDMS),9.8,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
3461,3461,24-05-2020,06:00,,,,0.38332,R,ugm-3,3.25588,R,ugm-3,3.84363,R,ugm-3,8.4,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
3462,3462,24-05-2020,07:00,,,,0.62725,R,ugm-3,2.76713,R,ugm-3,3.72889,R,ugm-3,7.8,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS),-0.3,R,ugm-3 (TEOM FDMS)
3463,3463,24-05-2020,08:00,,,,0.66209,R,ugm-3,2.48423,R,ugm-3,3.49942,R,ugm-3,8.7,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),-0.3,R,ugm-3 (TEOM FDMS)
3464,3464,24-05-2020,09:00,,,,0.90602,R,ugm-3,2.51178,R,ugm-3,3.901,R,ugm-3,9.8,R,ugm-3 (TEOM FDMS),10.3,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
3465,3465,24-05-2020,10:00,,,,0.87118,R,ugm-3,3.25362,R,ugm-3,4.58941,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),9.7,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
3466,3466,24-05-2020,11:00,,,,0.69694,R,ugm-3,2.775,R,ugm-3,3.84363,R,ugm-3,8.5,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
3467,3467,24-05-2020,12:00,,,,0.83633,R,ugm-3,4.33967,R,ugm-3,5.62202,R,ugm-3,7.4,R,ugm-3 (TEOM FDMS),10.4,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
3468,3468,24-05-2020,13:00,,,,1.01056,R,ugm-3,4.18725,R,ugm-3,5.73676,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
3469,3469,24-05-2020,14:00,,,,0.76663,R,ugm-3,3.93022,R,ugm-3,5.10571,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),9.4,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
3470,3470,24-05-2020,15:00,,,,0.83633,R,ugm-3,4.39704,R,ugm-3,5.67939,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
3471,3471,24-05-2020,16:00,,,,0.87118,R,ugm-3,3.71256,R,ugm-3,5.04835,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
3472,3472,24-05-2020,17:00,,,,0.55755,R,ugm-3,5.5129,R,ugm-3,6.3678,R,ugm-3,6.1,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
3473,3473,24-05-2020,18:00,,,,0.73179,R,ugm-3,6.10626,R,ugm-3,7.22831,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
3474,3474,24-05-2020,19:00,,,,0.69694,R,ugm-3,7.1923,R,ugm-3,8.26093,R,ugm-3,7.1,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
3475,3475,24-05-2020,20:00,,,,0.66209,R,ugm-3,12.17935,R,ugm-3,13.19454,R,ugm-3,8.3,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),-0.7,R,ugm-3 (TEOM FDMS)
3476,3476,24-05-2020,21:00,,,,0.69694,R,ugm-3,24.11573,R,ugm-3,25.18436,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),12.1,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
3477,3477,24-05-2020,22:00,,,,1.1848,R,ugm-3,44.07739,R,ugm-3,45.89405,R,ugm-3,13.8,R,ugm-3 (TEOM FDMS),14.1,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
3478,3478,24-05-2020,23:00,,,,2.16051,R,ugm-3,49.69489,R,ugm-3,53.00763,R,ugm-3,19.7,R,ugm-3 (TEOM FDMS),22.3,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
3479,3479,24-05-2020,24:00,,,,1.1848,R,ugm-3,37.25065,R,ugm-3,39.06731,R,ugm-3,21.8,R,ugm-3 (TEOM FDMS),24.7,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
3480,3480,25-05-2020,01:00,,,,1.48797,R,ugm-3,39.77223,R,ugm-3,42.05375,R,ugm-3,18.3,R,ugm-3 (TEOM FDMS),21.0,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
3481,3481,25-05-2020,02:00,,,,1.25548,R,ugm-3,34.375,R,ugm-3,36.30003,R,ugm-3,15.9,R,ugm-3 (TEOM FDMS),13.3,R,ugm-3 (TEOM FDMS),-2.6,R,ugm-3 (TEOM FDMS)
3482,3482,25-05-2020,03:00,,,,0.76724,R,ugm-3,27.55395,R,ugm-3,28.73036,R,ugm-3,13.4,R,ugm-3 (TEOM FDMS),14.2,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
3483,3483,25-05-2020,04:00,,,,0.76724,R,ugm-3,24.91603,R,ugm-3,26.09244,R,ugm-3,14.5,R,ugm-3 (TEOM FDMS),17.4,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
3484,3484,25-05-2020,05:00,,,,2.61558,R,ugm-3,25.00659,R,ugm-3,29.01709,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
3485,3485,25-05-2020,06:00,,,,4.95216,R,ugm-3,21.59592,R,ugm-3,29.18913,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),16.2,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
3486,3486,25-05-2020,07:00,,,,4.18492,R,ugm-3,20.53584,R,ugm-3,26.95263,R,ugm-3,13.8,R,ugm-3 (TEOM FDMS),18.3,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
3487,3487,25-05-2020,08:00,,,,4.11517,R,ugm-3,18.52099,R,ugm-3,24.83083,R,ugm-3,13.6,R,ugm-3 (TEOM FDMS),15.3,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
3488,3488,25-05-2020,09:00,,,,2.26683,R,ugm-3,11.31951,R,ugm-3,14.79527,R,ugm-3,11.4,R,ugm-3 (TEOM FDMS),15.2,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
3489,3489,25-05-2020,10:00,,,,1.18573,R,ugm-3,6.21035,R,ugm-3,8.02844,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
3490,3490,25-05-2020,11:00,,,,0.73236,R,ugm-3,4.61167,R,ugm-3,5.7346,R,ugm-3,9.9,R,ugm-3 (TEOM FDMS),13.4,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
3491,3491,25-05-2020,12:00,,,,0.73236,R,ugm-3,4.1529,R,ugm-3,5.27583,R,ugm-3,9.8,R,ugm-3 (TEOM FDMS),14.7,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
3492,3492,25-05-2020,13:00,,,,0.45337,R,ugm-3,3.14703,R,ugm-3,3.84218,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
3493,3493,25-05-2020,14:00,,,,0.59286,R,ugm-3,4.48148,R,ugm-3,5.39053,R,ugm-3,5.7,R,ugm-3 (TEOM FDMS),10.5,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
3494,3494,25-05-2020,15:00,,,,0.48824,R,ugm-3,3.83906,R,ugm-3,4.58768,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
3495,3495,25-05-2020,16:00,,,,0.279,R,ugm-3,3.87317,R,ugm-3,4.30095,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
3496,3496,25-05-2020,17:00,,,,0.38362,R,ugm-3,4.85967,R,ugm-3,5.44787,R,ugm-3,2.7,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
3497,3497,25-05-2020,18:00,,,,0.59286,R,ugm-3,6.20186,R,ugm-3,7.11091,R,ugm-3,12.2,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),-4.6,R,ugm-3 (TEOM FDMS)
3498,3498,25-05-2020,19:00,,,,0.52312,R,ugm-3,7.05431,R,ugm-3,7.85641,R,ugm-3,7.8,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
3499,3499,25-05-2020,20:00,,,,0.38362,R,ugm-3,6.69474,R,ugm-3,7.28295,R,ugm-3,8.9,R,ugm-3 (TEOM FDMS),10.1,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
3500,3500,25-05-2020,21:00,,,,0.20925,R,ugm-3,8.39576,R,ugm-3,8.7166,R,ugm-3,8.5,R,ugm-3 (TEOM FDMS),10.4,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
3501,3501,25-05-2020,22:00,,,,0.279,R,ugm-3,13.39261,R,ugm-3,13.82039,R,ugm-3,11.3,R,ugm-3 (TEOM FDMS),12.8,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
3502,3502,25-05-2020,23:00,,,,0.279,R,ugm-3,15.11299,R,ugm-3,15.54077,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),13.5,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
3503,3503,25-05-2020,24:00,,,,0.55799,R,ugm-3,15.77477,R,ugm-3,16.63035,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),12.6,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
3504,3504,26-05-2020,01:00,,,,0.32575,R,ugm-3,17.2329,R,ugm-3,17.73238,R,ugm-3,9.1,R,ugm-3 (TEOM FDMS),11.9,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
3505,3505,26-05-2020,02:00,,,,0.69803,R,ugm-3,17.84678,R,ugm-3,18.91708,R,ugm-3,10.4,R,ugm-3 (TEOM FDMS),12.9,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
3506,3506,26-05-2020,03:00,,,,0.80274,R,ugm-3,20.78175,R,ugm-3,22.0126,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),11.1,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
3507,3507,26-05-2020,04:00,,,,0.83764,R,ugm-3,21.35881,R,ugm-3,22.64317,R,ugm-3,9.4,R,ugm-3 (TEOM FDMS),12.1,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
3508,3508,26-05-2020,05:00,,,,1.84979,R,ugm-3,25.59664,R,ugm-3,28.43294,R,ugm-3,9.6,R,ugm-3 (TEOM FDMS),12.4,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
3509,3509,26-05-2020,06:00,,,,10.61011,R,ugm-3,37.10048,R,ugm-3,53.3691,R,ugm-3,9.1,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
3510,3510,26-05-2020,07:00,,,,8.55091,R,ugm-3,33.95218,R,ugm-3,47.0634,R,ugm-3,8.7,R,ugm-3 (TEOM FDMS),11.5,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
3511,3511,26-05-2020,08:00,,,,5.44466,R,ugm-3,27.25014,R,ugm-3,35.5985,R,ugm-3,9.2,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
3512,3512,26-05-2020,09:00,,,,4.0835,R,ugm-3,20.22264,R,ugm-3,26.48391,R,ugm-3,7.1,R,ugm-3 (TEOM FDMS),10.8,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
3513,3513,26-05-2020,10:00,,,,2.33841,R,ugm-3,11.77745,R,ugm-3,15.36296,R,ugm-3,5.5,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
3514,3514,26-05-2020,11:00,,,,2.72233,R,ugm-3,14.62825,R,ugm-3,18.80243,R,ugm-3,6.7,R,ugm-3 (TEOM FDMS),10.2,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
3515,3515,26-05-2020,12:00,,,,2.58272,R,ugm-3,14.15441,R,ugm-3,18.11454,R,ugm-3,2.7,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
3516,3516,26-05-2020,13:00,,,,1.53568,R,ugm-3,10.1994,R,ugm-3,12.55406,R,ugm-3,3.8,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
3517,3517,26-05-2020,14:00,,,,1.46587,R,ugm-3,12.8287,R,ugm-3,15.07634,R,ugm-3,5.9,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),-0.4,R,ugm-3 (TEOM FDMS)
3518,3518,26-05-2020,15:00,,,,1.08195,R,ugm-3,11.41101,R,ugm-3,13.06998,R,ugm-3,9.4,R,ugm-3 (TEOM FDMS),12.6,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
3519,3519,26-05-2020,16:00,,,,0.80274,R,ugm-3,12.06843,R,ugm-3,13.29928,R,ugm-3,8.1,R,ugm-3 (TEOM FDMS),13.6,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS)
3520,3520,26-05-2020,17:00,,,,0.87254,R,ugm-3,11.84675,R,ugm-3,13.18463,R,ugm-3,6.4,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
3521,3521,26-05-2020,18:00,,,,0.97725,R,ugm-3,13.69256,R,ugm-3,15.19099,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),10.8,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS)
3522,3522,26-05-2020,19:00,,,,0.73294,R,ugm-3,12.51941,R,ugm-3,13.64323,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS)
3523,3523,26-05-2020,20:00,,,,0.87254,R,ugm-3,28.41353,R,ugm-3,29.75141,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS),-2.0,R,ugm-3 (TEOM FDMS)
3524,3524,26-05-2020,21:00,,,,0.94235,R,ugm-3,46.53568,R,ugm-3,47.98059,R,ugm-3,14.2,R,ugm-3 (TEOM FDMS),14.5,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
3525,3525,26-05-2020,22:00,,,,0.52353,R,ugm-3,27.05697,R,ugm-3,27.8597,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
3526,3526,26-05-2020,23:00,,,,1.01215,R,ugm-3,56.00184,R,ugm-3,57.55378,R,ugm-3,7.4,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
3527,3527,26-05-2020,24:00,,,,1.22156,R,ugm-3,63.01829,R,ugm-3,64.89132,R,ugm-3,6.8,R,ugm-3 (TEOM FDMS),10.2,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
3528,3528,27-05-2020,01:00,,,,1.53688,R,ugm-3,57.54417,R,ugm-3,59.90068,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),9.8,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
3529,3529,27-05-2020,02:00,,,,0.90815,R,ugm-3,42.21506,R,ugm-3,43.60754,R,ugm-3,9.1,R,ugm-3 (TEOM FDMS),11.1,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
3530,3530,27-05-2020,03:00,,,,0.55886,R,ugm-3,19.60024,R,ugm-3,20.45715,R,ugm-3,8.6,R,ugm-3 (TEOM FDMS),10.8,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
3531,3531,27-05-2020,04:00,,,,0.48901,R,ugm-3,14.8366,R,ugm-3,15.5864,R,ugm-3,9.8,R,ugm-3 (TEOM FDMS),12.4,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
3532,3532,27-05-2020,05:00,,,,1.29237,R,ugm-3,25.86762,R,ugm-3,27.84923,R,ugm-3,11.2,R,ugm-3 (TEOM FDMS),14.3,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
