,Unnamed: 0,Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Sulphur dioxide,status.7,unit.7,Black Carbon (880nm),status.8,unit.8,Blue Particulate matter (470nm),status.9,unit.9,Infra Red Particulate matter (950nm),status.10,unit.10,Red Particulate matter (660nm),status.11,unit.11,UV Particulate Matter (UV-BC),status.12,unit.12,UV Particulate Matter (370nm),status.13,unit.13,Yellow Particulate matter (590nm),status.14,unit.14
7643,7643,14-11-2020,12:00,0.097626,R,mgm-3,9.2,R,ugm-3 (FIDAS),0.67156,R,ugm-3,9.00824,R,ugm-3,10.03795,R,ugm-3,,,,6.368,R,ugm-3 (Ref.eq),3.17219,R,ugm-3,0.6,R,ugm-3,0.7,R,ugm-3,0.6,R,ugm-3,0.7,R,ugm-3,0.1,R,ugm-3,0.8,R,ugm-3,0.7,R,ugm-3
7644,7644,14-11-2020,13:00,0.094668,R,mgm-3,8.325,R,ugm-3 (FIDAS),0.70514,R,ugm-3,9.52011,R,ugm-3,10.6013,R,ugm-3,,,,5.778,R,ugm-3 (Ref.eq),3.02465,R,ugm-3,0.6,R,ugm-3,0.7,R,ugm-3,0.5,R,ugm-3,0.6,R,ugm-3,0.1,R,ugm-3,0.7,R,ugm-3,0.6,R,ugm-3
7645,7645,14-11-2020,14:00,0.085793,R,mgm-3,8.375,R,ugm-3 (FIDAS),0.53725,R,ugm-3,11.21153,R,ugm-3,12.03529,R,ugm-3,,,,5.92,R,ugm-3 (Ref.eq),3.90991,R,ugm-3,0.6,R,ugm-3,0.7,R,ugm-3,0.5,R,ugm-3,0.6,R,ugm-3,0.1,R,ugm-3,0.7,R,ugm-3,0.6,R,ugm-3
7646,7646,14-11-2020,15:00,0.112419,R,mgm-3,12.075,R,ugm-3 (FIDAS),0.70514,R,ugm-3,13.82208,R,ugm-3,14.90328,R,ugm-3,,,,7.995,R,ugm-3 (Ref.eq),3.90991,R,ugm-3,0.8,R,ugm-3,0.9,R,ugm-3,0.7,R,ugm-3,0.8,R,ugm-3,0.2,R,ugm-3,0.9,R,ugm-3,0.8,R,ugm-3
7647,7647,14-11-2020,16:00,0.121293,R,mgm-3,13.85,R,ugm-3 (FIDAS),0.63798,R,ugm-3,11.82528,R,ugm-3,12.8035,R,ugm-3,,,,9.434,R,ugm-3 (Ref.eq),4.27877,R,ugm-3,0.8,R,ugm-3,1.0,R,ugm-3,0.8,R,ugm-3,0.9,R,ugm-3,0.2,R,ugm-3,1.0,R,ugm-3,0.9,R,ugm-3
7648,7648,14-11-2020,17:00,0.115377,R,mgm-3,14.45,R,ugm-3 (FIDAS),0.67156,R,ugm-3,10.44223,R,ugm-3,11.47194,R,ugm-3,,,,10.519,R,ugm-3 (Ref.eq),5.31158,R,ugm-3,0.9,R,ugm-3,1.1,R,ugm-3,0.8,R,ugm-3,1.0,R,ugm-3,0.2,R,ugm-3,1.2,R,ugm-3,1.0,R,ugm-3
7649,7649,14-11-2020,18:00,0.118335,R,mgm-3,15.525,R,ugm-3 (FIDAS),0.47009,R,ugm-3,10.69993,R,ugm-3,11.42073,R,ugm-3,,,,11.038,R,ugm-3 (Ref.eq),4.79518,R,ugm-3,1.0,R,ugm-3,1.2,R,ugm-3,0.9,R,ugm-3,1.0,R,ugm-3,0.3,R,ugm-3,1.3,R,ugm-3,1.1,R,ugm-3
7650,7650,14-11-2020,19:00,0.121293,R,mgm-3,14.075,R,ugm-3 (FIDAS),0.67156,R,ugm-3,9.46916,R,ugm-3,10.49887,R,ugm-3,,,,10.189,R,ugm-3 (Ref.eq),5.60667,R,ugm-3,0.9,R,ugm-3,1.1,R,ugm-3,0.9,R,ugm-3,1.0,R,ugm-3,0.3,R,ugm-3,1.2,R,ugm-3,1.0,R,ugm-3
7651,7651,14-11-2020,20:00,0.127211,R,mgm-3,9.425,R,ugm-3 (FIDAS),0.40294,R,ugm-3,8.39584,R,ugm-3,9.01367,R,ugm-3,,,,7.264,R,ugm-3 (Ref.eq),5.82798,R,ugm-3,0.7,R,ugm-3,0.9,R,ugm-3,0.7,R,ugm-3,0.8,R,ugm-3,0.2,R,ugm-3,1.0,R,ugm-3,0.8,R,ugm-3
7652,7652,14-11-2020,21:00,0.106502,R,mgm-3,8.65,R,ugm-3 (FIDAS),0.73872,R,ugm-3,5.98607,R,ugm-3,7.11875,R,ugm-3,,,,5.991,R,ugm-3 (Ref.eq),4.86895,R,ugm-3,0.4,R,ugm-3,0.5,R,ugm-3,0.3,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3,0.5,R,ugm-3,0.4,R,ugm-3
7653,7653,14-11-2020,22:00,0.085793,R,mgm-3,14.6,R,ugm-3 (FIDAS),0.87303,R,ugm-3,5.93377,R,ugm-3,7.27239,R,ugm-3,,,,8.514,R,ugm-3 (Ref.eq),5.01649,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
7654,7654,14-11-2020,23:00,0.09171,R,mgm-3,14.7,R,ugm-3 (FIDAS),0.47009,R,ugm-3,6.80766,R,ugm-3,7.52846,R,ugm-3,,,,8.656,R,ugm-3 (Ref.eq),4.7214,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
7655,7655,14-11-2020,24:00,0.076918,R,mgm-3,16.5,R,ugm-3 (FIDAS),0.33578,R,ugm-3,7.52575,R,ugm-3,8.0406,R,ugm-3,,,,8.868,R,ugm-3 (Ref.eq),4.7214,R,ugm-3,0.3,R,ugm-3,0.4,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3,0.4,R,ugm-3,0.3,R,ugm-3
7656,7656,15-11-2020,01:00,0.110416,R,mgm-3,14.7,R,ugm-3 (FIDAS),0.35818,R,ugm-3,6.82249,R,ugm-3,7.37168,R,ugm-3,,,,8.42,R,ugm-3 (Ref.eq),0.88572,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
7657,7657,15-11-2020,02:00,0.106473,R,mgm-3,4.125,R,ugm-3 (FIDAS),0.53727,R,ugm-3,4.90974,R,ugm-3,5.73353,R,ugm-3,,,,2.901,R,ugm-3 (Ref.eq),2.06668,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
7658,7658,15-11-2020,03:00,0.121261,R,mgm-3,4.75,R,ugm-3 (FIDAS),0.83948,R,ugm-3,5.419,R,ugm-3,6.70619,R,ugm-3,,,,2.83,R,ugm-3 (Ref.eq),2.28812,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
7659,7659,15-11-2020,04:00,0.124218,R,mgm-3,8.7,R,ugm-3 (FIDAS),0.36937,R,ugm-3,2.14683,R,ugm-3,2.71319,R,ugm-3,,,,5.448,R,ugm-3 (Ref.eq),2.73098,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
7660,7660,15-11-2020,05:00,0.118303,R,mgm-3,2.3,R,ugm-3 (FIDAS),0.36937,R,ugm-3,3.17067,R,ugm-3,3.73704,R,ugm-3,,,,1.604,R,ugm-3 (Ref.eq),2.43574,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
7661,7661,15-11-2020,06:00,0.112388,R,mgm-3,2.525,R,ugm-3 (FIDAS),0.23505,R,ugm-3,3.22305,R,ugm-3,3.58346,R,ugm-3,,,,1.392,R,ugm-3 (Ref.eq),3.54289,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
7662,7662,15-11-2020,07:00,0.094642,R,mgm-3,4.125,R,ugm-3 (FIDAS),0.33579,R,ugm-3,3.11978,R,ugm-3,3.63465,R,ugm-3,,,,2.571,R,ugm-3 (Ref.eq),3.02622,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
7663,7663,15-11-2020,08:00,0.103515,R,mgm-3,2.3,R,ugm-3 (FIDAS),0.43653,R,ugm-3,6.29281,R,ugm-3,6.96215,R,ugm-3,,,,1.132,R,ugm-3 (Ref.eq),3.24765,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
7664,7664,15-11-2020,09:00,0.106473,R,mgm-3,1.475,R,ugm-3 (FIDAS),0.47011,R,ugm-3,6.65086,R,ugm-3,7.37168,R,ugm-3,,,,0.684,R,ugm-3 (Ref.eq),3.24765,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
7665,7665,15-11-2020,10:00,0.115345,R,mgm-3,2.525,R,ugm-3 (FIDAS),0.57084,R,ugm-3,6.39402,R,ugm-3,7.2693,R,ugm-3,,,,1.297,R,ugm-3 (Ref.eq),4.05956,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
7666,7666,15-11-2020,11:00,0.100558,R,mgm-3,5.4,R,ugm-3 (FIDAS),0.57084,R,ugm-3,6.03567,R,ugm-3,6.91096,R,ugm-3,,,,2.547,R,ugm-3 (Ref.eq),3.98575,R,ugm-3,0.0,R,ugm-3,0.0,R,ugm-3,0.0,R,ugm-3,0.0,R,ugm-3,0.0,R,ugm-3,0.0,R,ugm-3,0.0,R,ugm-3
7667,7667,15-11-2020,12:00,0.079855,R,mgm-3,12.0,R,ugm-3 (FIDAS),1.00737,R,ugm-3,6.13422,R,ugm-3,7.67884,R,ugm-3,,,,5.118,R,ugm-3 (Ref.eq),3.6167,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
7668,7668,15-11-2020,13:00,0.07394,R,mgm-3,12.025,R,ugm-3 (FIDAS),0.90664,R,ugm-3,6.23749,R,ugm-3,7.62765,R,ugm-3,,,,5.472,R,ugm-3 (Ref.eq),4.50242,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
7669,7669,15-11-2020,14:00,0.065067,R,mgm-3,13.825,R,ugm-3 (FIDAS),0.83948,R,ugm-3,6.0845,R,ugm-3,7.37168,R,ugm-3,,,,6.439,R,ugm-3 (Ref.eq),3.98575,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
7670,7670,15-11-2020,15:00,0.068024,R,mgm-3,16.675,R,ugm-3 (FIDAS),0.70516,R,ugm-3,6.44403,R,ugm-3,7.52526,R,ugm-3,,,,7.901,R,ugm-3 (Ref.eq),4.05956,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
7671,7671,15-11-2020,16:00,0.088727,R,mgm-3,6.025,R,ugm-3 (FIDAS),0.53727,R,ugm-3,7.62293,R,ugm-3,8.44672,R,ugm-3,,,,3.467,R,ugm-3 (Ref.eq),3.83813,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3
7672,7672,15-11-2020,17:00,0.088727,R,mgm-3,7.125,R,ugm-3 (FIDAS),0.60442,R,ugm-3,8.64618,R,ugm-3,9.57295,R,ugm-3,,,,3.679,R,ugm-3 (Ref.eq),3.69051,R,ugm-3,0.3,R,ugm-3,0.4,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3,0.4,R,ugm-3,0.3,R,ugm-3
7673,7673,15-11-2020,18:00,0.100558,R,mgm-3,4.9,R,ugm-3 (FIDAS),0.638,R,ugm-3,9.61854,R,ugm-3,10.5968,R,ugm-3,,,,3.373,R,ugm-3 (Ref.eq),4.05956,R,ugm-3,0.4,R,ugm-3,0.5,R,ugm-3,0.4,R,ugm-3,0.4,R,ugm-3,0.2,R,ugm-3,0.6,R,ugm-3,0.4,R,ugm-3
7674,7674,15-11-2020,19:00,0.121261,R,mgm-3,7.175,R,ugm-3 (FIDAS),0.40295,R,ugm-3,13.25525,R,ugm-3,13.8731,R,ugm-3,,,,4.552,R,ugm-3 (Ref.eq),3.76432,R,ugm-3,0.6,R,ugm-3,0.8,R,ugm-3,0.6,R,ugm-3,0.6,R,ugm-3,0.3,R,ugm-3,0.9,R,ugm-3,0.7,R,ugm-3
7675,7675,15-11-2020,20:00,0.124218,R,mgm-3,7.6,R,ugm-3 (FIDAS),0.47011,R,ugm-3,13.35705,R,ugm-3,14.07787,R,ugm-3,,,,4.953,R,ugm-3 (Ref.eq),2.80479,R,ugm-3,0.7,R,ugm-3,0.9,R,ugm-3,0.7,R,ugm-3,0.7,R,ugm-3,0.4,R,ugm-3,1.0,R,ugm-3,0.7,R,ugm-3
7676,7676,15-11-2020,21:00,0.103515,R,mgm-3,8.025,R,ugm-3 (FIDAS),0.33579,R,ugm-3,10.69623,R,ugm-3,11.2111,R,ugm-3,,,,4.458,R,ugm-3 (Ref.eq),2.28812,R,ugm-3,0.4,R,ugm-3,0.5,R,ugm-3,0.4,R,ugm-3,0.4,R,ugm-3,0.2,R,ugm-3,0.6,R,ugm-3,0.4,R,ugm-3
7677,7677,15-11-2020,22:00,0.091685,R,mgm-3,10.45,R,ugm-3 (FIDAS),0.40295,R,ugm-3,8.49437,R,ugm-3,9.11222,R,ugm-3,,,,4.835,R,ugm-3 (Ref.eq),1.91907,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3,0.4,R,ugm-3,0.3,R,ugm-3
7678,7678,15-11-2020,23:00,0.08577,R,mgm-3,9.25,R,ugm-3 (FIDAS),0.33579,R,ugm-3,8.18781,R,ugm-3,8.70268,R,ugm-3,,,,4.458,R,ugm-3 (Ref.eq),1.69763,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
7679,7679,15-11-2020,24:00,0.091685,R,mgm-3,7.325,R,ugm-3 (FIDAS),0.36937,R,ugm-3,7.77798,R,ugm-3,8.34434,R,ugm-3,,,,3.726,R,ugm-3 (Ref.eq),0.95953,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3
7680,7680,16-11-2020,01:00,0.078847,R,mgm-3,7.875,R,ugm-3 (FIDAS),0.44774,R,ugm-3,8.04658,R,ugm-3,8.7331,R,ugm-3,,,,3.632,R,ugm-3 (Ref.eq),6.30173,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3
7681,7681,16-11-2020,02:00,0.070963,R,mgm-3,7.65,R,ugm-3 (FIDAS),0.44774,R,ugm-3,6.6138,R,ugm-3,7.30032,R,ugm-3,,,,3.632,R,ugm-3 (Ref.eq),6.49866,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
7682,7682,16-11-2020,03:00,0.068006,R,mgm-3,6.35,R,ugm-3 (FIDAS),0.43654,R,ugm-3,4.29418,R,ugm-3,4.96354,R,ugm-3,,,,3.302,R,ugm-3 (Ref.eq),5.53863,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
7683,7683,16-11-2020,04:00,0.073919,R,mgm-3,4.35,R,ugm-3 (FIDAS),0.40296,R,ugm-3,3.88514,R,ugm-3,4.503,R,ugm-3,,,,2.5,R,ugm-3 (Ref.eq),5.83402,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
7684,7684,16-11-2020,05:00,0.079833,R,mgm-3,5.1,R,ugm-3 (FIDAS),0.40296,R,ugm-3,4.24333,R,ugm-3,4.8612,R,ugm-3,,,,2.642,R,ugm-3 (Ref.eq),5.24324,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
7685,7685,16-11-2020,06:00,0.070963,R,mgm-3,6.675,R,ugm-3 (FIDAS),0.40296,R,ugm-3,5.93196,R,ugm-3,6.54982,R,ugm-3,,,,3.443,R,ugm-3 (Ref.eq),4.7263,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
