,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3
187,187,08-01-2020,20:00,43.479,R,ugm-3 (Ref.eq),26.21357,R,ugm-3,64.96252,R,ugm-3,105.1561,R,ugm-3
188,188,08-01-2020,21:00,40.58,R,ugm-3 (Ref.eq),21.24598,R,ugm-3,59.20014,R,ugm-3,91.77686,R,ugm-3
189,189,08-01-2020,22:00,27.054,R,ugm-3 (Ref.eq),4.81474,R,ugm-3,34.92641,R,ugm-3,42.3089,R,ugm-3
190,190,08-01-2020,23:00,20.29,R,ugm-3 (Ref.eq),2.10167,R,ugm-3,17.49183,R,ugm-3,20.71434,R,ugm-3
191,191,08-01-2020,24:00,9.662,R,ugm-3 (Ref.eq),2.1781,R,ugm-3,13.79511,R,ugm-3,17.13481,R,ugm-3
192,192,09-01-2020,01:00,5.797,R,ugm-3 (Ref.eq),1.17416,R,ugm-3,10.2663,R,ugm-3,12.06665,R,ugm-3
193,193,09-01-2020,02:00,2.899,R,ugm-3 (Ref.eq),0.96996,R,ugm-3,5.64305,R,ugm-3,7.1303,R,ugm-3
194,194,09-01-2020,03:00,1.932,R,ugm-3 (Ref.eq),0.91891,R,ugm-3,4.52641,R,ugm-3,5.93538,R,ugm-3
195,195,09-01-2020,04:00,1.932,R,ugm-3 (Ref.eq),0.22973,R,ugm-3,5.52438,R,ugm-3,5.87662,R,ugm-3
196,196,09-01-2020,05:00,6.763,R,ugm-3 (Ref.eq),0.65089,R,ugm-3,6.87665,R,ugm-3,7.87467,R,ugm-3
197,197,09-01-2020,06:00,5.797,R,ugm-3 (Ref.eq),0.99548,R,ugm-3,6.93594,R,ugm-3,8.46233,R,ugm-3
198,198,09-01-2020,07:00,3.865,R,ugm-3 (Ref.eq),2.22069,R,ugm-3,10.05244,R,ugm-3,13.45745,R,ugm-3
199,199,09-01-2020,08:00,4.831,R,ugm-3 (Ref.eq),1.8761,R,ugm-3,11.22723,R,ugm-3,14.10388,R,ugm-3
200,200,09-01-2020,09:00,10.628,R,ugm-3 (Ref.eq),1.64637,R,ugm-3,12.28467,R,ugm-3,14.80908,R,ugm-3
201,201,09-01-2020,10:00,11.594,R,ugm-3 (Ref.eq),2.29727,R,ugm-3,13.51977,R,ugm-3,17.04219,R,ugm-3
202,202,09-01-2020,11:00,11.594,R,ugm-3 (Ref.eq),3.17788,R,ugm-3,15.46041,R,ugm-3,20.33309,R,ugm-3
203,203,09-01-2020,12:00,13.527,R,ugm-3 (Ref.eq),3.02473,R,ugm-3,12.4631,R,ugm-3,17.10095,R,ugm-3
204,204,09-01-2020,13:00,14.493,R,ugm-3 (Ref.eq),3.29275,R,ugm-3,13.1687,R,ugm-3,18.21751,R,ugm-3
205,205,09-01-2020,14:00,12.561,R,ugm-3 (Ref.eq),2.71843,R,ugm-3,14.22561,R,ugm-3,18.39381,R,ugm-3
206,206,09-01-2020,15:00,14.493,R,ugm-3 (Ref.eq),4.13508,R,ugm-3,21.8674,R,ugm-3,28.20776,R,ugm-3
207,207,09-01-2020,16:00,11.594,R,ugm-3 (Ref.eq),8.34673,R,ugm-3,33.39207,R,ugm-3,46.19021,R,ugm-3
208,208,09-01-2020,17:00,6.763,R,ugm-3 (Ref.eq),5.322,R,ugm-3,21.0465,R,ugm-3,29.20678,R,ugm-3
209,209,09-01-2020,18:00,4.831,R,ugm-3 (Ref.eq),2.4887,R,ugm-3,16.2233,R,ugm-3,20.03926,R,ugm-3
210,210,09-01-2020,19:00,15.459,R,ugm-3 (Ref.eq),2.25898,R,ugm-3,17.16321,R,ugm-3,20.62693,R,ugm-3
211,211,09-01-2020,20:00,25.121,R,ugm-3 (Ref.eq),1.45493,R,ugm-3,19.51261,R,ugm-3,21.74348,R,ugm-3
212,212,09-01-2020,21:00,22.223,R,ugm-3 (Ref.eq),1.83781,R,ugm-3,20.15963,R,ugm-3,22.97757,R,ugm-3
213,213,09-01-2020,22:00,16.425,R,ugm-3 (Ref.eq),1.49322,R,ugm-3,13.69482,R,ugm-3,15.9844,R,ugm-3
214,214,09-01-2020,23:00,5.797,R,ugm-3 (Ref.eq),1.22521,R,ugm-3,13.34181,R,ugm-3,15.22044,R,ugm-3
215,215,09-01-2020,24:00,7.73,R,ugm-3 (Ref.eq),6.8918,R,ugm-3,24.75119,R,ugm-3,35.31847,R,ugm-3
216,216,10-01-2020,01:00,16.425,R,ugm-3 (Ref.eq),8.18417,R,ugm-3,22.60506,R,ugm-3,35.15395,R,ugm-3
217,217,10-01-2020,02:00,12.561,R,ugm-3 (Ref.eq),5.31971,R,ugm-3,19.62112,R,ugm-3,27.77789,R,ugm-3
218,218,10-01-2020,03:00,17.392,R,ugm-3 (Ref.eq),4.79541,R,ugm-3,20.07192,R,ugm-3,27.42479,R,ugm-3
219,219,10-01-2020,04:00,12.561,R,ugm-3 (Ref.eq),5.90795,R,ugm-3,14.0699,R,ugm-3,23.12863,R,ugm-3
220,220,10-01-2020,05:00,14.493,R,ugm-3 (Ref.eq),9.47574,R,ugm-3,22.95913,R,ugm-3,37.48839,R,ugm-3
221,221,10-01-2020,06:00,15.459,R,ugm-3 (Ref.eq),17.1484,R,ugm-3,32.49878,R,ugm-3,58.79262,R,ugm-3
222,222,10-01-2020,07:00,16.425,R,ugm-3 (Ref.eq),45.34542,R,ugm-3,56.70773,R,ugm-3,126.23641,R,ugm-3
223,223,10-01-2020,08:00,16.425,R,ugm-3 (Ref.eq),49.68048,R,ugm-3,67.00997,R,ugm-3,143.18563,R,ugm-3
224,224,10-01-2020,09:00,14.493,R,ugm-3 (Ref.eq),26.77758,R,ugm-3,48.16044,R,ugm-3,89.21883,R,ugm-3
225,225,10-01-2020,10:00,15.459,R,ugm-3 (Ref.eq),29.92338,R,ugm-3,49.86948,R,ugm-3,95.75134,R,ugm-3
226,226,10-01-2020,11:00,15.459,R,ugm-3 (Ref.eq),41.12546,R,ugm-3,55.70411,R,ugm-3,118.76227,R,ugm-3
227,227,10-01-2020,12:00,22.223,R,ugm-3 (Ref.eq),59.88511,R,ugm-3,69.84243,R,ugm-3,161.66499,R,ugm-3
228,228,10-01-2020,13:00,19.324,R,ugm-3 (Ref.eq),57.73677,R,ugm-3,65.83893,R,ugm-3,154.36741,R,ugm-3
229,229,10-01-2020,14:00,20.29,R,ugm-3 (Ref.eq),30.30701,R,ugm-3,50.28172,R,ugm-3,96.75182,R,ugm-3
230,230,10-01-2020,15:00,20.29,R,ugm-3 (Ref.eq),30.26864,R,ugm-3,45.10276,R,ugm-3,91.51404,R,ugm-3
231,231,10-01-2020,16:00,14.493,R,ugm-3 (Ref.eq),6.36831,R,ugm-3,32.13764,R,ugm-3,41.90225,R,ugm-3
232,232,10-01-2020,17:00,13.527,R,ugm-3 (Ref.eq),7.6343,R,ugm-3,41.61367,R,ugm-3,53.31943,R,ugm-3
233,233,10-01-2020,18:00,22.223,R,ugm-3 (Ref.eq),19.83383,R,ugm-3,67.92937,R,ugm-3,98.34081,R,ugm-3
234,234,10-01-2020,19:00,17.392,R,ugm-3 (Ref.eq),10.20464,R,ugm-3,62.39016,R,ugm-3,78.03705,R,ugm-3
235,235,10-01-2020,20:00,19.324,R,ugm-3 (Ref.eq),7.2123,R,ugm-3,55.56116,R,ugm-3,66.61987,R,ugm-3
236,236,10-01-2020,21:00,13.527,R,ugm-3 (Ref.eq),4.56523,R,ugm-3,42.1999,R,ugm-3,49.19983,R,ugm-3
237,237,10-01-2020,22:00,16.425,R,ugm-3 (Ref.eq),3.79797,R,ugm-3,36.37304,R,ugm-3,42.19651,R,ugm-3
238,238,10-01-2020,23:00,11.594,R,ugm-3 (Ref.eq),2.57034,R,ugm-3,27.19129,R,ugm-3,31.13243,R,ugm-3
239,239,10-01-2020,24:00,11.594,R,ugm-3 (Ref.eq),2.37853,R,ugm-3,23.36581,R,ugm-3,27.01283,R,ugm-3
240,240,11-01-2020,01:00,13.527,R,ugm-3 (Ref.eq),1.74256,R,ugm-3,20.50991,R,ugm-3,23.1818,R,ugm-3
241,241,11-01-2020,02:00,13.527,R,ugm-3 (Ref.eq),1.69131,R,ugm-3,14.69482,R,ugm-3,17.28812,R,ugm-3
242,242,11-01-2020,03:00,10.628,R,ugm-3 (Ref.eq),1.80663,R,ugm-3,12.43557,R,ugm-3,15.20569,R,ugm-3
243,243,11-01-2020,04:00,17.392,R,ugm-3 (Ref.eq),1.3838,R,ugm-3,8.36895,R,ugm-3,10.49075,R,ugm-3
244,244,11-01-2020,05:00,19.324,R,ugm-3 (Ref.eq),1.11473,R,ugm-3,7.66172,R,ugm-3,9.37095,R,ugm-3
245,245,11-01-2020,06:00,19.324,R,ugm-3 (Ref.eq),1.3838,R,ugm-3,10.96217,R,ugm-3,13.08397,R,ugm-3
246,246,11-01-2020,07:00,19.324,R,ugm-3 (Ref.eq),0.84565,R,ugm-3,11.55157,R,ugm-3,12.84822,R,ugm-3
247,247,11-01-2020,08:00,17.392,R,ugm-3 (Ref.eq),0.96097,R,ugm-3,13.3786,R,ugm-3,14.85207,R,ugm-3
248,248,11-01-2020,09:00,19.324,R,ugm-3 (Ref.eq),1.46068,R,ugm-3,12.31771,R,ugm-3,14.55738,R,ugm-3
249,249,11-01-2020,10:00,16.425,R,ugm-3 (Ref.eq),1.80663,R,ugm-3,13.26068,R,ugm-3,16.03081,R,ugm-3
250,250,11-01-2020,11:00,16.425,R,ugm-3 (Ref.eq),1.53755,R,ugm-3,13.73219,R,ugm-3,16.08974,R,ugm-3
251,251,11-01-2020,12:00,12.561,R,ugm-3 (Ref.eq),2.0757,R,ugm-3,12.6713,R,ugm-3,15.85399,R,ugm-3
252,252,11-01-2020,13:00,7.73,R,ugm-3 (Ref.eq),2.26789,R,ugm-3,11.55149,R,ugm-3,15.02888,R,ugm-3
253,253,11-01-2020,14:00,7.73,R,ugm-3 (Ref.eq),1.96038,R,ugm-3,11.08001,R,ugm-3,14.08589,R,ugm-3
254,254,11-01-2020,15:00,14.493,R,ugm-3 (Ref.eq),1.3838,R,ugm-3,11.84622,R,ugm-3,13.96802,R,ugm-3
255,255,11-01-2020,16:00,16.425,R,ugm-3 (Ref.eq),1.61443,R,ugm-3,13.20176,R,ugm-3,15.67718,R,ugm-3
256,256,11-01-2020,17:00,21.256,R,ugm-3 (Ref.eq),1.53755,R,ugm-3,11.49259,R,ugm-3,13.85014,R,ugm-3
257,257,11-01-2020,18:00,18.358,R,ugm-3 (Ref.eq),1.3838,R,ugm-3,10.90323,R,ugm-3,13.02503,R,ugm-3
258,258,11-01-2020,19:00,20.29,R,ugm-3 (Ref.eq),1.65287,R,ugm-3,10.60854,R,ugm-3,13.1429,R,ugm-3
259,259,11-01-2020,20:00,14.493,R,ugm-3 (Ref.eq),1.61443,R,ugm-3,8.7815,R,ugm-3,11.25693,R,ugm-3
260,260,11-01-2020,21:00,18.358,R,ugm-3 (Ref.eq),0.6919,R,ugm-3,8.31005,R,ugm-3,9.37095,R,ugm-3
261,261,11-01-2020,22:00,16.425,R,ugm-3 (Ref.eq),0.92253,R,ugm-3,8.48685,R,ugm-3,9.90138,R,ugm-3
262,262,11-01-2020,23:00,16.425,R,ugm-3 (Ref.eq),1.03785,R,ugm-3,6.60087,R,ugm-3,8.19221,R,ugm-3
263,263,11-01-2020,24:00,18.358,R,ugm-3 (Ref.eq),0.76878,R,ugm-3,5.12746,R,ugm-3,6.30624,R,ugm-3
264,264,12-01-2020,01:00,12.561,R,ugm-3 (Ref.eq),1.12976,R,ugm-3,5.27169,R,ugm-3,7.00395,R,ugm-3
265,265,12-01-2020,02:00,13.527,R,ugm-3 (Ref.eq),0.66758,R,ugm-3,3.06859,R,ugm-3,4.0922,R,ugm-3
266,266,12-01-2020,03:00,9.662,R,ugm-3 (Ref.eq),0.57772,R,ugm-3,5.01639,R,ugm-3,5.90221,R,ugm-3
267,267,12-01-2020,04:00,7.73,R,ugm-3 (Ref.eq),0.57772,R,ugm-3,6.01977,R,ugm-3,6.90558,R,ugm-3
268,268,12-01-2020,05:00,7.73,R,ugm-3 (Ref.eq),0.8088,R,ugm-3,5.72446,R,ugm-3,6.96461,R,ugm-3
269,269,12-01-2020,06:00,3.865,R,ugm-3 (Ref.eq),0.5392,R,ugm-3,6.19686,R,ugm-3,7.02363,R,ugm-3
270,270,12-01-2020,07:00,2.899,R,ugm-3 (Ref.eq),1.34801,R,ugm-3,7.25858,R,ugm-3,9.32549,R,ugm-3
271,271,12-01-2020,08:00,3.865,R,ugm-3 (Ref.eq),0.84732,R,ugm-3,6.55074,R,ugm-3,7.84994,R,ugm-3
272,272,12-01-2020,09:00,4.831,R,ugm-3 (Ref.eq),1.11692,R,ugm-3,6.49149,R,ugm-3,8.20407,R,ugm-3
273,273,12-01-2020,10:00,2.899,R,ugm-3 (Ref.eq),1.27098,R,ugm-3,7.43571,R,ugm-3,9.38451,R,ugm-3
274,274,12-01-2020,11:00,2.899,R,ugm-3 (Ref.eq),2.19532,R,ugm-3,8.20222,R,ugm-3,11.56833,R,ugm-3
275,275,12-01-2020,12:00,5.797,R,ugm-3 (Ref.eq),1.61761,R,ugm-3,7.43542,R,ugm-3,9.91571,R,ugm-3
276,276,12-01-2020,13:00,10.628,R,ugm-3 (Ref.eq),2.04126,R,ugm-3,8.02528,R,ugm-3,11.15518,R,ugm-3
277,277,12-01-2020,14:00,7.73,R,ugm-3 (Ref.eq),5.39202,R,ugm-3,15.40021,R,ugm-3,23.66786,R,ugm-3
278,278,12-01-2020,15:00,8.696,R,ugm-3 (Ref.eq),3.42778,R,ugm-3,12.39175,R,ugm-3,17.6476,R,ugm-3
279,279,12-01-2020,16:00,7.73,R,ugm-3 (Ref.eq),2.96561,R,ugm-3,14.81204,R,ugm-3,19.35924,R,ugm-3
280,280,12-01-2020,17:00,9.662,R,ugm-3 (Ref.eq),3.27373,R,ugm-3,19.53355,R,ugm-3,24.55319,R,ugm-3
281,281,12-01-2020,18:00,9.662,R,ugm-3 (Ref.eq),1.84869,R,ugm-3,18.35431,R,ugm-3,21.18893,R,ugm-3
282,282,12-01-2020,19:00,9.662,R,ugm-3 (Ref.eq),2.27235,R,ugm-3,24.78736,R,ugm-3,28.27158,R,ugm-3
283,283,12-01-2020,20:00,13.527,R,ugm-3 (Ref.eq),2.23384,R,ugm-3,29.21405,R,ugm-3,32.63921,R,ugm-3
284,284,12-01-2020,21:00,11.594,R,ugm-3 (Ref.eq),2.46492,R,ugm-3,26.43981,R,ugm-3,30.21931,R,ugm-3
285,285,12-01-2020,22:00,13.527,R,ugm-3 (Ref.eq),2.11829,R,ugm-3,30.6897,R,ugm-3,33.9377,R,ugm-3
286,286,12-01-2020,23:00,11.594,R,ugm-3 (Ref.eq),1.96423,R,ugm-3,23.84326,R,ugm-3,26.85505,R,ugm-3
287,287,12-01-2020,24:00,15.459,R,ugm-3 (Ref.eq),2.23384,R,ugm-3,22.24944,R,ugm-3,25.67461,R,ugm-3
288,288,13-01-2020,01:00,12.561,R,ugm-3 (Ref.eq),1.80086,R,ugm-3,19.14785,R,ugm-3,21.90914,R,ugm-3
289,289,13-01-2020,02:00,12.561,R,ugm-3 (Ref.eq),1.69796,R,ugm-3,12.68561,R,ugm-3,15.28911,R,ugm-3
290,290,13-01-2020,03:00,19.324,R,ugm-3 (Ref.eq),0.69462,R,ugm-3,8.68765,R,ugm-3,9.75272,R,ugm-3
291,291,13-01-2020,04:00,13.527,R,ugm-3 (Ref.eq),1.04193,R,ugm-3,6.14547,R,ugm-3,7.74307,R,ugm-3
292,292,13-01-2020,05:00,18.358,R,ugm-3 (Ref.eq),1.31206,R,ugm-3,9.63236,R,ugm-3,11.64416,R,ugm-3
293,293,13-01-2020,06:00,10.628,R,ugm-3 (Ref.eq),1.46642,R,ugm-3,12.58748,R,ugm-3,14.83596,R,ugm-3
294,294,13-01-2020,07:00,11.594,R,ugm-3 (Ref.eq),2.93284,R,ugm-3,18.67314,R,ugm-3,23.1701,R,ugm-3
295,295,13-01-2020,08:00,10.628,R,ugm-3 (Ref.eq),4.39926,R,ugm-3,29.42829,R,ugm-3,36.17372,R,ugm-3
296,296,13-01-2020,09:00,18.358,R,ugm-3 (Ref.eq),3.51169,R,ugm-3,25.29223,R,ugm-3,30.67674,R,ugm-3
297,297,13-01-2020,10:00,18.358,R,ugm-3 (Ref.eq),5.28682,R,ugm-3,23.5161,R,ugm-3,31.62245,R,ugm-3
298,298,13-01-2020,11:00,19.324,R,ugm-3 (Ref.eq),4.05195,R,ugm-3,17.01631,R,ugm-3,23.2292,R,ugm-3
299,299,13-01-2020,12:00,16.425,R,ugm-3 (Ref.eq),6.56029,R,ugm-3,14.70702,R,ugm-3,24.766,R,ugm-3
300,300,13-01-2020,13:00,18.358,R,ugm-3 (Ref.eq),3.20297,R,ugm-3,13.58947,R,ugm-3,18.50061,R,ugm-3
301,301,13-01-2020,14:00,17.392,R,ugm-3 (Ref.eq),2.93284,R,ugm-3,15.06759,R,ugm-3,19.56455,R,ugm-3
302,302,13-01-2020,15:00,11.594,R,ugm-3 (Ref.eq),2.81707,R,ugm-3,14.71314,R,ugm-3,19.03258,R,ugm-3
303,303,13-01-2020,16:00,8.696,R,ugm-3 (Ref.eq),2.73989,R,ugm-3,15.54077,R,ugm-3,19.74187,R,ugm-3
304,304,13-01-2020,17:00,6.763,R,ugm-3 (Ref.eq),1.77514,R,ugm-3,13.76912,R,ugm-3,16.49096,R,ugm-3
305,305,13-01-2020,18:00,7.73,R,ugm-3 (Ref.eq),2.12245,R,ugm-3,12.05444,R,ugm-3,15.30882,R,ugm-3
306,306,13-01-2020,19:00,7.73,R,ugm-3 (Ref.eq),2.3154,R,ugm-3,11.22662,R,ugm-3,14.77685,R,ugm-3
307,307,13-01-2020,20:00,4.831,R,ugm-3 (Ref.eq),1.35065,R,ugm-3,8.45015,R,ugm-3,10.52112,R,ugm-3
308,308,13-01-2020,21:00,3.865,R,ugm-3 (Ref.eq),0.81039,R,ugm-3,6.5596,R,ugm-3,7.80218,R,ugm-3
309,309,13-01-2020,22:00,5.797,R,ugm-3 (Ref.eq),0.96475,R,ugm-3,6.38202,R,ugm-3,7.86128,R,ugm-3
310,310,13-01-2020,23:00,5.797,R,ugm-3 (Ref.eq),1.00334,R,ugm-3,8.56893,R,ugm-3,10.10736,R,ugm-3
311,311,13-01-2020,24:00,6.763,R,ugm-3 (Ref.eq),0.92616,R,ugm-3,6.44119,R,ugm-3,7.86128,R,ugm-3
312,312,14-01-2020,01:00,7.73,R,ugm-3 (Ref.eq),0.87642,R,ugm-3,5.60145,R,ugm-3,6.94528,R,ugm-3
313,313,14-01-2020,02:00,9.662,R,ugm-3 (Ref.eq),0.46399,R,ugm-3,4.73429,R,ugm-3,5.44573,R,ugm-3
314,314,14-01-2020,03:00,13.527,R,ugm-3 (Ref.eq),0.54132,R,ugm-3,5.68119,R,ugm-3,6.5112,R,ugm-3
315,315,14-01-2020,04:00,15.459,R,ugm-3 (Ref.eq),0.61865,R,ugm-3,7.16082,R,ugm-3,8.1094,R,ugm-3
316,316,14-01-2020,05:00,24.155,R,ugm-3 (Ref.eq),0.81198,R,ugm-3,5.68053,R,ugm-3,6.92555,R,ugm-3
317,317,14-01-2020,06:00,25.121,R,ugm-3 (Ref.eq),0.96664,R,ugm-3,9.64607,R,ugm-3,11.12823,R,ugm-3
318,318,14-01-2020,07:00,27.054,R,ugm-3 (Ref.eq),4.09854,R,ugm-3,20.17479,R,ugm-3,26.45914,R,ugm-3
319,319,14-01-2020,08:00,23.189,R,ugm-3 (Ref.eq),4.05988,R,ugm-3,33.73001,R,ugm-3,39.95507,R,ugm-3
320,320,14-01-2020,09:00,22.223,R,ugm-3 (Ref.eq),5.14251,R,ugm-3,33.6682,R,ugm-3,41.55327,R,ugm-3
321,321,14-01-2020,10:00,23.189,R,ugm-3 (Ref.eq),2.78392,R,ugm-3,24.61743,R,ugm-3,28.88604,R,ugm-3
322,322,14-01-2020,11:00,16.425,R,ugm-3 (Ref.eq),4.6012,R,ugm-3,22.71886,R,ugm-3,29.77393,R,ugm-3
323,323,14-01-2020,12:00,9.662,R,ugm-3 (Ref.eq),3.67322,R,ugm-3,16.38749,R,ugm-3,22.01968,R,ugm-3
324,324,14-01-2020,13:00,5.797,R,ugm-3 (Ref.eq),3.82788,R,ugm-3,14.43375,R,ugm-3,20.30309,R,ugm-3
325,325,14-01-2020,14:00,2.899,R,ugm-3 (Ref.eq),2.51326,R,ugm-3,10.76699,R,ugm-3,14.6206,R,ugm-3
326,326,14-01-2020,15:00,1.932,R,ugm-3 (Ref.eq),2.16527,R,ugm-3,10.94541,R,ugm-3,14.26544,R,ugm-3
327,327,14-01-2020,16:00,2.899,R,ugm-3 (Ref.eq),1.77861,R,ugm-3,10.94635,R,ugm-3,13.67351,R,ugm-3
328,328,14-01-2020,17:00,2.899,R,ugm-3 (Ref.eq),1.43062,R,ugm-3,11.06557,R,ugm-3,13.25916,R,ugm-3
329,329,14-01-2020,18:00,3.865,R,ugm-3 (Ref.eq),1.31463,R,ugm-3,8.99411,R,ugm-3,11.00984,R,ugm-3
330,330,14-01-2020,19:00,4.831,R,ugm-3 (Ref.eq),1.54662,R,ugm-3,7.86889,R,ugm-3,10.24034,R,ugm-3
331,331,14-01-2020,20:00,6.763,R,ugm-3 (Ref.eq),0.88931,R,ugm-3,6.98259,R,ugm-3,8.34617,R,ugm-3
332,332,14-01-2020,21:00,9.662,R,ugm-3 (Ref.eq),1.1213,R,ugm-3,5.91656,R,ugm-3,7.63586,R,ugm-3
333,333,14-01-2020,22:00,9.662,R,ugm-3 (Ref.eq),1.15997,R,ugm-3,5.44292,R,ugm-3,7.22151,R,ugm-3
334,334,14-01-2020,23:00,12.561,R,ugm-3 (Ref.eq),1.08263,R,ugm-3,4.91037,R,ugm-3,6.57039,R,ugm-3
335,335,14-01-2020,24:00,10.628,R,ugm-3 (Ref.eq),0.97953,R,ugm-3,3.47027,R,ugm-3,4.97219,R,ugm-3
336,336,15-01-2020,01:00,11.594,R,ugm-3 (Ref.eq),0.41324,R,ugm-3,3.0021,R,ugm-3,3.63572,R,ugm-3
337,337,15-01-2020,02:00,13.527,R,ugm-3 (Ref.eq),0.46489,R,ugm-3,3.71327,R,ugm-3,4.42609,R,ugm-3
338,338,15-01-2020,03:00,14.493,R,ugm-3 (Ref.eq),0.73608,R,ugm-3,2.96154,R,ugm-3,4.09018,R,ugm-3
339,339,15-01-2020,04:00,16.425,R,ugm-3 (Ref.eq),0.58112,R,ugm-3,3.19915,R,ugm-3,4.09018,R,ugm-3
340,340,15-01-2020,05:00,0.966,R,ugm-3 (Ref.eq),1.66587,R,ugm-3,8.76781,R,ugm-3,11.3221,R,ugm-3
341,341,15-01-2020,06:00,1.932,R,ugm-3 (Ref.eq),1.93705,R,ugm-3,14.63546,R,ugm-3,17.60557,R,ugm-3
342,342,15-01-2020,07:00,3.865,R,ugm-3 (Ref.eq),3.71914,R,ugm-3,18.36427,R,ugm-3,24.06687,R,ugm-3
343,343,15-01-2020,08:00,3.865,R,ugm-3 (Ref.eq),4.9976,R,ugm-3,29.44516,R,ugm-3,37.10803,R,ugm-3
344,344,15-01-2020,09:00,3.865,R,ugm-3 (Ref.eq),3.95159,R,ugm-3,32.47169,R,ugm-3,38.5307,R,ugm-3
345,345,15-01-2020,10:00,5.797,R,ugm-3 (Ref.eq),5.65619,R,ugm-3,29.91727,R,ugm-3,38.58998,R,ugm-3
346,346,15-01-2020,11:00,8.696,R,ugm-3 (Ref.eq),6.15983,R,ugm-3,35.54707,R,ugm-3,44.992,R,ugm-3
347,347,15-01-2020,12:00,10.628,R,ugm-3 (Ref.eq),6.97339,R,ugm-3,36.19652,R,ugm-3,46.8889,R,ugm-3
348,348,15-01-2020,13:00,7.73,R,ugm-3 (Ref.eq),7.20584,R,ugm-3,23.451,R,ugm-3,34.4998,R,ugm-3
349,349,15-01-2020,14:00,,,,6.77968,R,ugm-3,19.48074,R,ugm-3,29.87611,R,ugm-3
350,350,15-01-2020,15:00,,,,3.7708,R,ugm-3,17.61325,R,ugm-3,23.39505,R,ugm-3
351,351,15-01-2020,16:00,12.561,R,ugm-3 (Ref.eq),5.03634,R,ugm-3,24.16929,R,ugm-3,31.89157,R,ugm-3
352,352,15-01-2020,17:00,16.425,R,ugm-3 (Ref.eq),4.84263,R,ugm-3,31.34255,R,ugm-3,38.76781,R,ugm-3
353,353,15-01-2020,18:00,24.155,R,ugm-3 (Ref.eq),9.14289,R,ugm-3,46.14827,R,ugm-3,60.16717,R,ugm-3
354,354,15-01-2020,19:00,21.256,R,ugm-3 (Ref.eq),10.73127,R,ugm-3,32.56852,R,ugm-3,49.02291,R,ugm-3
355,355,15-01-2020,20:00,21.256,R,ugm-3 (Ref.eq),2.75062,R,ugm-3,27.14051,R,ugm-3,31.35806,R,ugm-3
356,356,15-01-2020,21:00,19.324,R,ugm-3 (Ref.eq),2.3632,R,ugm-3,22.10312,R,ugm-3,25.72665,R,ugm-3
357,357,15-01-2020,22:00,23.189,R,ugm-3 (Ref.eq),2.05328,R,ugm-3,22.57834,R,ugm-3,25.72665,R,ugm-3
358,358,15-01-2020,23:00,16.425,R,ugm-3 (Ref.eq),2.01453,R,ugm-3,22.87486,R,ugm-3,25.96377,R,ugm-3
359,359,15-01-2020,24:00,22.223,R,ugm-3 (Ref.eq),1.78209,R,ugm-3,18.48903,R,ugm-3,21.22153,R,ugm-3
360,360,16-01-2020,01:00,22.223,R,ugm-3 (Ref.eq),2.52311,R,ugm-3,18.62591,R,ugm-3,22.49462,R,ugm-3
361,361,16-01-2020,02:00,18.358,R,ugm-3 (Ref.eq),1.69924,R,ugm-3,14.14753,R,ugm-3,16.75299,R,ugm-3
362,362,16-01-2020,03:00,16.425,R,ugm-3 (Ref.eq),1.66062,R,ugm-3,10.78536,R,ugm-3,13.3316,R,ugm-3
363,363,16-01-2020,04:00,18.358,R,ugm-3 (Ref.eq),2.31714,R,ugm-3,11.13546,R,ugm-3,14.68836,R,ugm-3
364,364,16-01-2020,05:00,16.425,R,ugm-3 (Ref.eq),2.20129,R,ugm-3,13.49571,R,ugm-3,16.87097,R,ugm-3
365,365,16-01-2020,06:00,15.459,R,ugm-3 (Ref.eq),4.63428,R,ugm-3,20.32427,R,ugm-3,27.43007,R,ugm-3
366,366,16-01-2020,07:00,15.459,R,ugm-3 (Ref.eq),4.01638,R,ugm-3,23.39533,R,ugm-3,29.55369,R,ugm-3
367,367,16-01-2020,08:00,21.256,R,ugm-3 (Ref.eq),5.13633,R,ugm-3,31.23437,R,ugm-3,39.10997,R,ugm-3
368,368,16-01-2020,09:00,31.885,R,ugm-3 (Ref.eq),8.14861,R,ugm-3,31.80667,R,ugm-3,44.30103,R,ugm-3
369,369,16-01-2020,10:00,20.29,R,ugm-3 (Ref.eq),5.71562,R,ugm-3,22.08763,R,ugm-3,30.85145,R,ugm-3
370,370,16-01-2020,11:00,12.561,R,ugm-3 (Ref.eq),2.89643,R,ugm-3,12.25287,R,ugm-3,16.694,R,ugm-3
371,371,16-01-2020,12:00,16.425,R,ugm-3 (Ref.eq),3.93914,R,ugm-3,11.77487,R,ugm-3,17.8148,R,ugm-3
372,372,16-01-2020,13:00,24.155,R,ugm-3 (Ref.eq),7.60795,R,ugm-3,16.88551,R,ugm-3,28.55087,R,ugm-3
373,373,16-01-2020,14:00,15.459,R,ugm-3 (Ref.eq),3.66881,R,ugm-3,12.77926,R,ugm-3,18.40469,R,ugm-3
374,374,16-01-2020,15:00,20.29,R,ugm-3 (Ref.eq),3.97776,R,ugm-3,14.42916,R,ugm-3,20.52831,R,ugm-3
