,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Volatile PM<sub>10</sub> (Hourly measured),status.7,unit.7,Volatile PM<sub>2.5</sub> (Hourly measured),status.8,unit.8
6201,6201,15-09-2020,10:00,55.9,R,ugm-3 (TEOM FDMS),58.37556,R,ugm-3,73.85179,R,ugm-3,163.35974,R,ugm-3,38.8,R,ugm-3 (TEOM FDMS),24.7,R,ugm-3 (TEOM FDMS),36.4,R,ugm-3 (TEOM FDMS),17.1,R,ugm-3 (TEOM FDMS),11.7,R,ugm-3 (TEOM FDMS)
6202,6202,15-09-2020,11:00,50.8,R,ugm-3 (TEOM FDMS),69.41845,R,ugm-3,85.74008,R,ugm-3,192.18022,R,ugm-3,33.7,R,ugm-3 (TEOM FDMS),22.3,R,ugm-3 (TEOM FDMS),33.6,R,ugm-3 (TEOM FDMS),17.1,R,ugm-3 (TEOM FDMS),11.3,R,ugm-3 (TEOM FDMS)
6203,6203,15-09-2020,12:00,45.8,R,ugm-3 (TEOM FDMS),46.6583,R,ugm-3,85.5954,R,ugm-3,157.13713,R,ugm-3,34.4,R,ugm-3 (TEOM FDMS),17.8,R,ugm-3 (TEOM FDMS),26.8,R,ugm-3 (TEOM FDMS),11.4,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS)
6204,6204,15-09-2020,13:00,42.1,R,ugm-3 (TEOM FDMS),45.85748,R,ugm-3,105.94963,R,ugm-3,176.26345,R,ugm-3,36.1,R,ugm-3 (TEOM FDMS),18.7,R,ugm-3 (TEOM FDMS),24.4,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS)
6205,6205,15-09-2020,14:00,38.7,R,ugm-3 (TEOM FDMS),18.37671,R,ugm-3,79.11357,R,ugm-3,107.2908,R,ugm-3,29.8,R,ugm-3 (TEOM FDMS),12.6,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS)
6206,6206,15-09-2020,15:00,37.4,R,ugm-3 (TEOM FDMS),17.19656,R,ugm-3,89.89676,R,ugm-3,116.26445,R,ugm-3,33.3,R,ugm-3 (TEOM FDMS),14.8,R,ugm-3 (TEOM FDMS),18.8,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
6207,6207,15-09-2020,16:00,32.9,R,ugm-3 (TEOM FDMS),9.35695,R,ugm-3,75.25838,R,ugm-3,89.6055,R,ugm-3,27.6,R,ugm-3 (TEOM FDMS),13.2,R,ugm-3 (TEOM FDMS),16.1,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
6208,6208,15-09-2020,17:00,35.6,R,ugm-3 (TEOM FDMS),5.56359,R,ugm-3,66.20603,R,ugm-3,74.73675,R,ugm-3,33.5,R,ugm-3 (TEOM FDMS),17.1,R,ugm-3 (TEOM FDMS),19.5,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
6209,6209,15-09-2020,18:00,37.4,R,ugm-3 (TEOM FDMS),11.59082,R,ugm-3,71.24365,R,ugm-3,89.01599,R,ugm-3,34.5,R,ugm-3 (TEOM FDMS),19.2,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
6210,6210,15-09-2020,19:00,40.6,R,ugm-3 (TEOM FDMS),18.46101,R,ugm-3,96.47311,R,ugm-3,124.77959,R,ugm-3,37.7,R,ugm-3 (TEOM FDMS),24.2,R,ugm-3 (TEOM FDMS),26.4,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
6211,6211,15-09-2020,20:00,44.7,R,ugm-3 (TEOM FDMS),5.09996,R,ugm-3,73.92554,R,ugm-3,81.74537,R,ugm-3,41.1,R,ugm-3 (TEOM FDMS),27.3,R,ugm-3 (TEOM FDMS),30.3,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
6212,6212,15-09-2020,21:00,43.0,R,ugm-3 (TEOM FDMS),6.40656,R,ugm-3,68.84356,R,ugm-3,78.66682,R,ugm-3,38.8,R,ugm-3 (TEOM FDMS),23.1,R,ugm-3 (TEOM FDMS),25.9,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
6213,6213,15-09-2020,22:00,34.0,R,ugm-3 (TEOM FDMS),9.4834,R,ugm-3,49.25707,R,ugm-3,63.79807,R,ugm-3,27.6,R,ugm-3 (TEOM FDMS),15.4,R,ugm-3 (TEOM FDMS),17.6,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
6214,6214,15-09-2020,23:00,36.3,R,ugm-3 (TEOM FDMS),5.18426,R,ugm-3,37.90169,R,ugm-3,45.85077,R,ugm-3,32.8,R,ugm-3 (TEOM FDMS),20.2,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
6215,6215,15-09-2020,24:00,38.4,R,ugm-3 (TEOM FDMS),2.48676,R,ugm-3,30.90261,R,ugm-3,34.71558,R,ugm-3,32.3,R,ugm-3 (TEOM FDMS),19.9,R,ugm-3 (TEOM FDMS),24.6,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS)
6216,6216,16-09-2020,01:00,31.9,R,ugm-3 (TEOM FDMS),1.18149,R,ugm-3,27.03764,R,ugm-3,28.84923,R,ugm-3,26.2,R,ugm-3 (TEOM FDMS),16.7,R,ugm-3 (TEOM FDMS),20.5,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
6217,6217,16-09-2020,02:00,30.9,R,ugm-3 (TEOM FDMS),1.29402,R,ugm-3,19.52166,R,ugm-3,21.50579,R,ugm-3,23.7,R,ugm-3 (TEOM FDMS),14.2,R,ugm-3 (TEOM FDMS),18.4,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
6218,6218,16-09-2020,03:00,28.2,R,ugm-3 (TEOM FDMS),1.51906,R,ugm-3,18.32423,R,ugm-3,20.65343,R,ugm-3,20.9,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),17.9,R,ugm-3 (TEOM FDMS),7.3,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
6219,6219,16-09-2020,04:00,26.0,R,ugm-3 (TEOM FDMS),1.51906,R,ugm-3,18.25867,R,ugm-3,20.58786,R,ugm-3,20.2,R,ugm-3 (TEOM FDMS),14.4,R,ugm-3 (TEOM FDMS),17.1,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
6220,6220,16-09-2020,05:00,27.7,R,ugm-3 (TEOM FDMS),4.59938,R,ugm-3,21.60024,R,ugm-3,28.65253,R,ugm-3,22.3,R,ugm-3 (TEOM FDMS),15.8,R,ugm-3 (TEOM FDMS),19.2,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
6221,6221,16-09-2020,06:00,37.2,R,ugm-3 (TEOM FDMS),24.43159,R,ugm-3,49.74212,R,ugm-3,87.20336,R,ugm-3,31.9,R,ugm-3 (TEOM FDMS),24.6,R,ugm-3 (TEOM FDMS),29.4,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
6222,6222,16-09-2020,07:00,42.0,R,ugm-3 (TEOM FDMS),52.40766,R,ugm-3,64.54455,R,ugm-3,144.90183,R,ugm-3,34.4,R,ugm-3 (TEOM FDMS),24.8,R,ugm-3 (TEOM FDMS),30.9,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS)
6223,6223,16-09-2020,08:00,41.9,R,ugm-3 (TEOM FDMS),52.19668,R,ugm-3,74.11291,R,ugm-3,154.1467,R,ugm-3,32.7,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3 (TEOM FDMS),28.2,R,ugm-3 (TEOM FDMS),9.2,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS)
6224,6224,16-09-2020,09:00,41.2,R,ugm-3 (TEOM FDMS),31.60494,R,ugm-3,58.41307,R,ugm-3,106.8733,R,ugm-3,34.8,R,ugm-3 (TEOM FDMS),22.2,R,ugm-3 (TEOM FDMS),29.0,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS)
6225,6225,16-09-2020,10:00,37.8,R,ugm-3 (TEOM FDMS),32.23788,R,ugm-3,57.9671,R,ugm-3,107.39783,R,ugm-3,29.9,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3 (TEOM FDMS),25.6,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS)
6226,6226,16-09-2020,11:00,32.6,R,ugm-3 (TEOM FDMS),24.72696,R,ugm-3,89.54701,R,ugm-3,127.46116,R,ugm-3,18.3,R,ugm-3 (TEOM FDMS),13.1,R,ugm-3 (TEOM FDMS),19.9,R,ugm-3 (TEOM FDMS),14.3,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS)
6227,6227,16-09-2020,12:00,28.0,R,ugm-3 (TEOM FDMS),16.75188,R,ugm-3,48.14195,R,ugm-3,73.82781,R,ugm-3,17.8,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),10.2,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
6228,6228,16-09-2020,13:00,20.8,R,ugm-3 (TEOM FDMS),21.35127,R,ugm-3,48.6298,R,ugm-3,81.36795,R,ugm-3,16.2,R,ugm-3 (TEOM FDMS),8.6,R,ugm-3 (TEOM FDMS),12.9,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
6229,6229,16-09-2020,14:00,19.5,R,ugm-3 (TEOM FDMS),17.89118,R,ugm-3,50.5913,R,ugm-3,78.02406,R,ugm-3,14.5,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS),10.3,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
6230,6230,16-09-2020,15:00,20.2,R,ugm-3 (TEOM FDMS),19.95879,R,ugm-3,55.09228,R,ugm-3,85.69534,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS),9.5,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
6231,6231,16-09-2020,16:00,18.7,R,ugm-3 (TEOM FDMS),20.92931,R,ugm-3,59.96413,R,ugm-3,92.05528,R,ugm-3,17.8,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),11.2,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
6232,6232,16-09-2020,17:00,34.3,R,ugm-3 (TEOM FDMS),41.64763,R,ugm-3,70.09343,R,ugm-3,133.95224,R,ugm-3,38.1,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS),14.9,R,ugm-3 (TEOM FDMS),-3.8,R,ugm-3 (TEOM FDMS),-1.1,R,ugm-3 (TEOM FDMS)
6233,6233,16-09-2020,18:00,33.0,R,ugm-3 (TEOM FDMS),39.32684,R,ugm-3,62.70233,R,ugm-3,123.00264,R,ugm-3,31.1,R,ugm-3 (TEOM FDMS),14.1,R,ugm-3 (TEOM FDMS),15.9,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
6234,6234,16-09-2020,19:00,27.5,R,ugm-3 (TEOM FDMS),17.00506,R,ugm-3,36.60745,R,ugm-3,62.68152,R,ugm-3,22.6,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS),12.5,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
6235,6235,16-09-2020,20:00,25.3,R,ugm-3 (TEOM FDMS),6.37162,R,ugm-3,20.98097,R,ugm-3,30.75066,R,ugm-3,19.9,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),10.3,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
6236,6236,16-09-2020,21:00,22.9,R,ugm-3 (TEOM FDMS),4.68378,R,ugm-3,16.02883,R,ugm-3,23.21052,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),8.5,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
6237,6237,16-09-2020,22:00,18.6,R,ugm-3 (TEOM FDMS),4.64158,R,ugm-3,15.63457,R,ugm-3,22.75156,R,ugm-3,13.4,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
6238,6238,16-09-2020,23:00,17.6,R,ugm-3 (TEOM FDMS),2.74275,R,ugm-3,13.23518,R,ugm-3,17.44067,R,ugm-3,12.4,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
6239,6239,16-09-2020,24:00,18.6,R,ugm-3 (TEOM FDMS),1.43467,R,ugm-3,10.12669,R,ugm-3,12.32649,R,ugm-3,12.8,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
6240,6240,17-09-2020,01:00,16.1,R,ugm-3 (TEOM FDMS),1.12651,R,ugm-3,8.86131,R,ugm-3,10.5886,R,ugm-3,12.8,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
6241,6241,17-09-2020,02:00,18.0,R,ugm-3 (TEOM FDMS),1.01385,R,ugm-3,7.98393,R,ugm-3,9.53849,R,ugm-3,13.2,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
6242,6242,17-09-2020,03:00,19.3,R,ugm-3 (TEOM FDMS),0.92937,R,ugm-3,7.96034,R,ugm-3,9.38535,R,ugm-3,15.4,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
6243,6243,17-09-2020,04:00,20.3,R,ugm-3 (TEOM FDMS),1.47854,R,ugm-3,9.2185,R,ugm-3,11.48556,R,ugm-3,15.6,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
6244,6244,17-09-2020,05:00,17.2,R,ugm-3 (TEOM FDMS),3.33727,R,ugm-3,13.65361,R,ugm-3,18.77069,R,ugm-3,15.1,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
6245,6245,17-09-2020,06:00,18.5,R,ugm-3 (TEOM FDMS),14.95436,R,ugm-3,26.55667,R,ugm-3,49.48636,R,ugm-3,15.9,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
6246,6246,17-09-2020,07:00,21.6,R,ugm-3 (TEOM FDMS),41.56804,R,ugm-3,40.74903,R,ugm-3,104.4858,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
6247,6247,17-09-2020,08:00,23.5,R,ugm-3 (TEOM FDMS),58.63459,R,ugm-3,89.13839,R,ugm-3,179.0435,R,ugm-3,22.2,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
6248,6248,17-09-2020,09:00,26.1,R,ugm-3 (TEOM FDMS),51.11517,R,ugm-3,46.71868,R,ugm-3,125.09418,R,ugm-3,25.4,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS),10.9,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
6249,6249,17-09-2020,10:00,26.3,R,ugm-3 (TEOM FDMS),27.41632,R,ugm-3,34.81705,R,ugm-3,76.85482,R,ugm-3,24.9,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS),8.7,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
6250,6250,17-09-2020,11:00,25.2,R,ugm-3 (TEOM FDMS),27.96549,R,ugm-3,35.4189,R,ugm-3,78.29872,R,ugm-3,21.8,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
6251,6251,17-09-2020,12:00,27.3,R,ugm-3 (TEOM FDMS),19.17875,R,ugm-3,32.94319,R,ugm-3,62.35019,R,ugm-3,21.2,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
6252,6252,17-09-2020,13:00,23.0,R,ugm-3 (TEOM FDMS),22.34704,R,ugm-3,42.45856,R,ugm-3,76.72355,R,ugm-3,17.3,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
6253,6253,17-09-2020,14:00,22.2,R,ugm-3 (TEOM FDMS),23.86783,R,ugm-3,43.47395,R,ugm-3,80.07077,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS),10.1,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
6254,6254,17-09-2020,15:00,20.2,R,ugm-3 (TEOM FDMS),23.52987,R,ugm-3,49.30831,R,ugm-3,85.38695,R,ugm-3,16.2,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
6255,6255,17-09-2020,16:00,20.4,R,ugm-3 (TEOM FDMS),27.6557,R,ugm-3,59.01817,R,ugm-3,101.42298,R,ugm-3,12.5,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
6256,6256,17-09-2020,17:00,19.6,R,ugm-3 (TEOM FDMS),42.45516,R,ugm-3,59.93154,R,ugm-3,125.02854,R,ugm-3,15.7,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
6257,6257,17-09-2020,18:00,19.6,R,ugm-3 (TEOM FDMS),44.77858,R,ugm-3,81.44036,R,ugm-3,150.09989,R,ugm-3,19.5,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS),-1.1,R,ugm-3 (TEOM FDMS)
6258,6258,17-09-2020,19:00,16.3,R,ugm-3 (TEOM FDMS),32.06315,R,ugm-3,52.56645,R,ugm-3,101.72926,R,ugm-3,17.3,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
6259,6259,17-09-2020,20:00,16.9,R,ugm-3 (TEOM FDMS),17.86919,R,ugm-3,36.19816,R,ugm-3,63.5972,R,ugm-3,15.6,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
6260,6260,17-09-2020,21:00,16.0,R,ugm-3 (TEOM FDMS),10.22303,R,ugm-3,32.62989,R,ugm-3,48.30499,R,ugm-3,13.6,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
6261,6261,17-09-2020,22:00,17.1,R,ugm-3 (TEOM FDMS),6.2521,R,ugm-3,25.85474,R,ugm-3,35.44116,R,ugm-3,13.9,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
6262,6262,17-09-2020,23:00,15.0,R,ugm-3 (TEOM FDMS),4.22439,R,ugm-3,24.56652,R,ugm-3,31.04383,R,ugm-3,13.3,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
6263,6263,17-09-2020,24:00,14.8,R,ugm-3 (TEOM FDMS),3.29503,R,ugm-3,19.36272,R,ugm-3,24.41502,R,ugm-3,10.8,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
6264,6264,18-09-2020,01:00,12.7,R,ugm-3 (TEOM FDMS),1.69167,R,ugm-3,14.75019,R,ugm-3,17.34404,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
6265,6265,18-09-2020,02:00,13.5,R,ugm-3 (TEOM FDMS),2.31195,R,ugm-3,12.39757,R,ugm-3,15.9425,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
6266,6266,18-09-2020,03:00,10.6,R,ugm-3 (TEOM FDMS),1.60709,R,ugm-3,12.64618,R,ugm-3,15.11034,R,ugm-3,8.7,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
6267,6267,18-09-2020,04:00,12.3,R,ugm-3 (TEOM FDMS),1.26875,R,ugm-3,14.01901,R,ugm-3,15.9644,R,ugm-3,9.4,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
6268,6268,18-09-2020,05:00,12.1,R,ugm-3 (TEOM FDMS),4.35605,R,ugm-3,15.46076,R,ugm-3,22.13993,R,ugm-3,9.2,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
6269,6269,18-09-2020,06:00,15.3,R,ugm-3 (TEOM FDMS),25.33273,R,ugm-3,26.26288,R,ugm-3,65.10585,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
6270,6270,18-09-2020,07:00,17.8,R,ugm-3 (TEOM FDMS),59.0815,R,ugm-3,38.57017,R,ugm-3,129.16054,R,ugm-3,15.2,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
6271,6271,18-09-2020,08:00,17.2,R,ugm-3 (TEOM FDMS),69.61214,R,ugm-3,48.1767,R,ugm-3,154.91382,R,ugm-3,17.1,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS),8.8,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
6272,6272,18-09-2020,09:00,20.7,R,ugm-3 (TEOM FDMS),49.18525,R,ugm-3,45.92626,R,ugm-3,121.34259,R,ugm-3,20.4,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
