,Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Sulphur dioxide,status.7,unit.7,Black carbon,status.8,unit.8,UV Particulate Matter,status.9,unit.9
1728,14-03-2019,01:00,0.103415,R,mgm-3,10.45,R,ugm-3 (FIDAS),0.25266,R,ugm-3,9.82129,R,ugm-3,10.20869,R,ugm-3,72.64348,R,ugm-3,5.896,R,ugm-3 (Ref.eq),1.16083,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1729,14-03-2019,02:00,0.09546,R,mgm-3,12.725,R,ugm-3 (FIDAS),0.33688,R,ugm-3,5.45459,R,ugm-3,5.97112,R,ugm-3,76.90097,R,ugm-3,7.429,R,ugm-3 (Ref.eq),0.80365,R,ugm-3,0.6,R,ugm-3,-0.1,R,ugm-3
1730,14-03-2019,03:00,0.09546,R,mgm-3,11.775,R,ugm-3 (FIDAS),0.22108,R,ugm-3,4.18752,R,ugm-3,4.5265,R,ugm-3,78.43101,R,ugm-3,6.792,R,ugm-3 (Ref.eq),1.13851,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3
1731,14-03-2019,04:00,0.101425,R,mgm-3,9.725,R,ugm-3 (FIDAS),0.09475,R,ugm-3,4.38122,R,ugm-3,4.5265,R,ugm-3,79.32908,R,ugm-3,6.156,R,ugm-3 (Ref.eq),1.27245,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3
1732,14-03-2019,05:00,0.107392,R,mgm-3,7.125,R,ugm-3 (FIDAS),0.25266,R,ugm-3,5.72818,R,ugm-3,6.11558,R,ugm-3,79.07961,R,ugm-3,4.953,R,ugm-3 (Ref.eq),1.40639,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3
1733,14-03-2019,06:00,0.119324,R,mgm-3,5.75,R,ugm-3 (FIDAS),0.18949,R,ugm-3,7.31781,R,ugm-3,7.60837,R,ugm-3,80.92564,R,ugm-3,3.915,R,ugm-3 (Ref.eq),1.74124,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3
1734,14-03-2019,07:00,0.122307,R,mgm-3,3.525,R,ugm-3 (FIDAS),0.75797,R,ugm-3,13.09144,R,ugm-3,14.25365,R,ugm-3,76.83445,R,ugm-3,2.193,R,ugm-3 (Ref.eq),1.87518,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
1735,14-03-2019,08:00,0.155122,R,mgm-3,3.2,R,ugm-3 (FIDAS),1.61069,R,ugm-3,25.02637,R,ugm-3,27.49606,R,ugm-3,66.10756,R,ugm-3,1.769,R,ugm-3 (Ref.eq),1.74124,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
1736,14-03-2019,09:00,0.164071,R,mgm-3,2.2,R,ugm-3 (FIDAS),1.7686,R,ugm-3,24.11008,R,ugm-3,26.8219,R,ugm-3,68.95144,R,ugm-3,1.156,R,ugm-3 (Ref.eq),1.6073,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
1737,14-03-2019,10:00,0.158104,R,mgm-3,3.575,R,ugm-3 (FIDAS),1.92651,R,ugm-3,16.64483,R,ugm-3,19.59876,R,ugm-3,75.8366,R,ugm-3,1.604,R,ugm-3 (Ref.eq),1.80822,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3
1738,14-03-2019,11:00,0.146172,R,mgm-3,4.45,R,ugm-3 (FIDAS),1.5791,R,ugm-3,11.35084,R,ugm-3,13.7721,R,ugm-3,77.68262,R,ugm-3,2.359,R,ugm-3 (Ref.eq),2.14307,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1739,14-03-2019,12:00,0.140206,R,mgm-3,3.95,R,ugm-3 (FIDAS),2.14758,R,ugm-3,12.45351,R,ugm-3,15.74643,R,ugm-3,84.01897,R,ugm-3,1.769,R,ugm-3 (Ref.eq),1.80822,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1740,14-03-2019,13:00,0.134239,R,mgm-3,5.425,R,ugm-3 (FIDAS),2.02125,R,ugm-3,9.90242,R,ugm-3,13.00164,R,ugm-3,84.86714,R,ugm-3,2.099,R,ugm-3 (Ref.eq),2.34398,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1741,14-03-2019,14:00,0.09546,R,mgm-3,7.4,R,ugm-3 (FIDAS),1.35803,R,ugm-3,7.88564,R,ugm-3,9.96792,R,ugm-3,92.5007,R,ugm-3,2.83,R,ugm-3 (Ref.eq),1.94216,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1742,14-03-2019,15:00,0.086511,R,mgm-3,9.025,R,ugm-3 (FIDAS),2.02125,R,ugm-3,10.81735,R,ugm-3,13.91657,R,ugm-3,89.60693,R,ugm-3,3.797,R,ugm-3 (Ref.eq),1.80822,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1743,14-03-2019,16:00,0.104409,R,mgm-3,9.9,R,ugm-3 (FIDAS),2.02125,R,ugm-3,11.15443,R,ugm-3,14.25365,R,ugm-3,88.85854,R,ugm-3,4.198,R,ugm-3 (Ref.eq),1.6073,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
1744,14-03-2019,17:00,0.128274,R,mgm-3,9.425,R,ugm-3 (FIDAS),1.7686,R,ugm-3,16.8388,R,ugm-3,19.55061,R,ugm-3,80.97553,R,ugm-3,4.528,R,ugm-3 (Ref.eq),1.87518,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3
1745,14-03-2019,18:00,0.128274,R,mgm-3,11.725,R,ugm-3 (FIDAS),1.48436,R,ugm-3,18.62294,R,ugm-3,20.89893,R,ugm-3,77.08391,R,ugm-3,6.085,R,ugm-3 (Ref.eq),1.54033,R,ugm-3,0.6,R,ugm-3,0.1,R,ugm-3
1746,14-03-2019,19:00,0.116341,R,mgm-3,11.05,R,ugm-3 (FIDAS),0.82114,R,ugm-3,20.50665,R,ugm-3,21.7657,R,ugm-3,73.34198,R,ugm-3,6.156,R,ugm-3 (Ref.eq),1.27245,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
1747,14-03-2019,20:00,0.128274,R,mgm-3,13.25,R,ugm-3 (FIDAS),0.60006,R,ugm-3,27.15383,R,ugm-3,28.07391,R,ugm-3,65.75832,R,ugm-3,7.406,R,ugm-3 (Ref.eq),1.27245,R,ugm-3,0.8,R,ugm-3,0.2,R,ugm-3
1748,14-03-2019,21:00,0.164071,R,mgm-3,15.8,R,ugm-3 (FIDAS),0.66322,R,ugm-3,42.03294,R,ugm-3,43.04986,R,ugm-3,49.59315,R,ugm-3,8.75,R,ugm-3 (Ref.eq),1.54033,R,ugm-3,1.1,R,ugm-3,0.3,R,ugm-3
1749,14-03-2019,22:00,0.184952,R,mgm-3,16.575,R,ugm-3 (FIDAS),0.72639,R,ugm-3,44.82534,R,ugm-3,45.93912,R,ugm-3,43.85551,R,ugm-3,9.505,R,ugm-3 (Ref.eq),0.40183,R,ugm-3,1.2,R,ugm-3,0.4,R,ugm-3
1750,14-03-2019,23:00,0.17302,R,mgm-3,14.45,R,ugm-3 (FIDAS),0.47373,R,ugm-3,28.02169,R,ugm-3,28.74806,R,ugm-3,57.42627,R,ugm-3,8.467,R,ugm-3 (Ref.eq),0.87062,R,ugm-3,0.9,R,ugm-3,0.2,R,ugm-3
1751,14-03-2019,24:00,0.155122,R,mgm-3,11.15,R,ugm-3 (FIDAS),0.28424,R,ugm-3,18.82586,R,ugm-3,19.26168,R,ugm-3,65.45896,R,ugm-3,7.005,R,ugm-3 (Ref.eq),1.00456,R,ugm-3,0.6,R,ugm-3,0.1,R,ugm-3
1752,15-03-2019,01:00,0.119525,R,mgm-3,5.8,R,ugm-3 (FIDAS),0.3799,R,ugm-3,13.17648,R,ugm-3,13.75899,R,ugm-3,71.91172,R,ugm-3,4.222,R,ugm-3 (Ref.eq),1.51874,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3
1753,15-03-2019,02:00,0.111557,R,mgm-3,2.55,R,ugm-3 (FIDAS),0.29548,R,ugm-3,8.41956,R,ugm-3,8.87262,R,ugm-3,67.8538,R,ugm-3,2.028,R,ugm-3 (Ref.eq),1.4294,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1754,15-03-2019,03:00,0.092632,R,mgm-3,2.625,R,ugm-3 (FIDAS),0.18995,R,ugm-3,5.30236,R,ugm-3,5.59361,R,ugm-3,68.65208,R,ugm-3,1.627,R,ugm-3 (Ref.eq),1.20606,R,ugm-3,0.2,R,ugm-3,-0.1,R,ugm-3
1755,15-03-2019,04:00,0.09562,R,mgm-3,5.475,R,ugm-3 (FIDAS),0.25327,R,ugm-3,4.91595,R,ugm-3,5.30428,R,ugm-3,68.5523,R,ugm-3,3.349,R,ugm-3 (Ref.eq),1.67508,R,ugm-3,0.1,R,ugm-3,-0.1,R,ugm-3
1756,15-03-2019,05:00,0.086656,R,mgm-3,9.225,R,ugm-3 (FIDAS),0.22161,R,ugm-3,5.4467,R,ugm-3,5.78649,R,ugm-3,65.60864,R,ugm-3,5.684,R,ugm-3 (Ref.eq),1.80909,R,ugm-3,0.1,R,ugm-3,-0.1,R,ugm-3
1757,15-03-2019,06:00,0.074703,R,mgm-3,9.675,R,ugm-3 (FIDAS),0.12663,R,ugm-3,5.83343,R,ugm-3,6.02759,R,ugm-3,63.41337,R,ugm-3,6.392,R,ugm-3 (Ref.eq),1.74208,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3
1758,15-03-2019,07:00,0.080679,R,mgm-3,7.225,R,ugm-3 (FIDAS),0.60151,R,ugm-3,9.44516,R,ugm-3,10.36746,R,ugm-3,60.71917,R,ugm-3,4.269,R,ugm-3 (Ref.eq),1.74208,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
1759,15-03-2019,08:00,0.089645,R,mgm-3,4.4,R,ugm-3 (FIDAS),2.08944,R,ugm-3,13.76993,R,ugm-3,16.9737,R,ugm-3,58.47401,R,ugm-3,2.288,R,ugm-3 (Ref.eq),1.74208,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1760,15-03-2019,09:00,0.092632,R,mgm-3,3.45,R,ugm-3 (FIDAS),2.31105,R,ugm-3,13.3337,R,ugm-3,16.87726,R,ugm-3,59.62154,R,ugm-3,1.651,R,ugm-3 (Ref.eq),1.27306,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1761,15-03-2019,10:00,0.086656,R,mgm-3,4.525,R,ugm-3 (FIDAS),1.93115,R,ugm-3,12.03559,R,ugm-3,14.99665,R,ugm-3,62.11616,R,ugm-3,1.745,R,ugm-3 (Ref.eq),1.20606,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1762,15-03-2019,11:00,0.089645,R,mgm-3,4.075,R,ugm-3 (FIDAS),1.89949,R,ugm-3,9.23911,R,ugm-3,12.15163,R,ugm-3,64.06197,R,ugm-3,1.675,R,ugm-3 (Ref.eq),1.20606,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1763,15-03-2019,12:00,0.09562,R,mgm-3,3.65,R,ugm-3 (FIDAS),1.64623,R,ugm-3,9.91677,R,ugm-3,12.44095,R,ugm-3,63.56305,R,ugm-3,1.675,R,ugm-3 (Ref.eq),1.60808,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1764,15-03-2019,13:00,0.098609,R,mgm-3,4.425,R,ugm-3 (FIDAS),1.64623,R,ugm-3,11.79738,R,ugm-3,14.32156,R,ugm-3,62.21595,R,ugm-3,1.863,R,ugm-3 (Ref.eq),1.67508,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1765,15-03-2019,14:00,0.09562,R,mgm-3,4.375,R,ugm-3 (FIDAS),2.1211,R,ugm-3,11.74434,R,ugm-3,14.99665,R,ugm-3,62.5652,R,ugm-3,1.792,R,ugm-3 (Ref.eq),1.74208,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1766,15-03-2019,15:00,0.092632,R,mgm-3,3.825,R,ugm-3 (FIDAS),1.29799,R,ugm-3,9.63098,R,ugm-3,11.6212,R,ugm-3,65.50885,R,ugm-3,1.651,R,ugm-3 (Ref.eq),1.60808,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1767,15-03-2019,16:00,0.119525,R,mgm-3,4.1,R,ugm-3 (FIDAS),2.08944,R,ugm-3,13.38417,R,ugm-3,16.58794,R,ugm-3,61.96649,R,ugm-3,1.675,R,ugm-3 (Ref.eq),1.60808,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3
1768,15-03-2019,17:00,0.119525,R,mgm-3,2.975,R,ugm-3 (FIDAS),1.42462,R,ugm-3,14.40355,R,ugm-3,16.58794,R,ugm-3,65.2095,R,ugm-3,1.321,R,ugm-3 (Ref.eq),1.47407,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1769,15-03-2019,18:00,0.113549,R,mgm-3,2.375,R,ugm-3 (FIDAS),0.47487,R,ugm-3,15.3776,R,ugm-3,16.10573,R,ugm-3,72.84305,R,ugm-3,0.943,R,ugm-3 (Ref.eq),1.60808,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1770,15-03-2019,19:00,0.116538,R,mgm-3,2.125,R,ugm-3 (FIDAS),0.3799,R,ugm-3,16.58408,R,ugm-3,17.16659,R,ugm-3,74.88864,R,ugm-3,1.085,R,ugm-3 (Ref.eq),1.13905,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3
1771,15-03-2019,20:00,0.113549,R,mgm-3,2.3,R,ugm-3 (FIDAS),0.31658,R,ugm-3,14.36657,R,ugm-3,14.85199,R,ugm-3,77.03402,R,ugm-3,1.274,R,ugm-3 (Ref.eq),1.40707,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
1772,15-03-2019,21:00,0.122513,R,mgm-3,3.125,R,ugm-3 (FIDAS),0.34824,R,ugm-3,19.42943,R,ugm-3,19.96339,R,ugm-3,72.64348,R,ugm-3,1.698,R,ugm-3 (Ref.eq),1.07205,R,ugm-3,0.4,R,ugm-3,0.2,R,ugm-3
1773,15-03-2019,22:00,0.140442,R,mgm-3,2.7,R,ugm-3 (FIDAS),0.25327,R,ugm-3,23.19161,R,ugm-3,23.57995,R,ugm-3,67.05552,R,ugm-3,1.769,R,ugm-3 (Ref.eq),0.93804,R,ugm-3,0.6,R,ugm-3,0.1,R,ugm-3
1774,15-03-2019,23:00,0.137454,R,mgm-3,2.75,R,ugm-3 (FIDAS),0.18995,R,ugm-3,14.80184,R,ugm-3,15.09309,R,ugm-3,67.90369,R,ugm-3,1.958,R,ugm-3 (Ref.eq),0.40202,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3
1775,15-03-2019,24:00,0.131478,R,mgm-3,1.975,R,ugm-3 (FIDAS),0.31658,R,ugm-3,13.64326,R,ugm-3,14.12868,R,ugm-3,64.41122,R,ugm-3,1.533,R,ugm-3 (Ref.eq),0.26801,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1776,16-03-2019,01:00,0.127708,R,mgm-3,2.5,R,ugm-3 (FIDAS),0.42313,R,ugm-3,10.10319,R,ugm-3,10.75197,R,ugm-3,59.0062,R,ugm-3,1.769,R,ugm-3 (Ref.eq),2.7708,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1777,16-03-2019,02:00,0.103763,R,mgm-3,5.4,R,ugm-3 (FIDAS),0.25388,R,ugm-3,4.89014,R,ugm-3,5.27941,R,ugm-3,62.66498,R,ugm-3,3.443,R,ugm-3 (Ref.eq),3.12832,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
1778,16-03-2019,03:00,0.089795,R,mgm-3,9.125,R,ugm-3 (FIDAS),0.28561,R,ugm-3,3.85964,R,ugm-3,4.29757,R,ugm-3,64.511,R,ugm-3,5.189,R,ugm-3 (Ref.eq),3.15067,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3
1779,16-03-2019,04:00,0.083808,R,mgm-3,10.925,R,ugm-3 (FIDAS),0.25388,R,ugm-3,2.99084,R,ugm-3,3.38011,R,ugm-3,69.2009,R,ugm-3,6.462,R,ugm-3 (Ref.eq),2.94956,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3
1780,16-03-2019,05:00,0.077822,R,mgm-3,10.925,R,ugm-3 (FIDAS),0.25388,R,ugm-3,3.18399,R,ugm-3,3.57326,R,ugm-3,71.29638,R,ugm-3,6.321,R,ugm-3 (Ref.eq),3.15067,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3
1781,16-03-2019,06:00,0.083808,R,mgm-3,9.625,R,ugm-3 (FIDAS),0.19041,R,ugm-3,3.47446,R,ugm-3,3.76641,R,ugm-3,73.8409,R,ugm-3,5.59,R,ugm-3 (Ref.eq),2.94956,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3
1782,16-03-2019,07:00,0.080815,R,mgm-3,6.65,R,ugm-3 (FIDAS),0.31734,R,ugm-3,4.82501,R,ugm-3,5.3116,R,ugm-3,75.88649,R,ugm-3,4.009,R,ugm-3 (Ref.eq),2.88253,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3
1783,16-03-2019,08:00,0.098774,R,mgm-3,7.05,R,ugm-3 (FIDAS),0.57122,R,ugm-3,9.11961,R,ugm-3,9.99547,R,ugm-3,74.19015,R,ugm-3,3.939,R,ugm-3 (Ref.eq),2.81549,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
1784,16-03-2019,09:00,0.107754,R,mgm-3,7.1,R,ugm-3 (FIDAS),0.57122,R,ugm-3,9.60248,R,ugm-3,10.47834,R,ugm-3,80.12736,R,ugm-3,3.892,R,ugm-3 (Ref.eq),2.41328,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
1785,16-03-2019,10:00,0.089795,R,mgm-3,6.7,R,ugm-3 (FIDAS),0.69816,R,ugm-3,9.02155,R,ugm-3,10.09204,R,ugm-3,85.26628,R,ugm-3,2.948,R,ugm-3 (Ref.eq),2.88253,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1786,16-03-2019,11:00,0.098774,R,mgm-3,5.025,R,ugm-3 (FIDAS),0.63469,R,ugm-3,8.636,R,ugm-3,9.60917,R,ugm-3,86.56349,R,ugm-3,2.5,R,ugm-3 (Ref.eq),2.34624,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1787,16-03-2019,12:00,0.107754,R,mgm-3,6.05,R,ugm-3 (FIDAS),0.85683,R,ugm-3,8.63339,R,ugm-3,9.94718,R,ugm-3,87.46155,R,ugm-3,3.16,R,ugm-3 (Ref.eq),2.34624,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1788,16-03-2019,13:00,0.107754,R,mgm-3,6.7,R,ugm-3 (FIDAS),0.72989,R,ugm-3,8.77974,R,ugm-3,9.89889,R,ugm-3,87.11231,R,ugm-3,3.491,R,ugm-3 (Ref.eq),2.68142,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1789,16-03-2019,14:00,0.110747,R,mgm-3,8.175,R,ugm-3 (FIDAS),0.72989,R,ugm-3,8.92461,R,ugm-3,10.04375,R,ugm-3,88.01037,R,ugm-3,4.67,R,ugm-3 (Ref.eq),2.41328,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1790,16-03-2019,15:00,0.104761,R,mgm-3,10.675,R,ugm-3 (FIDAS),0.79336,R,ugm-3,8.0064,R,ugm-3,9.22287,R,ugm-3,89.75661,R,ugm-3,5.778,R,ugm-3 (Ref.eq),1.60885,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1791,16-03-2019,16:00,0.101767,R,mgm-3,11.5,R,ugm-3 (FIDAS),0.63469,R,ugm-3,8.2497,R,ugm-3,9.22287,R,ugm-3,90.4551,R,ugm-3,6.038,R,ugm-3 (Ref.eq),1.67589,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1792,16-03-2019,17:00,0.095781,R,mgm-3,19.625,R,ugm-3 (FIDAS),0.47602,R,ugm-3,8.4447,R,ugm-3,9.17458,R,ugm-3,89.30758,R,ugm-3,8.962,R,ugm-3 (Ref.eq),1.54182,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1793,16-03-2019,18:00,0.104761,R,mgm-3,16.15,R,ugm-3 (FIDAS),0.31734,R,ugm-3,8.25341,R,ugm-3,8.74,R,ugm-3,88.95833,R,ugm-3,7.925,R,ugm-3 (Ref.eq),1.87699,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1794,16-03-2019,19:00,0.11374,R,mgm-3,9.8,R,ugm-3 (FIDAS),0.44428,R,ugm-3,8.20364,R,ugm-3,8.88486,R,ugm-3,89.40736,R,ugm-3,5.212,R,ugm-3 (Ref.eq),1.74292,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1795,16-03-2019,20:00,0.122719,R,mgm-3,5.85,R,ugm-3 (FIDAS),0.53949,R,ugm-3,9.50628,R,ugm-3,10.33348,R,ugm-3,86.91274,R,ugm-3,3.538,R,ugm-3 (Ref.eq),1.87699,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1796,16-03-2019,21:00,0.131699,R,mgm-3,4.65,R,ugm-3 (FIDAS),0.38081,R,ugm-3,10.08759,R,ugm-3,10.67149,R,ugm-3,85.86499,R,ugm-3,3.255,R,ugm-3 (Ref.eq),1.13961,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1797,16-03-2019,22:00,0.116733,R,mgm-3,2.75,R,ugm-3 (FIDAS),0.15867,R,ugm-3,8.44842,R,ugm-3,8.69171,R,ugm-3,97.34027,R,ugm-3,1.769,R,ugm-3 (Ref.eq),0.53628,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
1798,16-03-2019,23:00,0.128706,R,mgm-3,1.65,R,ugm-3 (FIDAS),0.25388,R,ugm-3,17.13901,R,ugm-3,17.52828,R,ugm-3,86.26413,R,ugm-3,0.896,R,ugm-3 (Ref.eq),2.34624,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
1799,16-03-2019,24:00,0.119726,R,mgm-3,1.525,R,ugm-3 (FIDAS),0.0952,R,ugm-3,12.65015,R,ugm-3,12.79613,R,ugm-3,82.72177,R,ugm-3,0.873,R,ugm-3 (Ref.eq),2.68142,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1800,17-03-2019,01:00,0.13192,R,mgm-3,1.3,R,ugm-3 (FIDAS),0.2969,R,ugm-3,8.24845,R,ugm-3,8.70369,R,ugm-3,79.09624,R,ugm-3,0.802,R,ugm-3 (Ref.eq),0.44712,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
1801,17-03-2019,02:00,0.14791,R,mgm-3,3.9,R,ugm-3 (FIDAS),0.25448,R,ugm-3,8.24901,R,ugm-3,8.63922,R,ugm-3,73.90742,R,ugm-3,1.981,R,ugm-3 (Ref.eq),0.53654,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3
1802,17-03-2019,03:00,0.146912,R,mgm-3,5.725,R,ugm-3 (FIDAS),0.12724,R,ugm-3,8.702,R,ugm-3,8.8971,R,ugm-3,70.89724,R,ugm-3,3.042,R,ugm-3 (Ref.eq),0.33534,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1803,17-03-2019,04:00,0.134919,R,mgm-3,6.35,R,ugm-3 (FIDAS),0.2863,R,ugm-3,10.53734,R,ugm-3,10.97632,R,ugm-3,67.35488,R,ugm-3,3.16,R,ugm-3 (Ref.eq),0.73775,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1804,17-03-2019,05:00,0.143914,R,mgm-3,5.4,R,ugm-3 (FIDAS),0.22267,R,ugm-3,12.18221,R,ugm-3,12.52364,R,ugm-3,65.15961,R,ugm-3,2.901,R,ugm-3 (Ref.eq),0.87188,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1805,17-03-2019,06:00,0.128922,R,mgm-3,4.9,R,ugm-3 (FIDAS),0.15905,R,ugm-3,12.37647,R,ugm-3,12.62035,R,ugm-3,63.56305,R,ugm-3,2.5,R,ugm-3 (Ref.eq),0.93895,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1806,17-03-2019,07:00,0.128922,R,mgm-3,4.425,R,ugm-3 (FIDAS),0.66802,R,ugm-3,16.52815,R,ugm-3,17.55244,R,ugm-3,60.32003,R,ugm-3,2.264,R,ugm-3 (Ref.eq),1.20722,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
1807,17-03-2019,08:00,0.11693,R,mgm-3,2.725,R,ugm-3 (FIDAS),1.68596,R,ugm-3,16.27289,R,ugm-3,18.85799,R,ugm-3,62.06627,R,ugm-3,1.722,R,ugm-3 (Ref.eq),1.40843,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
1808,17-03-2019,09:00,0.11693,R,mgm-3,3.725,R,ugm-3 (FIDAS),1.78139,R,ugm-3,9.79221,R,ugm-3,12.52364,R,ugm-3,69.69982,R,ugm-3,1.958,R,ugm-3 (Ref.eq),1.8779,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
1809,17-03-2019,10:00,0.113931,R,mgm-3,4.05,R,ugm-3 (FIDAS),1.90863,R,ugm-3,9.16193,R,ugm-3,12.08845,R,ugm-3,71.8452,R,ugm-3,2.028,R,ugm-3 (Ref.eq),1.81083,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
1810,17-03-2019,11:00,0.089946,R,mgm-3,3.6,R,ugm-3 (FIDAS),1.01794,R,ugm-3,5.5472,R,ugm-3,7.10801,R,ugm-3,80.5265,R,ugm-3,1.84,R,ugm-3 (Ref.eq),2.0791,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
1811,17-03-2019,12:00,0.095942,R,mgm-3,3.525,R,ugm-3 (FIDAS),1.11337,R,ugm-3,5.01404,R,ugm-3,6.72118,R,ugm-3,81.47445,R,ugm-3,1.722,R,ugm-3 (Ref.eq),1.81083,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3
1812,17-03-2019,13:00,0.086947,R,mgm-3,3.925,R,ugm-3 (FIDAS),1.14518,R,ugm-3,5.59386,R,ugm-3,7.34978,R,ugm-3,82.62198,R,ugm-3,1.816,R,ugm-3 (Ref.eq),2.01203,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
1813,17-03-2019,14:00,0.083949,R,mgm-3,3.425,R,ugm-3 (FIDAS),1.01794,R,ugm-3,5.06366,R,ugm-3,6.62447,R,ugm-3,85.71532,R,ugm-3,1.722,R,ugm-3 (Ref.eq),1.6767,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
1814,17-03-2019,15:00,0.089946,R,mgm-3,3.05,R,ugm-3 (FIDAS),1.01794,R,ugm-3,7.33629,R,ugm-3,8.8971,R,ugm-3,84.36822,R,ugm-3,1.604,R,ugm-3 (Ref.eq),1.34136,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
1815,17-03-2019,16:00,0.11693,R,mgm-3,3.15,R,ugm-3 (FIDAS),0.89069,R,ugm-3,10.1425,R,ugm-3,11.50821,R,ugm-3,82.67187,R,ugm-3,1.344,R,ugm-3 (Ref.eq),0.93895,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
