,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Ozone,status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5
2061,27-03-2019,22:00,25.66,R,ugm-3 (FIDAS),70.55653,R,ugm-3,86.36757,R,ugm-3,194.55274,R,ugm-3,1.64645,R,ugm-3,14.566,R,ugm-3 (Ref.eq)
2062,27-03-2019,23:00,36.055,R,ugm-3 (FIDAS),97.16996,R,ugm-3,82.76989,R,ugm-3,231.76175,R,ugm-3,1.59656,R,ugm-3,18.557,R,ugm-3 (Ref.eq)
2063,27-03-2019,24:00,34.003,R,ugm-3 (FIDAS),94.95489,R,ugm-3,83.86822,R,ugm-3,229.46369,R,ugm-3,1.64645,R,ugm-3,19.156,R,ugm-3 (Ref.eq)
2064,28-03-2019,01:00,35.263,R,ugm-3 (FIDAS),74.8331,R,ugm-3,74.75935,R,ugm-3,189.50183,R,ugm-3,1.53004,R,ugm-3,21.498,R,ugm-3 (Ref.eq)
2065,28-03-2019,02:00,31.778,R,ugm-3 (FIDAS),84.11674,R,ugm-3,76.48473,R,ugm-3,205.46194,R,ugm-3,1.26394,R,ugm-3,20.139,R,ugm-3 (Ref.eq)
2066,28-03-2019,03:00,29.628,R,ugm-3 (FIDAS),82.70684,R,ugm-3,67.49076,R,ugm-3,194.30615,R,ugm-3,1.24731,R,ugm-3,18.335,R,ugm-3 (Ref.eq)
2067,28-03-2019,04:00,30.338,R,ugm-3 (FIDAS),75.97186,R,ugm-3,46.64652,R,ugm-3,163.13509,R,ugm-3,1.19742,R,ugm-3,17.16,R,ugm-3 (Ref.eq)
2068,28-03-2019,05:00,38.515,R,ugm-3 (FIDAS),72.68572,R,ugm-3,50.56149,R,ugm-3,162.01136,R,ugm-3,1.09764,R,ugm-3,19.741,R,ugm-3 (Ref.eq)
2069,28-03-2019,06:00,29.32,R,ugm-3 (FIDAS),56.74301,R,ugm-3,52.72762,R,ugm-3,139.73236,R,ugm-3,1.09764,R,ugm-3,19.163,R,ugm-3 (Ref.eq)
2070,28-03-2019,07:00,37.128,R,ugm-3 (FIDAS),38.13235,R,ugm-3,60.35258,R,ugm-3,118.82136,R,ugm-3,3.69205,R,ugm-3,18.965,R,ugm-3 (Ref.eq)
2071,28-03-2019,08:00,38.8,R,ugm-3 (FIDAS),44.96493,R,ugm-3,69.56565,R,ugm-3,138.51092,R,ugm-3,4.98925,R,ugm-3,19.356,R,ugm-3 (Ref.eq)
2072,28-03-2019,09:00,34.975,R,ugm-3 (FIDAS),30.35621,R,ugm-3,69.00237,R,ugm-3,115.54791,R,ugm-3,17.76173,R,ugm-3,18.356,R,ugm-3 (Ref.eq)
2073,28-03-2019,10:00,28.598,R,ugm-3 (FIDAS),13.37235,R,ugm-3,51.46307,R,ugm-3,71.96705,R,ugm-3,36.42153,R,ugm-3,17.158,R,ugm-3 (Ref.eq)
2074,28-03-2019,11:00,25.765,R,ugm-3 (FIDAS),9.04504,R,ugm-3,37.52918,R,ugm-3,51.39806,R,ugm-3,50.591,R,ugm-3,16.873,R,ugm-3 (Ref.eq)
2075,28-03-2019,12:00,25.958,R,ugm-3 (FIDAS),7.77614,R,ugm-3,37.12966,R,ugm-3,49.0529,R,ugm-3,53.78412,R,ugm-3,19.024,R,ugm-3 (Ref.eq)
2076,28-03-2019,13:00,29.685,R,ugm-3 (FIDAS),7.97135,R,ugm-3,43.42609,R,ugm-3,55.64866,R,ugm-3,52.43702,R,ugm-3,21.465,R,ugm-3 (Ref.eq)
2077,28-03-2019,14:00,34.068,R,ugm-3 (FIDAS),8.32925,R,ugm-3,38.38243,R,ugm-3,51.15377,R,ugm-3,59.17251,R,ugm-3,22.762,R,ugm-3 (Ref.eq)
2078,28-03-2019,15:00,33.683,R,ugm-3 (FIDAS),12.0709,R,ugm-3,45.88568,R,ugm-3,64.39414,R,ugm-3,56.27874,R,ugm-3,23.337,R,ugm-3 (Ref.eq)
2079,28-03-2019,16:00,34.315,R,ugm-3 (FIDAS),7.97135,R,ugm-3,38.78463,R,ugm-3,51.0072,R,ugm-3,61.06842,R,ugm-3,22.21,R,ugm-3 (Ref.eq)
2080,28-03-2019,17:00,32.24,R,ugm-3 (FIDAS),5.7589,R,ugm-3,34.55525,R,ugm-3,43.38543,R,ugm-3,61.96649,R,ugm-3,21.271,R,ugm-3 (Ref.eq)
2081,28-03-2019,18:00,29.488,R,ugm-3 (FIDAS),1.95217,R,ugm-3,35.94612,R,ugm-3,38.9394,R,ugm-3,58.62369,R,ugm-3,20.63,R,ugm-3 (Ref.eq)
2082,28-03-2019,19:00,32.273,R,ugm-3 (FIDAS),19.68436,R,ugm-3,72.02756,R,ugm-3,102.20982,R,ugm-3,28.88776,R,ugm-3,20.927,R,ugm-3 (Ref.eq)
2083,28-03-2019,20:00,28.048,R,ugm-3 (FIDAS),13.53503,R,ugm-3,74.07892,R,ugm-3,94.83235,R,ugm-3,20.05679,R,ugm-3,19.347,R,ugm-3 (Ref.eq)
2084,28-03-2019,21:00,27.61,R,ugm-3 (FIDAS),14.90155,R,ugm-3,73.88907,R,ugm-3,96.73779,R,ugm-3,20.45593,R,ugm-3,20.41,R,ugm-3 (Ref.eq)
2085,28-03-2019,22:00,25.413,R,ugm-3 (FIDAS),23.88152,R,ugm-3,80.59125,R,ugm-3,117.20907,R,ugm-3,13.02194,R,ugm-3,18.613,R,ugm-3 (Ref.eq)
2086,28-03-2019,23:00,22.84,R,ugm-3 (FIDAS),47.69797,R,ugm-3,95.12926,R,ugm-3,168.26512,R,ugm-3,2.59441,R,ugm-3,17.646,R,ugm-3 (Ref.eq)
2087,28-03-2019,24:00,23.96,R,ugm-3 (FIDAS),10.93214,R,ugm-3,71.27878,R,ugm-3,88.04116,R,ugm-3,19.20861,R,ugm-3,18.366,R,ugm-3 (Ref.eq)
2088,29-03-2019,01:00,26.0,R,ugm-3 (FIDAS),2.25317,R,ugm-3,50.6378,R,ugm-3,54.09262,R,ugm-3,25.14582,R,ugm-3,20.248,R,ugm-3 (Ref.eq)
2089,29-03-2019,02:00,28.105,R,ugm-3 (FIDAS),4.28969,R,ugm-3,55.65185,R,ugm-3,62.22929,R,ugm-3,18.29392,R,ugm-3,22.08,R,ugm-3 (Ref.eq)
2090,29-03-2019,03:00,35.23,R,ugm-3 (FIDAS),22.22842,R,ugm-3,64.04521,R,ugm-3,98.1283,R,ugm-3,2.99355,R,ugm-3,21.892,R,ugm-3 (Ref.eq)
2091,29-03-2019,04:00,36.358,R,ugm-3 (FIDAS),37.17735,R,ugm-3,54.54934,R,ugm-3,111.55382,R,ugm-3,0.74839,R,ugm-3,21.092,R,ugm-3 (Ref.eq)
2092,29-03-2019,05:00,31.243,R,ugm-3 (FIDAS),41.27206,R,ugm-3,58.96247,R,ugm-3,122.24541,R,ugm-3,0.94796,R,ugm-3,21.026,R,ugm-3 (Ref.eq)
2093,29-03-2019,06:00,28.928,R,ugm-3 (FIDAS),54.7586,R,ugm-3,55.95626,R,ugm-3,139.91827,R,ugm-3,1.19742,R,ugm-3,21.818,R,ugm-3 (Ref.eq)
2094,29-03-2019,07:00,30.725,R,ugm-3 (FIDAS),66.06779,R,ugm-3,53.11529,R,ugm-3,154.41782,R,ugm-3,1.94581,R,ugm-3,23.0,R,ugm-3 (Ref.eq)
2095,29-03-2019,08:00,35.428,R,ugm-3 (FIDAS),135.51534,R,ugm-3,78.29821,R,ugm-3,286.08551,R,ugm-3,2.6443,R,ugm-3,25.712,R,ugm-3 (Ref.eq)
2096,29-03-2019,09:00,42.918,R,ugm-3 (FIDAS),108.99723,R,ugm-3,98.74724,R,ugm-3,265.874,R,ugm-3,9.92861,R,ugm-3,26.347,R,ugm-3 (Ref.eq)
2097,29-03-2019,10:00,32.708,R,ugm-3 (FIDAS),26.09564,R,ugm-3,64.99918,R,ugm-3,105.01193,R,ugm-3,37.71873,R,ugm-3,18.882,R,ugm-3 (Ref.eq)
2098,29-03-2019,11:00,41.528,R,ugm-3 (FIDAS),9.06685,R,ugm-3,31.98853,R,ugm-3,45.89085,R,ugm-3,54.28304,R,ugm-3,24.922,R,ugm-3 (Ref.eq)
2099,29-03-2019,12:00,39.035,R,ugm-3 (FIDAS),7.57196,R,ugm-3,30.22861,R,ugm-3,41.83879,R,ugm-3,60.07057,R,ugm-3,27.783,R,ugm-3 (Ref.eq)
2100,29-03-2019,13:00,35.478,R,ugm-3 (FIDAS),5.84958,R,ugm-3,24.17958,R,ugm-3,33.14882,R,ugm-3,66.70627,R,ugm-3,27.276,R,ugm-3 (Ref.eq)
2101,29-03-2019,14:00,33.05,R,ugm-3 (FIDAS),4.51718,R,ugm-3,23.14691,R,ugm-3,30.07315,R,ugm-3,69.45036,R,ugm-3,26.012,R,ugm-3 (Ref.eq)
2102,29-03-2019,15:00,32.27,R,ugm-3 (FIDAS),2.8273,R,ugm-3,18.80557,R,ugm-3,23.14071,R,ugm-3,78.5308,R,ugm-3,24.88,R,ugm-3 (Ref.eq)
2103,29-03-2019,16:00,34.068,R,ugm-3 (FIDAS),1.72238,R,ugm-3,15.91068,R,ugm-3,18.55162,R,ugm-3,85.46585,R,ugm-3,25.639,R,ugm-3 (Ref.eq)
2104,29-03-2019,17:00,32.48,R,ugm-3 (FIDAS),1.65738,R,ugm-3,17.8655,R,ugm-3,20.40678,R,ugm-3,82.07316,R,ugm-3,24.316,R,ugm-3 (Ref.eq)
2105,29-03-2019,18:00,33.025,R,ugm-3 (FIDAS),0.68245,R,ugm-3,22.58249,R,ugm-3,23.62891,R,ugm-3,79.67832,R,ugm-3,25.137,R,ugm-3 (Ref.eq)
2106,29-03-2019,19:00,35.31,R,ugm-3 (FIDAS),0.25998,R,ugm-3,38.85269,R,ugm-3,39.25132,R,ugm-3,54.93164,R,ugm-3,26.979,R,ugm-3 (Ref.eq)
2107,29-03-2019,20:00,38.383,R,ugm-3 (FIDAS),81.56919,R,ugm-3,118.29695,R,ugm-3,243.36796,R,ugm-3,2.99355,R,ugm-3,27.842,R,ugm-3 (Ref.eq)
2108,29-03-2019,21:00,28.4,R,ugm-3 (FIDAS),31.62025,R,ugm-3,102.56554,R,ugm-3,151.04924,R,ugm-3,9.57936,R,ugm-3,20.495,R,ugm-3 (Ref.eq)
2109,29-03-2019,22:00,26.94,R,ugm-3 (FIDAS),75.7846,R,ugm-3,107.73615,R,ugm-3,223.93758,R,ugm-3,1.64645,R,ugm-3,19.587,R,ugm-3 (Ref.eq)
2110,29-03-2019,23:00,26.815,R,ugm-3 (FIDAS),54.56361,R,ugm-3,83.35036,R,ugm-3,167.0134,R,ugm-3,1.54667,R,ugm-3,18.0,R,ugm-3 (Ref.eq)
2111,29-03-2019,24:00,34.615,R,ugm-3 (FIDAS),119.75397,R,ugm-3,89.08862,R,ugm-3,272.70881,R,ugm-3,1.69635,R,ugm-3,21.005,R,ugm-3 (Ref.eq)
2112,30-03-2019,01:00,62.593,R,ugm-3 (FIDAS),201.29056,R,ugm-3,97.68563,R,ugm-3,406.32684,R,ugm-3,1.92918,R,ugm-3,32.958,R,ugm-3 (Ref.eq)
2113,30-03-2019,02:00,55.24,R,ugm-3 (FIDAS),192.46164,R,ugm-3,76.22969,R,ugm-3,371.33343,R,ugm-3,,,,32.439,R,ugm-3 (Ref.eq)
2114,30-03-2019,03:00,49.448,R,ugm-3 (FIDAS),138.76324,R,ugm-3,58.17142,R,ugm-3,270.93876,R,ugm-3,1.79613,R,ugm-3,35.722,R,ugm-3 (Ref.eq)
2115,30-03-2019,04:00,52.063,R,ugm-3 (FIDAS),122.30641,R,ugm-3,51.94008,R,ugm-3,239.47396,R,ugm-3,1.24731,R,ugm-3,37.503,R,ugm-3 (Ref.eq)
2116,30-03-2019,05:00,46.34,R,ugm-3 (FIDAS),115.68473,R,ugm-3,44.87292,R,ugm-3,222.25369,R,ugm-3,1.54667,R,ugm-3,34.802,R,ugm-3 (Ref.eq)
2117,30-03-2019,06:00,40.383,R,ugm-3 (FIDAS),93.28785,R,ugm-3,44.82256,R,ugm-3,187.86193,R,ugm-3,,,,31.795,R,ugm-3 (Ref.eq)
2118,30-03-2019,07:00,44.563,R,ugm-3 (FIDAS),105.07055,R,ugm-3,42.90305,R,ugm-3,204.00899,R,ugm-3,,,,33.231,R,ugm-3 (Ref.eq)
2119,30-03-2019,08:00,63.945,R,ugm-3 (FIDAS),193.32722,R,ugm-3,77.04892,R,ugm-3,373.47986,R,ugm-3,1.69635,R,ugm-3,44.578,R,ugm-3 (Ref.eq)
2120,30-03-2019,09:00,68.275,R,ugm-3 (FIDAS),150.1889,R,ugm-3,94.89863,R,ugm-3,325.18505,R,ugm-3,4.29076,R,ugm-3,54.021,R,ugm-3 (Ref.eq)
2121,30-03-2019,10:00,79.903,R,ugm-3 (FIDAS),101.11053,R,ugm-3,86.19616,R,ugm-3,241.23014,R,ugm-3,8.38194,R,ugm-3,60.054,R,ugm-3 (Ref.eq)
2122,30-03-2019,11:00,74.875,R,ugm-3 (FIDAS),61.93223,R,ugm-3,77.68033,R,ugm-3,172.64175,R,ugm-3,18.11098,R,ugm-3,55.72,R,ugm-3 (Ref.eq)
2123,30-03-2019,12:00,47.85,R,ugm-3 (FIDAS),35.38057,R,ugm-3,70.09749,R,ugm-3,124.34694,R,ugm-3,28.43873,R,ugm-3,38.88,R,ugm-3 (Ref.eq)
2124,30-03-2019,13:00,30.345,R,ugm-3 (FIDAS),7.33579,R,ugm-3,31.53432,R,ugm-3,42.78237,R,ugm-3,67.8538,R,ugm-3,23.755,R,ugm-3 (Ref.eq)
2125,30-03-2019,14:00,43.23,R,ugm-3 (FIDAS),6.78398,R,ugm-3,33.79511,R,ugm-3,44.19707,R,ugm-3,60.36993,R,ugm-3,33.776,R,ugm-3 (Ref.eq)
2126,30-03-2019,15:00,40.068,R,ugm-3 (FIDAS),5.87512,R,ugm-3,28.21276,R,ugm-3,37.22115,R,ugm-3,67.25509,R,ugm-3,30.656,R,ugm-3 (Ref.eq)
2127,30-03-2019,16:00,33.86,R,ugm-3 (FIDAS),3.57052,R,ugm-3,19.11173,R,ugm-3,24.58645,R,ugm-3,78.92994,R,ugm-3,26.038,R,ugm-3 (Ref.eq)
2128,30-03-2019,17:00,33.365,R,ugm-3 (FIDAS),3.14855,R,ugm-3,23.66136,R,ugm-3,28.48906,R,ugm-3,80.17725,R,ugm-3,24.547,R,ugm-3 (Ref.eq)
2129,30-03-2019,18:00,34.158,R,ugm-3 (FIDAS),2.56428,R,ugm-3,31.6307,R,ugm-3,35.56254,R,ugm-3,71.34628,R,ugm-3,25.019,R,ugm-3 (Ref.eq)
2130,30-03-2019,19:00,38.88,R,ugm-3 (FIDAS),2.6292,R,ugm-3,35.14108,R,ugm-3,39.17246,R,ugm-3,64.36133,R,ugm-3,28.852,R,ugm-3 (Ref.eq)
2131,30-03-2019,20:00,38.798,R,ugm-3 (FIDAS),3.66789,R,ugm-3,43.01226,R,ugm-3,48.63629,R,ugm-3,59.27229,R,ugm-3,29.521,R,ugm-3 (Ref.eq)
2132,30-03-2019,21:00,40.768,R,ugm-3 (FIDAS),1.65542,R,ugm-3,35.02435,R,ugm-3,37.56263,R,ugm-3,59.77122,R,ugm-3,33.179,R,ugm-3 (Ref.eq)
2133,30-03-2019,22:00,43.945,R,ugm-3 (FIDAS),1.13607,R,ugm-3,35.4792,R,ugm-3,37.22115,R,ugm-3,57.52605,R,ugm-3,34.859,R,ugm-3 (Ref.eq)
2134,30-03-2019,23:00,47.515,R,ugm-3 (FIDAS),0.94132,R,ugm-3,23.14312,R,ugm-3,24.58645,R,ugm-3,64.61079,R,ugm-3,38.951,R,ugm-3 (Ref.eq)
2135,30-03-2019,24:00,46.798,R,ugm-3 (FIDAS),0.97378,R,ugm-3,22.16648,R,ugm-3,23.65958,R,ugm-3,64.96004,R,ugm-3,39.571,R,ugm-3 (Ref.eq)
2136,31-03-2019,01:00,48.913,R,ugm-3 (FIDAS),1.2536,R,ugm-3,21.60553,R,ugm-3,23.52769,R,ugm-3,61.8667,R,ugm-3,41.406,R,ugm-3 (Ref.eq)
2137,31-03-2019,02:00,58.803,R,ugm-3 (FIDAS),0.95101,R,ugm-3,23.1094,R,ugm-3,24.56759,R,ugm-3,51.68863,R,ugm-3,49.908,R,ugm-3 (Ref.eq)
2138,31-03-2019,03:00,81.003,R,ugm-3 (FIDAS),1.00504,R,ugm-3,25.22008,R,ugm-3,26.76113,R,ugm-3,41.01164,R,ugm-3,71.156,R,ugm-3 (Ref.eq)
2139,31-03-2019,04:00,82.415,R,ugm-3 (FIDAS),0.71326,R,ugm-3,17.57577,R,ugm-3,18.66942,R,ugm-3,56.17896,R,ugm-3,72.512,R,ugm-3 (Ref.eq)
2140,31-03-2019,05:00,61.358,R,ugm-3 (FIDAS),0.58357,R,ugm-3,14.45994,R,ugm-3,15.35475,R,ugm-3,69.99918,R,ugm-3,52.606,R,ugm-3 (Ref.eq)
2141,31-03-2019,06:00,44.94,R,ugm-3 (FIDAS),1.13473,R,ugm-3,11.66505,R,ugm-3,13.40494,R,ugm-3,68.15316,R,ugm-3,31.639,R,ugm-3 (Ref.eq)
2142,31-03-2019,07:00,37.988,R,ugm-3 (FIDAS),1.75072,R,ugm-3,12.28038,R,ugm-3,14.96478,R,ugm-3,67.80391,R,ugm-3,23.267,R,ugm-3 (Ref.eq)
2143,31-03-2019,08:00,33.353,R,ugm-3 (FIDAS),2.78819,R,ugm-3,14.9792,R,ugm-3,19.25436,R,ugm-3,70.84735,R,ugm-3,18.559,R,ugm-3 (Ref.eq)
2144,31-03-2019,09:00,26.845,R,ugm-3 (FIDAS),3.24208,R,ugm-3,14.28324,R,ugm-3,19.25436,R,ugm-3,71.94499,R,ugm-3,15.561,R,ugm-3 (Ref.eq)
2145,31-03-2019,10:00,20.4,R,ugm-3 (FIDAS),3.92292,R,ugm-3,15.04288,R,ugm-3,21.05794,R,ugm-3,68.75187,R,ugm-3,13.337,R,ugm-3 (Ref.eq)
2146,31-03-2019,11:00,17.028,R,ugm-3 (FIDAS),4.53891,R,ugm-3,17.80301,R,ugm-3,24.76257,R,ugm-3,66.25724,R,ugm-3,8.493,R,ugm-3 (Ref.eq)
2147,31-03-2019,12:00,14.223,R,ugm-3 (FIDAS),5.05764,R,ugm-3,15.00907,R,ugm-3,22.76402,R,ugm-3,66.95574,R,ugm-3,6.686,R,ugm-3 (Ref.eq)
2148,31-03-2019,13:00,17.515,R,ugm-3 (FIDAS),6.87321,R,ugm-3,16.8073,R,ugm-3,27.34607,R,ugm-3,66.60649,R,ugm-3,8.007,R,ugm-3 (Ref.eq)
2149,31-03-2019,14:00,16.328,R,ugm-3 (FIDAS),4.79828,R,ugm-3,12.4333,R,ugm-3,19.79056,R,ugm-3,74.28993,R,ugm-3,7.945,R,ugm-3 (Ref.eq)
2150,31-03-2019,15:00,13.43,R,ugm-3 (FIDAS),4.08502,R,ugm-3,13.38071,R,ugm-3,19.64432,R,ugm-3,77.28348,R,ugm-3,6.439,R,ugm-3 (Ref.eq)
2151,31-03-2019,16:00,11.85,R,ugm-3 (FIDAS),4.27955,R,ugm-3,13.08245,R,ugm-3,19.64432,R,ugm-3,79.32908,R,ugm-3,5.81,R,ugm-3 (Ref.eq)
2152,31-03-2019,17:00,11.898,R,ugm-3 (FIDAS),3.14482,R,ugm-3,13.55496,R,ugm-3,18.37695,R,ugm-3,78.33123,R,ugm-3,6.103,R,ugm-3 (Ref.eq)
2153,31-03-2019,18:00,14.528,R,ugm-3 (FIDAS),4.76586,R,ugm-3,16.72385,R,ugm-3,24.03139,R,ugm-3,73.89079,R,ugm-3,6.952,R,ugm-3 (Ref.eq)
2154,31-03-2019,19:00,15.145,R,ugm-3 (FIDAS),4.2147,R,ugm-3,23.5646,R,ugm-3,30.02706,R,ugm-3,70.64778,R,ugm-3,7.408,R,ugm-3 (Ref.eq)
2155,31-03-2019,20:00,16.088,R,ugm-3 (FIDAS),3.79323,R,ugm-3,24.55206,R,ugm-3,30.36827,R,ugm-3,70.34843,R,ugm-3,7.963,R,ugm-3 (Ref.eq)
2156,31-03-2019,21:00,15.518,R,ugm-3 (FIDAS),4.11744,R,ugm-3,24.15244,R,ugm-3,30.46576,R,ugm-3,68.35273,R,ugm-3,7.936,R,ugm-3 (Ref.eq)
2157,31-03-2019,22:00,14.28,R,ugm-3 (FIDAS),2.98271,R,ugm-3,20.72534,R,ugm-3,25.29877,R,ugm-3,72.69337,R,ugm-3,7.322,R,ugm-3 (Ref.eq)
2158,31-03-2019,23:00,15.375,R,ugm-3 (FIDAS),1.7183,R,ugm-3,18.61822,R,ugm-3,21.25292,R,ugm-3,69.35058,R,ugm-3,7.085,R,ugm-3 (Ref.eq)
2159,31-03-2019,24:00,16.193,R,ugm-3 (FIDAS),1.29683,R,ugm-3,15.70607,R,ugm-3,17.69452,R,ugm-3,66.35703,R,ugm-3,7.641,R,ugm-3 (Ref.eq)
2160,01-04-2019,01:00,17.9,R,ugm-3 (FIDAS),0.64765,R,ugm-3,11.15144,R,ugm-3,12.14448,R,ugm-3,69.31731,R,ugm-3,8.105,R,ugm-3 (Ref.eq)
2161,01-04-2019,02:00,18.243,R,ugm-3 (FIDAS),0.86353,R,ugm-3,10.30087,R,ugm-3,11.62493,R,ugm-3,64.26154,R,ugm-3,8.284,R,ugm-3 (Ref.eq)
2162,01-04-2019,03:00,18.668,R,ugm-3 (FIDAS),0.71241,R,ugm-3,10.98719,R,ugm-3,12.07954,R,ugm-3,60.5695,R,ugm-3,8.484,R,ugm-3 (Ref.eq)
2163,01-04-2019,04:00,19.705,R,ugm-3 (FIDAS),0.74479,R,ugm-3,13.2268,R,ugm-3,14.3688,R,ugm-3,55.53035,R,ugm-3,8.867,R,ugm-3 (Ref.eq)
2164,01-04-2019,05:00,20.695,R,ugm-3 (FIDAS),1.42482,R,ugm-3,18.51612,R,ugm-3,20.70082,R,ugm-3,50.49121,R,ugm-3,9.118,R,ugm-3 (Ref.eq)
2165,01-04-2019,06:00,22.41,R,ugm-3 (FIDAS),3.95065,R,ugm-3,34.66215,R,ugm-3,40.71973,R,ugm-3,35.12432,R,ugm-3,9.621,R,ugm-3 (Ref.eq)
2166,01-04-2019,07:00,23.573,R,ugm-3 (FIDAS),8.03082,R,ugm-3,47.15848,R,ugm-3,59.47223,R,ugm-3,25.34539,R,ugm-3,10.276,R,ugm-3 (Ref.eq)
2167,01-04-2019,08:00,33.323,R,ugm-3 (FIDAS),21.69617,R,ugm-3,45.39611,R,ugm-3,78.66311,R,ugm-3,26.49292,R,ugm-3,12.151,R,ugm-3 (Ref.eq)
2168,01-04-2019,09:00,32.968,R,ugm-3 (FIDAS),14.08632,R,ugm-3,37.04547,R,ugm-3,58.6442,R,ugm-3,33.37808,R,ugm-3,12.526,R,ugm-3 (Ref.eq)
2169,01-04-2019,10:00,28.93,R,ugm-3 (FIDAS),13.17962,R,ugm-3,34.68524,R,ugm-3,54.8937,R,ugm-3,39.76432,R,ugm-3,12.561,R,ugm-3 (Ref.eq)
2170,01-04-2019,11:00,21.563,R,ugm-3 (FIDAS),8.2575,R,ugm-3,23.72341,R,ugm-3,36.38473,R,ugm-3,59.47186,R,ugm-3,10.267,R,ugm-3 (Ref.eq)
2171,01-04-2019,12:00,20.34,R,ugm-3 (FIDAS),7.35079,R,ugm-3,22.53216,R,ugm-3,33.80322,R,ugm-3,62.46541,R,ugm-3,9.802,R,ugm-3 (Ref.eq)
2172,01-04-2019,13:00,22.35,R,ugm-3 (FIDAS),7.35079,R,ugm-3,24.13952,R,ugm-3,35.41057,R,ugm-3,65.8581,R,ugm-3,9.96,R,ugm-3 (Ref.eq)
2173,01-04-2019,14:00,21.833,R,ugm-3 (FIDAS),6.15265,R,ugm-3,21.9339,R,ugm-3,31.36783,R,ugm-3,68.5523,R,ugm-3,10.021,R,ugm-3 (Ref.eq)
2174,01-04-2019,15:00,22.545,R,ugm-3 (FIDAS),6.73553,R,ugm-3,24.83937,R,ugm-3,35.16704,R,ugm-3,68.20305,R,ugm-3,9.91,R,ugm-3 (Ref.eq)
2175,01-04-2019,16:00,21.688,R,ugm-3 (FIDAS),8.19273,R,ugm-3,28.79091,R,ugm-3,41.35293,R,ugm-3,68.60219,R,ugm-3,9.913,R,ugm-3 (Ref.eq)
2176,01-04-2019,17:00,20.49,R,ugm-3 (FIDAS),8.28988,R,ugm-3,35.26622,R,ugm-3,47.97719,R,ugm-3,63.81251,R,ugm-3,10.328,R,ugm-3 (Ref.eq)
2177,01-04-2019,18:00,20.865,R,ugm-3 (FIDAS),5.18118,R,ugm-3,36.47716,R,ugm-3,44.42152,R,ugm-3,73.24219,R,ugm-3,11.106,R,ugm-3 (Ref.eq)
2178,01-04-2019,19:00,20.993,R,ugm-3 (FIDAS),4.98688,R,ugm-3,45.88343,R,ugm-3,53.52988,R,ugm-3,50.19186,R,ugm-3,10.248,R,ugm-3 (Ref.eq)
2179,01-04-2019,20:00,20.385,R,ugm-3 (FIDAS),5.01926,R,ugm-3,52.01967,R,ugm-3,59.71577,R,ugm-3,39.56475,R,ugm-3,10.528,R,ugm-3 (Ref.eq)
2180,01-04-2019,21:00,20.325,R,ugm-3 (FIDAS),4.72782,R,ugm-3,53.63553,R,ugm-3,60.88476,R,ugm-3,32.6297,R,ugm-3,11.752,R,ugm-3 (Ref.eq)
2181,01-04-2019,22:00,21.353,R,ugm-3 (FIDAS),3.10871,R,ugm-3,51.4909,R,ugm-3,56.25752,R,ugm-3,30.83357,R,ugm-3,13.512,R,ugm-3 (Ref.eq)
2182,01-04-2019,23:00,24.858,R,ugm-3 (FIDAS),2.62297,R,ugm-3,42.15317,R,ugm-3,46.175,R,ugm-3,31.68174,R,ugm-3,16.632,R,ugm-3 (Ref.eq)
2183,01-04-2019,24:00,26.913,R,ugm-3 (FIDAS),2.39629,R,ugm-3,46.10511,R,ugm-3,49.77938,R,ugm-3,17.16302,R,ugm-3,18.561,R,ugm-3 (Ref.eq)
2184,02-04-2019,01:00,23.875,R,ugm-3 (FIDAS),10.0913,R,ugm-3,56.81865,R,ugm-3,72.29175,R,ugm-3,1.33047,R,ugm-3,17.267,R,ugm-3 (Ref.eq)
2185,02-04-2019,02:00,24.11,R,ugm-3 (FIDAS),22.89948,R,ugm-3,46.7191,R,ugm-3,81.83115,R,ugm-3,0.99785,R,ugm-3,16.804,R,ugm-3 (Ref.eq)
2186,02-04-2019,03:00,23.39,R,ugm-3 (FIDAS),25.00183,R,ugm-3,42.60325,R,ugm-3,80.93886,R,ugm-3,0.84817,R,ugm-3,17.189,R,ugm-3 (Ref.eq)
2187,02-04-2019,04:00,23.473,R,ugm-3 (FIDAS),31.37358,R,ugm-3,39.69589,R,ugm-3,87.80138,R,ugm-3,0.54882,R,ugm-3,16.833,R,ugm-3 (Ref.eq)
2188,02-04-2019,05:00,24.948,R,ugm-3 (FIDAS),23.80511,R,ugm-3,51.73876,R,ugm-3,88.23942,R,ugm-3,1.39699,R,ugm-3,18.755,R,ugm-3 (Ref.eq)
2189,02-04-2019,06:00,29.953,R,ugm-3 (FIDAS),24.61371,R,ugm-3,58.4322,R,ugm-3,96.17269,R,ugm-3,1.49678,R,ugm-3,22.418,R,ugm-3 (Ref.eq)
2190,02-04-2019,07:00,37.523,R,ugm-3 (FIDAS),27.65403,R,ugm-3,60.29226,R,ugm-3,102.69452,R,ugm-3,4.04129,R,ugm-3,27.715,R,ugm-3 (Ref.eq)
