,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Volatile PM<sub>10</sub> (Hourly measured),status.7,unit.7,Volatile PM<sub>2.5</sub> (Hourly measured),status.8,unit.8
74,04-01-2019,03:00,16.9,R,ugm-3 (TEOM FDMS),7.76896,R,ugm-3,30.03946,R,ugm-3,41.95171,R,ugm-3,13.5,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
75,04-01-2019,04:00,17.6,R,ugm-3 (TEOM FDMS),12.60992,R,ugm-3,31.73127,R,ugm-3,51.06621,R,ugm-3,14.3,R,ugm-3 (TEOM FDMS),11.1,R,ugm-3 (TEOM FDMS),13.6,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
76,04-01-2019,05:00,19.9,R,ugm-3 (TEOM FDMS),11.36064,R,ugm-3,32.21096,R,ugm-3,49.63037,R,ugm-3,17.1,R,ugm-3 (TEOM FDMS),11.2,R,ugm-3 (TEOM FDMS),13.9,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
77,04-01-2019,06:00,27.1,R,ugm-3 (TEOM FDMS),26.46913,R,ugm-3,37.1376,R,ugm-3,77.72303,R,ugm-3,23.4,R,ugm-3 (TEOM FDMS),16.1,R,ugm-3 (TEOM FDMS),19.1,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
78,04-01-2019,07:00,36.3,R,ugm-3 (TEOM FDMS),107.36002,R,ugm-3,64.05785,R,ugm-3,228.67425,R,ugm-3,31.1,R,ugm-3 (TEOM FDMS),20.8,R,ugm-3 (TEOM FDMS),24.4,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
79,04-01-2019,08:00,47.1,R,ugm-3 (TEOM FDMS),223.23077,R,ugm-3,83.78961,R,ugm-3,426.07201,R,ugm-3,42.1,R,ugm-3 (TEOM FDMS),26.6,R,ugm-3 (TEOM FDMS),31.6,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
80,04-01-2019,09:00,50.0,R,ugm-3 (TEOM FDMS),227.36901,R,ugm-3,95.61098,R,ugm-3,444.2386,R,ugm-3,43.6,R,ugm-3 (TEOM FDMS),27.3,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS)
81,04-01-2019,10:00,59.2,R,ugm-3 (TEOM FDMS),192.233,R,ugm-3,88.18102,R,ugm-3,382.93417,R,ugm-3,46.8,R,ugm-3 (TEOM FDMS),29.2,R,ugm-3 (TEOM FDMS),39.2,R,ugm-3 (TEOM FDMS),12.4,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS)
82,04-01-2019,11:00,47.5,R,ugm-3 (TEOM FDMS),169.74596,R,ugm-3,87.0142,R,ugm-3,347.28771,R,ugm-3,37.4,R,ugm-3 (TEOM FDMS),24.7,R,ugm-3 (TEOM FDMS),34.5,R,ugm-3 (TEOM FDMS),10.1,R,ugm-3 (TEOM FDMS),9.8,R,ugm-3 (TEOM FDMS)
83,04-01-2019,12:00,62.7,R,ugm-3 (TEOM FDMS),120.59459,R,ugm-3,70.42195,R,ugm-3,255.33107,R,ugm-3,52.9,R,ugm-3 (TEOM FDMS),20.7,R,ugm-3 (TEOM FDMS),29.1,R,ugm-3 (TEOM FDMS),9.8,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS)
84,04-01-2019,13:00,35.3,R,ugm-3 (TEOM FDMS),38.92289,R,ugm-3,46.07233,R,ugm-3,105.75326,R,ugm-3,26.8,R,ugm-3 (TEOM FDMS),15.7,R,ugm-3 (TEOM FDMS),23.6,R,ugm-3 (TEOM FDMS),8.5,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS)
85,04-01-2019,14:00,37.1,R,ugm-3 (TEOM FDMS),78.97794,R,ugm-3,65.87445,R,ugm-3,186.97226,R,ugm-3,29.9,R,ugm-3 (TEOM FDMS),19.0,R,ugm-3 (TEOM FDMS),25.3,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS)
86,04-01-2019,15:00,40.5,R,ugm-3 (TEOM FDMS),142.41795,R,ugm-3,85.2793,R,ugm-3,303.65044,R,ugm-3,35.8,R,ugm-3 (TEOM FDMS),19.6,R,ugm-3 (TEOM FDMS),24.6,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
87,04-01-2019,16:00,34.8,R,ugm-3 (TEOM FDMS),125.35747,R,ugm-3,83.40811,R,ugm-3,275.62021,R,ugm-3,29.5,R,ugm-3 (TEOM FDMS),11.7,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS)
88,04-01-2019,17:00,25.9,R,ugm-3 (TEOM FDMS),52.11841,R,ugm-3,67.97847,R,ugm-3,147.89225,R,ugm-3,21.4,R,ugm-3 (TEOM FDMS),11.8,R,ugm-3 (TEOM FDMS),15.9,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
89,04-01-2019,18:00,26.5,R,ugm-3 (TEOM FDMS),30.33409,R,ugm-3,62.98733,R,ugm-3,109.49895,R,ugm-3,21.6,R,ugm-3 (TEOM FDMS),16.6,R,ugm-3 (TEOM FDMS),19.6,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
90,04-01-2019,19:00,34.9,R,ugm-3 (TEOM FDMS),36.38529,R,ugm-3,56.08122,R,ugm-3,111.87122,R,ugm-3,29.7,R,ugm-3 (TEOM FDMS),23.5,R,ugm-3 (TEOM FDMS),27.3,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
91,04-01-2019,20:00,41.3,R,ugm-3 (TEOM FDMS),22.44801,R,ugm-3,60.22126,R,ugm-3,94.64105,R,ugm-3,34.9,R,ugm-3 (TEOM FDMS),25.9,R,ugm-3 (TEOM FDMS),32.2,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS)
92,04-01-2019,21:00,41.0,R,ugm-3 (TEOM FDMS),31.77857,R,ugm-3,60.39792,R,ugm-3,109.12438,R,ugm-3,33.8,R,ugm-3 (TEOM FDMS),25.4,R,ugm-3 (TEOM FDMS),31.8,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS)
93,04-01-2019,22:00,42.0,R,ugm-3 (TEOM FDMS),19.48096,R,ugm-3,58.40299,R,ugm-3,88.27338,R,ugm-3,34.4,R,ugm-3 (TEOM FDMS),26.9,R,ugm-3 (TEOM FDMS),33.6,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS)
94,04-01-2019,23:00,38.8,R,ugm-3 (TEOM FDMS),22.95553,R,ugm-3,58.25694,R,ugm-3,93.45492,R,ugm-3,32.4,R,ugm-3 (TEOM FDMS),25.0,R,ugm-3 (TEOM FDMS),31.2,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS)
95,04-01-2019,24:00,37.6,R,ugm-3 (TEOM FDMS),20.1056,R,ugm-3,57.75736,R,ugm-3,88.58552,R,ugm-3,31.0,R,ugm-3 (TEOM FDMS),24.6,R,ugm-3 (TEOM FDMS),30.8,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS)
96,05-01-2019,01:00,36.0,R,ugm-3 (TEOM FDMS),17.03959,R,ugm-3,54.18502,R,ugm-3,80.31202,R,ugm-3,30.1,R,ugm-3 (TEOM FDMS),23.7,R,ugm-3 (TEOM FDMS),29.1,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS)
97,05-01-2019,02:00,36.0,R,ugm-3 (TEOM FDMS),8.12898,R,ugm-3,52.41918,R,ugm-3,64.88344,R,ugm-3,28.5,R,ugm-3 (TEOM FDMS),22.3,R,ugm-3 (TEOM FDMS),28.5,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS)
98,05-01-2019,03:00,36.4,R,ugm-3 (TEOM FDMS),7.19102,R,ugm-3,48.95775,R,ugm-3,59.98382,R,ugm-3,29.0,R,ugm-3 (TEOM FDMS),23.2,R,ugm-3 (TEOM FDMS),28.9,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS)
99,05-01-2019,04:00,32.4,R,ugm-3 (TEOM FDMS),5.54959,R,ugm-3,42.02978,R,ugm-3,50.53903,R,ugm-3,24.4,R,ugm-3 (TEOM FDMS),20.6,R,ugm-3 (TEOM FDMS),26.7,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS)
100,05-01-2019,05:00,29.0,R,ugm-3 (TEOM FDMS),11.37275,R,ugm-3,35.79063,R,ugm-3,53.22861,R,ugm-3,21.2,R,ugm-3 (TEOM FDMS),16.3,R,ugm-3 (TEOM FDMS),22.2,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS)
101,05-01-2019,06:00,27.0,R,ugm-3 (TEOM FDMS),12.93602,R,ugm-3,36.08323,R,ugm-3,55.91818,R,ugm-3,20.6,R,ugm-3 (TEOM FDMS),14.1,R,ugm-3 (TEOM FDMS),20.1,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
102,05-01-2019,07:00,30.8,R,ugm-3 (TEOM FDMS),24.07428,R,ugm-3,47.83956,R,ugm-3,84.75295,R,ugm-3,23.2,R,ugm-3 (TEOM FDMS),17.1,R,ugm-3 (TEOM FDMS),23.0,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS)
103,05-01-2019,08:00,33.3,R,ugm-3 (TEOM FDMS),59.05234,R,ugm-3,52.94015,R,ugm-3,143.48581,R,ugm-3,25.8,R,ugm-3 (TEOM FDMS),18.5,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS)
104,05-01-2019,09:00,29.8,R,ugm-3 (TEOM FDMS),68.15836,R,ugm-3,57.99246,R,ugm-3,162.50049,R,ugm-3,24.0,R,ugm-3 (TEOM FDMS),14.2,R,ugm-3 (TEOM FDMS),21.3,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS)
105,05-01-2019,10:00,30.8,R,ugm-3 (TEOM FDMS),84.80713,R,ugm-3,63.6763,R,ugm-3,193.7121,R,ugm-3,24.1,R,ugm-3 (TEOM FDMS),14.4,R,ugm-3 (TEOM FDMS),21.1,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS)
106,05-01-2019,11:00,29.5,R,ugm-3 (TEOM FDMS),69.68254,R,ugm-3,57.71951,R,ugm-3,164.56459,R,ugm-3,22.8,R,ugm-3 (TEOM FDMS),14.5,R,ugm-3 (TEOM FDMS),21.2,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS)
107,05-01-2019,12:00,22.4,R,ugm-3 (TEOM FDMS),54.51887,R,ugm-3,53.44889,R,ugm-3,137.04333,R,ugm-3,16.5,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS),16.2,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS)
108,05-01-2019,13:00,23.5,R,ugm-3 (TEOM FDMS),76.48275,R,ugm-3,66.11972,R,ugm-3,183.39163,R,ugm-3,18.2,R,ugm-3 (TEOM FDMS),12.1,R,ugm-3 (TEOM FDMS),17.9,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS)
109,05-01-2019,14:00,28.7,R,ugm-3 (TEOM FDMS),104.30887,R,ugm-3,77.62042,R,ugm-3,237.55846,R,ugm-3,23.8,R,ugm-3 (TEOM FDMS),12.6,R,ugm-3 (TEOM FDMS),17.2,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
110,05-01-2019,15:00,24.8,R,ugm-3 (TEOM FDMS),62.29612,R,ugm-3,63.16567,R,ugm-3,158.68504,R,ugm-3,21.2,R,ugm-3 (TEOM FDMS),11.8,R,ugm-3 (TEOM FDMS),15.8,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
111,05-01-2019,16:00,24.1,R,ugm-3 (TEOM FDMS),54.6752,R,ugm-3,61.09028,R,ugm-3,144.92442,R,ugm-3,19.2,R,ugm-3 (TEOM FDMS),11.7,R,ugm-3 (TEOM FDMS),15.7,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
112,05-01-2019,17:00,23.1,R,ugm-3 (TEOM FDMS),46.46806,R,ugm-3,61.22728,R,ugm-3,132.47731,R,ugm-3,18.3,R,ugm-3 (TEOM FDMS),12.5,R,ugm-3 (TEOM FDMS),16.5,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
113,05-01-2019,18:00,23.1,R,ugm-3 (TEOM FDMS),26.30194,R,ugm-3,56.4957,R,ugm-3,96.82477,R,ugm-3,18.5,R,ugm-3 (TEOM FDMS),12.7,R,ugm-3 (TEOM FDMS),16.1,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
114,05-01-2019,19:00,28.5,R,ugm-3 (TEOM FDMS),27.8652,R,ugm-3,62.41765,R,ugm-3,105.1437,R,ugm-3,23.1,R,ugm-3 (TEOM FDMS),16.6,R,ugm-3 (TEOM FDMS),20.3,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
115,05-01-2019,20:00,28.2,R,ugm-3 (TEOM FDMS),25.83296,R,ugm-3,63.28198,R,ugm-3,102.89196,R,ugm-3,23.2,R,ugm-3 (TEOM FDMS),16.9,R,ugm-3 (TEOM FDMS),21.4,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
116,05-01-2019,21:00,31.0,R,ugm-3 (TEOM FDMS),18.68102,R,ugm-3,66.3045,R,ugm-3,94.94833,R,ugm-3,25.4,R,ugm-3 (TEOM FDMS),19.4,R,ugm-3 (TEOM FDMS),25.8,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS)
117,05-01-2019,22:00,27.4,R,ugm-3 (TEOM FDMS),16.53153,R,ugm-3,61.09376,R,ugm-3,86.44175,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),19.0,R,ugm-3 (TEOM FDMS),23.4,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
118,05-01-2019,23:00,24.9,R,ugm-3 (TEOM FDMS),12.15439,R,ugm-3,55.23308,R,ugm-3,73.86955,R,ugm-3,21.3,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3 (TEOM FDMS),20.6,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
119,05-01-2019,24:00,31.6,R,ugm-3 (TEOM FDMS),11.88082,R,ugm-3,53.33826,R,ugm-3,71.55526,R,ugm-3,26.3,R,ugm-3 (TEOM FDMS),20.9,R,ugm-3 (TEOM FDMS),26.1,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS)
120,06-01-2019,01:00,31.5,R,ugm-3 (TEOM FDMS),13.92788,R,ugm-3,56.01889,R,ugm-3,77.37467,R,ugm-3,26.0,R,ugm-3 (TEOM FDMS),19.7,R,ugm-3 (TEOM FDMS),24.0,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
121,06-01-2019,02:00,30.0,R,ugm-3 (TEOM FDMS),5.84241,R,ugm-3,48.52965,R,ugm-3,57.48788,R,ugm-3,24.4,R,ugm-3 (TEOM FDMS),18.3,R,ugm-3 (TEOM FDMS),22.9,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
122,06-01-2019,03:00,27.5,R,ugm-3 (TEOM FDMS),4.61654,R,ugm-3,46.25227,R,ugm-3,53.33087,R,ugm-3,21.1,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3 (TEOM FDMS),21.2,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
123,06-01-2019,04:00,23.1,R,ugm-3 (TEOM FDMS),3.79496,R,ugm-3,43.12523,R,ugm-3,48.94408,R,ugm-3,17.7,R,ugm-3 (TEOM FDMS),14.6,R,ugm-3 (TEOM FDMS),20.2,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS)
124,06-01-2019,05:00,21.6,R,ugm-3 (TEOM FDMS),2.11266,R,ugm-3,27.15485,R,ugm-3,30.39421,R,ugm-3,16.5,R,ugm-3 (TEOM FDMS),13.2,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
125,06-01-2019,06:00,23.3,R,ugm-3 (TEOM FDMS),2.15178,R,ugm-3,26.53085,R,ugm-3,29.83019,R,ugm-3,17.7,R,ugm-3 (TEOM FDMS),14.2,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
126,06-01-2019,07:00,25.7,R,ugm-3 (TEOM FDMS),3.48197,R,ugm-3,33.20217,R,ugm-3,38.54111,R,ugm-3,19.9,R,ugm-3 (TEOM FDMS),14.6,R,ugm-3 (TEOM FDMS),19.6,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
127,06-01-2019,08:00,23.8,R,ugm-3 (TEOM FDMS),5.32076,R,ugm-3,37.96561,R,ugm-3,46.124,R,ugm-3,19.4,R,ugm-3 (TEOM FDMS),14.5,R,ugm-3 (TEOM FDMS),18.6,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
128,06-01-2019,09:00,24.1,R,ugm-3 (TEOM FDMS),7.08131,R,ugm-3,41.40765,R,ugm-3,52.26551,R,ugm-3,19.5,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),17.2,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
129,06-01-2019,10:00,26.0,R,ugm-3 (TEOM FDMS),15.21894,R,ugm-3,45.53726,R,ugm-3,68.87265,R,ugm-3,20.3,R,ugm-3 (TEOM FDMS),14.5,R,ugm-3 (TEOM FDMS),17.9,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
130,06-01-2019,11:00,22.1,R,ugm-3 (TEOM FDMS),16.86212,R,ugm-3,40.9497,R,ugm-3,66.80459,R,ugm-3,16.8,R,ugm-3 (TEOM FDMS),9.7,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS)
131,06-01-2019,12:00,21.2,R,ugm-3 (TEOM FDMS),28.20786,R,ugm-3,42.66702,R,ugm-3,85.91848,R,ugm-3,16.1,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
132,06-01-2019,13:00,21.0,R,ugm-3 (TEOM FDMS),42.09662,R,ugm-3,45.12258,R,ugm-3,109.66983,R,ugm-3,17.3,R,ugm-3 (TEOM FDMS),8.3,R,ugm-3 (TEOM FDMS),12.3,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
133,06-01-2019,14:00,28.2,R,ugm-3 (TEOM FDMS),56.02449,R,ugm-3,57.23177,R,ugm-3,143.13479,R,ugm-3,24.2,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),14.2,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
134,06-01-2019,15:00,30.9,R,ugm-3 (TEOM FDMS),71.71292,R,ugm-3,69.71224,R,ugm-3,179.67051,R,ugm-3,26.6,R,ugm-3 (TEOM FDMS),14.4,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
135,06-01-2019,16:00,30.6,R,ugm-3 (TEOM FDMS),72.5345,R,ugm-3,67.19912,R,ugm-3,178.41714,R,ugm-3,27.0,R,ugm-3 (TEOM FDMS),13.6,R,ugm-3 (TEOM FDMS),16.8,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
136,06-01-2019,17:00,29.6,R,ugm-3 (TEOM FDMS),68.30919,R,ugm-3,70.16841,R,ugm-3,174.90771,R,ugm-3,25.9,R,ugm-3 (TEOM FDMS),12.9,R,ugm-3 (TEOM FDMS),15.2,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
137,06-01-2019,18:00,29.2,R,ugm-3 (TEOM FDMS),62.75369,R,ugm-3,68.91044,R,ugm-3,165.13143,R,ugm-3,26.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),17.1,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
138,06-01-2019,19:00,31.5,R,ugm-3 (TEOM FDMS),73.1996,R,ugm-3,70.25277,R,ugm-3,182.49059,R,ugm-3,28.5,R,ugm-3 (TEOM FDMS),16.8,R,ugm-3 (TEOM FDMS),19.4,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
139,06-01-2019,20:00,30.2,R,ugm-3 (TEOM FDMS),22.33938,R,ugm-3,56.36538,R,ugm-3,90.61861,R,ugm-3,24.8,R,ugm-3 (TEOM FDMS),16.4,R,ugm-3 (TEOM FDMS),19.6,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
140,06-01-2019,21:00,32.1,R,ugm-3 (TEOM FDMS),36.03251,R,ugm-3,57.24083,R,ugm-3,112.48991,R,ugm-3,28.2,R,ugm-3 (TEOM FDMS),18.4,R,ugm-3 (TEOM FDMS),20.5,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
141,06-01-2019,22:00,29.3,R,ugm-3 (TEOM FDMS),15.1407,R,ugm-3,50.54538,R,ugm-3,73.76079,R,ugm-3,26.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),17.7,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
142,06-01-2019,23:00,31.5,R,ugm-3 (TEOM FDMS),12.01084,R,ugm-3,52.52435,R,ugm-3,70.94071,R,ugm-3,27.1,R,ugm-3 (TEOM FDMS),16.6,R,ugm-3 (TEOM FDMS),19.9,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
143,06-01-2019,24:00,29.4,R,ugm-3 (TEOM FDMS),10.28941,R,ugm-3,52.03041,R,ugm-3,67.80729,R,ugm-3,25.6,R,ugm-3 (TEOM FDMS),15.7,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
144,07-01-2019,01:00,27.8,R,ugm-3 (TEOM FDMS),9.29513,R,ugm-3,54.22915,R,ugm-3,68.48148,R,ugm-3,23.2,R,ugm-3 (TEOM FDMS),13.8,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
145,07-01-2019,02:00,23.8,R,ugm-3 (TEOM FDMS),2.81987,R,ugm-3,44.6514,R,ugm-3,48.97514,R,ugm-3,19.6,R,ugm-3 (TEOM FDMS),11.3,R,ugm-3 (TEOM FDMS),13.1,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
146,07-01-2019,03:00,18.6,R,ugm-3 (TEOM FDMS),1.80158,R,ugm-3,36.22936,R,ugm-3,38.99175,R,ugm-3,15.2,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
147,07-01-2019,04:00,12.3,R,ugm-3 (TEOM FDMS),1.4491,R,ugm-3,25.53066,R,ugm-3,27.75258,R,ugm-3,9.1,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
