,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Volatile PM<sub>10</sub> (Hourly measured),status.5,unit.5
116,05-01-2019,21:00,25.8,R,ugm-3 (TEOM FDMS),13.27351,R,ugm-3,50.87093,R,ugm-3,71.22336,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS)
117,05-01-2019,22:00,29.4,R,ugm-3 (TEOM FDMS),12.11634,R,ugm-3,47.1276,R,ugm-3,65.70572,R,ugm-3,21.7,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS)
118,05-01-2019,23:00,24.6,R,ugm-3 (TEOM FDMS),16.84715,R,ugm-3,47.64368,R,ugm-3,73.47562,R,ugm-3,19.6,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
119,05-01-2019,24:00,24.4,R,ugm-3 (TEOM FDMS),7.14728,R,ugm-3,53.70893,R,ugm-3,64.66794,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS)
120,06-01-2019,01:00,30.8,R,ugm-3 (TEOM FDMS),7.22236,R,ugm-3,58.73003,R,ugm-3,69.80416,R,ugm-3,25.4,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS)
121,06-01-2019,02:00,30.0,R,ugm-3 (TEOM FDMS),5.24643,R,ugm-3,50.21219,R,ugm-3,58.2566,R,ugm-3,24.9,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS)
122,06-01-2019,03:00,29.6,R,ugm-3 (TEOM FDMS),3.78152,R,ugm-3,44.31904,R,ugm-3,50.11729,R,ugm-3,23.1,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS)
123,06-01-2019,04:00,25.6,R,ugm-3 (TEOM FDMS),1.97593,R,ugm-3,34.51661,R,ugm-3,37.54632,R,ugm-3,20.3,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS)
124,06-01-2019,05:00,24.3,R,ugm-3 (TEOM FDMS),1.29457,R,ugm-3,28.57063,R,ugm-3,30.55562,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS)
125,06-01-2019,06:00,23.0,R,ugm-3 (TEOM FDMS),2.07813,R,ugm-3,26.5377,R,ugm-3,29.72413,R,ugm-3,17.8,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS)
126,06-01-2019,07:00,23.3,R,ugm-3 (TEOM FDMS),3.10016,R,ugm-3,35.23889,R,ugm-3,39.9924,R,ugm-3,17.5,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS)
127,06-01-2019,08:00,24.4,R,ugm-3 (TEOM FDMS),5.82558,R,ugm-3,42.57063,R,ugm-3,51.50307,R,ugm-3,19.8,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
128,06-01-2019,09:00,27.7,R,ugm-3 (TEOM FDMS),7.22236,R,ugm-3,46.31991,R,ugm-3,57.39404,R,ugm-3,21.7,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
129,06-01-2019,10:00,24.9,R,ugm-3 (TEOM FDMS),15.22827,R,ugm-3,48.33203,R,ugm-3,71.68172,R,ugm-3,19.8,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS)
130,06-01-2019,11:00,26.7,R,ugm-3 (TEOM FDMS),20.1681,R,ugm-3,43.67216,R,ugm-3,74.59614,R,ugm-3,20.7,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
131,06-01-2019,12:00,25.0,R,ugm-3 (TEOM FDMS),19.3164,R,ugm-3,44.66105,R,ugm-3,74.27912,R,ugm-3,18.7,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS)
132,06-01-2019,13:00,22.5,R,ugm-3 (TEOM FDMS),23.84741,R,ugm-3,45.72474,R,ugm-3,82.29026,R,ugm-3,16.7,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS)
133,06-01-2019,14:00,38.1,R,ugm-3 (TEOM FDMS),55.32599,R,ugm-3,59.71422,R,ugm-3,144.54622,R,ugm-3,34.0,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
134,06-01-2019,15:00,34.9,R,ugm-3 (TEOM FDMS),64.38801,R,ugm-3,71.53035,R,ugm-3,170.25725,R,ugm-3,30.2,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS)
135,06-01-2019,16:00,31.9,R,ugm-3 (TEOM FDMS),54.20176,R,ugm-3,70.72414,R,ugm-3,153.83234,R,ugm-3,26.6,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS)
136,06-01-2019,17:00,28.7,R,ugm-3 (TEOM FDMS),51.54447,R,ugm-3,71.48703,R,ugm-3,150.52079,R,ugm-3,24.3,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
137,06-01-2019,18:00,34.4,R,ugm-3 (TEOM FDMS),55.70074,R,ugm-3,63.19015,R,ugm-3,148.59675,R,ugm-3,29.6,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
138,06-01-2019,19:00,32.2,R,ugm-3 (TEOM FDMS),51.95329,R,ugm-3,65.54562,R,ugm-3,145.20621,R,ugm-3,27.6,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
139,06-01-2019,20:00,27.8,R,ugm-3 (TEOM FDMS),20.95165,R,ugm-3,51.99901,R,ugm-3,84.12443,R,ugm-3,25.0,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
140,06-01-2019,21:00,33.5,R,ugm-3 (TEOM FDMS),11.41269,R,ugm-3,56.75581,R,ugm-3,74.25503,R,ugm-3,26.5,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS)
141,06-01-2019,22:00,30.5,R,ugm-3 (TEOM FDMS),5.99592,R,ugm-3,50.12978,R,ugm-3,59.3234,R,ugm-3,26.0,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
142,06-01-2019,23:00,31.8,R,ugm-3 (TEOM FDMS),4.2244,R,ugm-3,45.11365,R,ugm-3,51.59097,R,ugm-3,25.9,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS)
143,06-01-2019,24:00,31.4,R,ugm-3 (TEOM FDMS),5.82558,R,ugm-3,46.7726,R,ugm-3,55.70503,R,ugm-3,26.6,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
144,07-01-2019,01:00,29.9,R,ugm-3 (TEOM FDMS),2.90994,R,ugm-3,41.22548,R,ugm-3,45.68732,R,ugm-3,24.0,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS)
145,07-01-2019,02:00,28.7,R,ugm-3 (TEOM FDMS),2.04605,R,ugm-3,35.34634,R,ugm-3,38.48357,R,ugm-3,23.9,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
146,07-01-2019,03:00,22.6,R,ugm-3 (TEOM FDMS),1.80734,R,ugm-3,38.96494,R,ugm-3,41.73616,R,ugm-3,18.6,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
147,07-01-2019,04:00,24.4,R,ugm-3 (TEOM FDMS),2.86447,R,ugm-3,39.02429,R,ugm-3,43.41641,R,ugm-3,18.9,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS)
148,07-01-2019,05:00,21.6,R,ugm-3 (TEOM FDMS),2.18245,R,ugm-3,31.63868,R,ugm-3,34.98506,R,ugm-3,14.4,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS)
149,07-01-2019,06:00,20.7,R,ugm-3 (TEOM FDMS),3.81929,R,ugm-3,28.00735,R,ugm-3,33.86352,R,ugm-3,15.9,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
150,07-01-2019,07:00,21.9,R,ugm-3 (TEOM FDMS),3.51238,R,ugm-3,25.19647,R,ugm-3,30.58205,R,ugm-3,16.3,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS)
151,07-01-2019,08:00,20.9,R,ugm-3 (TEOM FDMS),3.71699,R,ugm-3,32.85831,R,ugm-3,38.55761,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
152,07-01-2019,09:00,21.3,R,ugm-3 (TEOM FDMS),3.92159,R,ugm-3,30.60007,R,ugm-3,36.6131,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
153,07-01-2019,10:00,21.0,R,ugm-3 (TEOM FDMS),5.28563,R,ugm-3,31.54205,R,ugm-3,39.64657,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
154,07-01-2019,11:00,24.8,R,ugm-3 (TEOM FDMS),6.30865,R,ugm-3,31.10508,R,ugm-3,40.77821,R,ugm-3,20.8,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
155,07-01-2019,12:00,21.8,R,ugm-3 (TEOM FDMS),6.34275,R,ugm-3,27.7989,R,ugm-3,37.52432,R,ugm-3,17.4,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
156,07-01-2019,13:00,21.7,R,ugm-3 (TEOM FDMS),4.67181,R,ugm-3,21.56598,R,ugm-3,28.72932,R,ugm-3,16.4,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS)
157,07-01-2019,14:00,17.4,R,ugm-3 (TEOM FDMS),4.2967,R,ugm-3,23.16383,R,ugm-3,29.75202,R,ugm-3,12.8,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
158,07-01-2019,15:00,12.3,R,ugm-3 (TEOM FDMS),3.00087,R,ugm-3,19.52236,R,ugm-3,24.12363,R,ugm-3,9.2,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
159,07-01-2019,16:00,13.7,R,ugm-3 (TEOM FDMS),4.0239,R,ugm-3,24.37685,R,ugm-3,30.54674,R,ugm-3,7.5,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS)
160,07-01-2019,17:00,10.5,R,ugm-3 (TEOM FDMS),3.06907,R,ugm-3,21.45289,R,ugm-3,26.15874,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS)
161,07-01-2019,18:00,15.4,R,ugm-3 (TEOM FDMS),2.76217,R,ugm-3,23.32676,R,ugm-3,27.56202,R,ugm-3,9.3,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS)
162,07-01-2019,19:00,17.9,R,ugm-3 (TEOM FDMS),6.71786,R,ugm-3,27.03314,R,ugm-3,37.33372,R,ugm-3,13.2,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS)
163,07-01-2019,20:00,14.0,R,ugm-3 (TEOM FDMS),3.06907,R,ugm-3,26.0853,R,ugm-3,30.79114,R,ugm-3,8.3,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS)
164,07-01-2019,21:00,16.0,R,ugm-3 (TEOM FDMS),4.0921,R,ugm-3,26.53016,R,ugm-3,32.80462,R,ugm-3,11.3,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS)
165,07-01-2019,22:00,14.5,R,ugm-3 (TEOM FDMS),2.62576,R,ugm-3,25.47878,R,ugm-3,29.50489,R,ugm-3,8.8,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS)
166,07-01-2019,23:00,11.6,R,ugm-3 (TEOM FDMS),10.77586,R,ugm-3,31.6796,R,ugm-3,48.20235,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
167,07-01-2019,24:00,14.3,R,ugm-3 (TEOM FDMS),10.57125,R,ugm-3,25.50473,R,ugm-3,41.71375,R,ugm-3,7.2,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS)
168,08-01-2019,01:00,19.6,R,ugm-3 (TEOM FDMS),6.28064,R,ugm-3,15.24295,R,ugm-3,24.87313,R,ugm-3,12.3,R,ugm-3 (TEOM FDMS),7.3,R,ugm-3 (TEOM FDMS)
169,08-01-2019,02:00,12.9,R,ugm-3 (TEOM FDMS),2.93551,R,ugm-3,11.81418,R,ugm-3,16.31524,R,ugm-3,8.5,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
170,08-01-2019,03:00,11.3,R,ugm-3 (TEOM FDMS),3.17445,R,ugm-3,11.26338,R,ugm-3,16.1308,R,ugm-3,9.2,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
171,08-01-2019,04:00,7.1,R,ugm-3 (TEOM FDMS),4.26674,R,ugm-3,12.31475,R,ugm-3,18.85698,R,ugm-3,8.4,R,ugm-3 (TEOM FDMS),-1.3,R,ugm-3 (TEOM FDMS)
172,08-01-2019,05:00,12.0,R,ugm-3 (TEOM FDMS),3.89126,R,ugm-3,15.40391,R,ugm-3,21.37044,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
173,08-01-2019,06:00,13.4,R,ugm-3 (TEOM FDMS),11.33245,R,ugm-3,27.56231,R,ugm-3,44.93849,R,ugm-3,9.3,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
174,08-01-2019,07:00,16.3,R,ugm-3 (TEOM FDMS),43.65725,R,ugm-3,59.26286,R,ugm-3,126.20303,R,ugm-3,13.8,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
175,08-01-2019,08:00,16.1,R,ugm-3 (TEOM FDMS),50.89363,R,ugm-3,59.83461,R,ugm-3,137.87042,R,ugm-3,16.6,R,ugm-3 (TEOM FDMS),-0.5,R,ugm-3 (TEOM FDMS)
176,08-01-2019,09:00,20.8,R,ugm-3 (TEOM FDMS),46.01248,R,ugm-3,67.60412,R,ugm-3,138.15561,R,ugm-3,19.6,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
177,08-01-2019,10:00,28.5,R,ugm-3 (TEOM FDMS),64.47892,R,ugm-3,72.12288,R,ugm-3,170.98917,R,ugm-3,28.5,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
178,08-01-2019,11:00,35.7,R,ugm-3 (TEOM FDMS),64.20585,R,ugm-3,80.40155,R,ugm-3,178.84914,R,ugm-3,37.5,R,ugm-3 (TEOM FDMS),-1.8,R,ugm-3 (TEOM FDMS)
179,08-01-2019,12:00,34.8,R,ugm-3 (TEOM FDMS),,,,,,,,,,31.9,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
180,08-01-2019,13:00,35.2,R,ugm-3 (TEOM FDMS),72.77345,R,ugm-3,86.60829,R,ugm-3,198.19269,R,ugm-3,30.9,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
181,08-01-2019,14:00,31.5,R,ugm-3 (TEOM FDMS),78.33728,R,ugm-3,57.04401,R,ugm-3,177.1595,R,ugm-3,25.6,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS)
182,08-01-2019,15:00,37.8,R,ugm-3 (TEOM FDMS),61.71407,R,ugm-3,66.55065,R,ugm-3,161.17758,R,ugm-3,34.3,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
183,08-01-2019,16:00,27.8,R,ugm-3 (TEOM FDMS),55.84304,R,ugm-3,59.7489,R,ugm-3,145.3737,R,ugm-3,24.8,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
184,08-01-2019,17:00,30.8,R,ugm-3 (TEOM FDMS),68.67739,R,ugm-3,74.90572,R,ugm-3,180.20958,R,ugm-3,28.2,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
185,08-01-2019,18:00,34.1,R,ugm-3 (TEOM FDMS),62.05541,R,ugm-3,78.09191,R,ugm-3,173.24221,R,ugm-3,31.6,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
186,08-01-2019,19:00,34.3,R,ugm-3 (TEOM FDMS),60.41698,R,ugm-3,76.98571,R,ugm-3,169.62379,R,ugm-3,32.0,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
187,08-01-2019,20:00,30.4,R,ugm-3 (TEOM FDMS),49.90375,R,ugm-3,70.28201,R,ugm-3,146.80002,R,ugm-3,29.3,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
188,08-01-2019,21:00,27.0,R,ugm-3 (TEOM FDMS),49.22107,R,ugm-3,68.40525,R,ugm-3,143.8765,R,ugm-3,24.5,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
189,08-01-2019,22:00,25.6,R,ugm-3 (TEOM FDMS),40.9948,R,ugm-3,56.46299,R,ugm-3,119.32081,R,ugm-3,22.7,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
190,08-01-2019,23:00,24.1,R,ugm-3 (TEOM FDMS),39.1857,R,ugm-3,62.25579,R,ugm-3,122.3397,R,ugm-3,22.4,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
191,08-01-2019,24:00,21.3,R,ugm-3 (TEOM FDMS),16.65734,R,ugm-3,54.52665,R,ugm-3,80.06755,R,ugm-3,20.1,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
192,09-01-2019,01:00,19.9,R,ugm-3 (TEOM FDMS),8.60706,R,ugm-3,43.18325,R,ugm-3,56.38055,R,ugm-3,15.1,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
193,09-01-2019,02:00,15.6,R,ugm-3 (TEOM FDMS),9.3357,R,ugm-3,28.95423,R,ugm-3,43.26877,R,ugm-3,12.3,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
194,09-01-2019,03:00,9.4,R,ugm-3 (TEOM FDMS),8.12889,R,ugm-3,25.53813,R,ugm-3,38.00226,R,ugm-3,8.8,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
195,09-01-2019,04:00,10.4,R,ugm-3 (TEOM FDMS),8.64122,R,ugm-3,22.72008,R,ugm-3,35.96975,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
196,09-01-2019,05:00,12.8,R,ugm-3 (TEOM FDMS),9.80249,R,ugm-3,22.11775,R,ugm-3,37.14801,R,ugm-3,8.7,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
197,09-01-2019,06:00,10.4,R,ugm-3 (TEOM FDMS),28.07541,R,ugm-3,47.37445,R,ugm-3,90.42281,R,ugm-3,9.4,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
198,09-01-2019,07:00,21.0,R,ugm-3 (TEOM FDMS),87.26602,R,ugm-3,87.26412,R,ugm-3,221.07015,R,ugm-3,17.4,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
199,09-01-2019,08:00,19.2,R,ugm-3 (TEOM FDMS),121.59179,R,ugm-3,88.36907,R,ugm-3,274.80721,R,ugm-3,18.9,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
200,09-01-2019,09:00,25.0,R,ugm-3 (TEOM FDMS),94.26779,R,ugm-3,95.43405,R,ugm-3,239.97598,R,ugm-3,23.2,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
201,09-01-2019,10:00,25.8,R,ugm-3 (TEOM FDMS),109.29599,R,ugm-3,101.03981,R,ugm-3,268.62466,R,ugm-3,25.1,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
202,09-01-2019,11:00,29.5,R,ugm-3 (TEOM FDMS),86.10475,R,ugm-3,76.4236,R,ugm-3,208.44903,R,ugm-3,25.9,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
203,09-01-2019,12:00,23.5,R,ugm-3 (TEOM FDMS),100.21076,R,ugm-3,72.39805,R,ugm-3,226.05241,R,ugm-3,23.5,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
204,09-01-2019,13:00,27.0,R,ugm-3 (TEOM FDMS),90.37412,R,ugm-3,83.08704,R,ugm-3,221.65876,R,ugm-3,24.6,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
205,09-01-2019,14:00,23.5,R,ugm-3 (TEOM FDMS),76.98536,R,ugm-3,74.00714,R,ugm-3,192.04971,R,ugm-3,21.3,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
206,09-01-2019,15:00,30.2,R,ugm-3 (TEOM FDMS),78.04417,R,ugm-3,72.74117,R,ugm-3,192.40723,R,ugm-3,26.7,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
207,09-01-2019,16:00,25.4,R,ugm-3 (TEOM FDMS),81.49382,R,ugm-3,78.29263,R,ugm-3,203.24808,R,ugm-3,24.3,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
208,09-01-2019,17:00,22.7,R,ugm-3 (TEOM FDMS),80.84488,R,ugm-3,70.26819,R,ugm-3,194.2286,R,ugm-3,19.7,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
209,09-01-2019,18:00,25.3,R,ugm-3 (TEOM FDMS),73.19416,R,ugm-3,61.21424,R,ugm-3,173.44372,R,ugm-3,21.3,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
210,09-01-2019,19:00,23.4,R,ugm-3 (TEOM FDMS),64.2797,R,ugm-3,65.71117,R,ugm-3,164.27201,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
211,09-01-2019,20:00,21.7,R,ugm-3 (TEOM FDMS),53.6575,R,ugm-3,63.11694,R,ugm-3,145.39063,R,ugm-3,20.2,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
212,09-01-2019,21:00,25.3,R,ugm-3 (TEOM FDMS),51.57404,R,ugm-3,60.61845,R,ugm-3,139.69755,R,ugm-3,22.8,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
213,09-01-2019,22:00,21.0,R,ugm-3 (TEOM FDMS),39.24409,R,ugm-3,57.07529,R,ugm-3,117.24873,R,ugm-3,16.5,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
214,09-01-2019,23:00,19.9,R,ugm-3 (TEOM FDMS),31.35429,R,ugm-3,53.4975,R,ugm-3,101.5734,R,ugm-3,16.5,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
215,09-01-2019,24:00,21.8,R,ugm-3 (TEOM FDMS),28.79266,R,ugm-3,45.57267,R,ugm-3,89.72081,R,ugm-3,15.6,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS)
216,10-01-2019,01:00,21.8,R,ugm-3 (TEOM FDMS),20.82464,R,ugm-3,41.03041,R,ugm-3,72.96108,R,ugm-3,16.4,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS)
217,10-01-2019,02:00,20.6,R,ugm-3 (TEOM FDMS),14.04638,R,ugm-3,29.09924,R,ugm-3,50.63672,R,ugm-3,16.1,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
218,10-01-2019,03:00,22.2,R,ugm-3 (TEOM FDMS),14.21726,R,ugm-3,30.87569,R,ugm-3,52.67518,R,ugm-3,18.3,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
219,10-01-2019,04:00,23.0,R,ugm-3 (TEOM FDMS),25.83714,R,ugm-3,40.99425,R,ugm-3,80.61064,R,ugm-3,17.7,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS)
220,10-01-2019,05:00,21.5,R,ugm-3 (TEOM FDMS),14.38814,R,ugm-3,42.24737,R,ugm-3,64.30888,R,ugm-3,16.9,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
221,10-01-2019,06:00,28.0,R,ugm-3 (TEOM FDMS),71.76982,R,ugm-3,69.26454,R,ugm-3,179.31006,R,ugm-3,23.2,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
222,10-01-2019,07:00,29.1,R,ugm-3 (TEOM FDMS),97.74366,R,ugm-3,70.88752,R,ugm-3,220.75903,R,ugm-3,26.4,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
223,10-01-2019,08:00,33.8,R,ugm-3 (TEOM FDMS),151.81025,R,ugm-3,87.29072,R,ugm-3,320.06319,R,ugm-3,29.2,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
224,10-01-2019,09:00,43.2,R,ugm-3 (TEOM FDMS),183.6282,R,ugm-3,106.59183,R,ugm-3,388.15115,R,ugm-3,37.8,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS)
225,10-01-2019,10:00,46.8,R,ugm-3 (TEOM FDMS),157.07337,R,ugm-3,82.33953,R,ugm-3,323.182,R,ugm-3,40.2,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS)
226,10-01-2019,11:00,48.0,R,ugm-3 (TEOM FDMS),111.31157,R,ugm-3,69.15772,R,ugm-3,239.83308,R,ugm-3,41.4,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS)
227,10-01-2019,12:00,48.6,R,ugm-3 (TEOM FDMS),101.5372,R,ugm-3,68.26004,R,ugm-3,223.94825,R,ugm-3,40.3,R,ugm-3 (TEOM FDMS),8.3,R,ugm-3 (TEOM FDMS)
228,10-01-2019,13:00,47.4,R,ugm-3 (TEOM FDMS),87.66171,R,ugm-3,64.33865,R,ugm-3,198.75139,R,ugm-3,39.1,R,ugm-3 (TEOM FDMS),8.3,R,ugm-3 (TEOM FDMS)
229,10-01-2019,14:00,47.9,R,ugm-3 (TEOM FDMS),72.86345,R,ugm-3,66.78981,R,ugm-3,178.51221,R,ugm-3,37.8,R,ugm-3 (TEOM FDMS),10.1,R,ugm-3 (TEOM FDMS)
230,10-01-2019,15:00,,,,48.18831,R,ugm-3,70.06055,R,ugm-3,143.94825,R,ugm-3,,,,,,
231,10-01-2019,16:00,34.1,R,ugm-3 (TEOM FDMS),49.72623,R,ugm-3,73.34574,R,ugm-3,149.59156,R,ugm-3,27.9,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS)
